nodes,techs,carriers,timesteps,flow_out
NLD,load_shedding,power,2025-02-18 09:00:00,2.079106620858672e-07
NLD,load_shedding,power,2025-02-18 10:00:00,2.085709972571352e-07
NLD,load_shedding,power,2025-02-18 11:00:00,2.0864883252679108e-07
NLD,load_shedding,power,2025-02-18 12:00:00,2.0886837017074157e-07
NLD,load_shedding,power,2025-02-18 13:00:00,2.0886919116351078e-07
NLD,load_shedding,power,2025-02-18 14:00:00,2.0898782871515704e-07
NLD,load_shedding,power,2025-02-18 15:00:00,2.0892087556739205e-07
NLD,load_shedding,power,2025-02-18 16:00:00,2.0859835672858086e-07
NLD,load_shedding,power,2025-02-18 17:00:00,2.0765100023326002e-07
NLD,load_shedding,power,2025-02-18 18:00:00,2.272855027306926e-07
NLD,load_shedding,power,2025-02-18 19:00:00,2.559642040854198e-07
NLD,load_shedding,power,2025-02-18 20:00:00,2.5543527928417774e-07
NLD,load_shedding,power,2025-02-18 21:00:00,2.5558803933642545e-07
NLD,load_shedding,power,2025-02-18 22:00:00,2.5690854481302426e-07
NLD,load_shedding,power,2025-02-18 23:00:00,2.1690533183944306e-07
NLD,load_shedding,power,2025-02-19 00:00:00,2.1691016180505347e-07
NLD,load_shedding,power,2025-02-19 01:00:00,2.1701489364427562e-07
NLD,load_shedding,power,2025-02-19 02:00:00,2.1712165576125847e-07
NLD,load_shedding,power,2025-02-19 03:00:00,2.1713736703670588e-07
NLD,load_shedding,power,2025-02-19 04:00:00,2.170308046994503e-07
NLD,load_shedding,power,2025-02-19 05:00:00,2.170411303812882e-07
NLD,load_shedding,power,2025-02-19 06:00:00,2.1656692256818869e-07
NLD,load_shedding,power,2025-02-19 07:00:00,2.5532962486211756e-07
NLD,load_shedding,power,2025-02-19 08:00:00,2.552385700702644e-07
NLD,load_shedding,power,2025-02-19 09:00:00,2.2751283665990761e-07
NLD,load_shedding,power,2025-02-19 10:00:00,2.0774415516222112e-07
NLD,load_shedding,power,2025-02-19 11:00:00,2.0857424957885986e-07
NLD,load_shedding,power,2025-02-19 12:00:00,2.0866422192851236e-07
NLD,load_shedding,power,2025-02-19 13:00:00,2.0881289951532882e-07
NLD,load_shedding,power,2025-02-19 14:00:00,2.0885927075622813e-07
NLD,load_shedding,power,2025-02-19 15:00:00,2.0878196074894167e-07
NLD,load_shedding,power,2025-02-19 16:00:00,2.087209483263156e-07
NLD,load_shedding,power,2025-02-19 17:00:00,2.0771672455452265e-07
NLD,load_shedding,power,2025-02-19 18:00:00,2.5594887463694803e-07
NLD,load_shedding,power,2025-02-19 19:00:00,2.5502369453686883e-07
NLD,load_shedding,power,2025-02-19 20:00:00,2.550022827271656e-07
NLD,load_shedding,power,2025-02-19 21:00:00,2.551724247106213e-07
NLD,load_shedding,power,2025-02-19 22:00:00,2.5641097331126903e-07
NLD,load_shedding,power,2025-02-19 23:00:00,2.1726635094153444e-07
NLD,load_shedding,power,2025-02-20 00:00:00,2.168553557197378e-07
NLD,load_shedding,power,2025-02-20 01:00:00,2.170926482624087e-07
NLD,load_shedding,power,2025-02-20 02:00:00,2.171761246157341e-07
NLD,load_shedding,power,2025-02-20 03:00:00,2.1729008119414708e-07
NLD,load_shedding,power,2025-02-20 04:00:00,2.1735719904593723e-07
NLD,load_shedding,power,2025-02-20 05:00:00,2.1735251767133232e-07
NLD,load_shedding,power,2025-02-20 06:00:00,2.1691421374848594e-07
NLD,load_shedding,power,2025-02-20 07:00:00,2.5582005264058354e-07
NLD,load_shedding,power,2025-02-20 08:00:00,2.555714704365411e-07
NLD,load_shedding,power,2025-02-20 09:00:00,2.0760799788715058e-07
NLD,load_shedding,power,2025-02-20 10:00:00,2.0855078870226718e-07
NLD,load_shedding,power,2025-02-20 11:00:00,2.0862735879365328e-07
NLD,load_shedding,power,2025-02-20 12:00:00,2.092199249064357e-07
NLD,load_shedding,power,2025-02-20 13:00:00,2.090429105545288e-07
NLD,load_shedding,power,2025-02-20 14:00:00,2.0904817253288184e-07
NLD,load_shedding,power,2025-02-20 15:00:00,2.091706006413451e-07
NLD,load_shedding,power,2025-02-20 16:00:00,2.085912029835095e-07
NLD,load_shedding,power,2025-02-20 17:00:00,2.0820328096783256e-07
NLD,load_shedding,power,2025-02-20 18:00:00,2.2680110577127282e-07
NLD,load_shedding,power,2025-02-20 19:00:00,2.5537104310831033e-07
NLD,load_shedding,power,2025-02-20 20:00:00,2.553637745488581e-07
NLD,load_shedding,power,2025-02-20 21:00:00,2.554911189424331e-07
NLD,load_shedding,power,2025-02-20 22:00:00,2.5700328218765346e-07
NLD,load_shedding,power,2025-02-20 23:00:00,2.1724648850957701e-07
NLD,load_shedding,power,2025-02-21 00:00:00,2.1730930835419944e-07
NLD,load_shedding,power,2025-02-21 01:00:00,2.083567089423814e-07
NLD,load_shedding,power,2025-02-21 02:00:00,2.0864280838779907e-07
NLD,load_shedding,power,2025-02-21 03:00:00,2.0849775652616385e-07
NLD,load_shedding,power,2025-02-21 04:00:00,2.0862617652683086e-07
NLD,load_shedding,power,2025-02-21 05:00:00,2.086178132363562e-07
NLD,load_shedding,power,2025-02-21 06:00:00,2.0850571594079894e-07
NLD,load_shedding,power,2025-02-21 07:00:00,2.167407897707657e-07
NLD,load_shedding,power,2025-02-21 08:00:00,2.1663396908893555e-07
NLD,load_shedding,power,2025-02-21 09:00:00,2.0837696704482792e-07
NLD,load_shedding,power,2025-02-21 10:00:00,2.085124223175994e-07
NLD,load_shedding,power,2025-02-21 11:00:00,2.085295958815077e-07
NLD,load_shedding,power,2025-02-21 12:00:00,2.0917843908530964e-07
NLD,load_shedding,power,2025-02-21 13:00:00,2.08996992204501e-07
NLD,load_shedding,power,2025-02-21 14:00:00,2.090666476955793e-07
NLD,load_shedding,power,2025-02-21 15:00:00,2.0921569165324272e-07
NLD,load_shedding,power,2025-02-21 16:00:00,2.0867721919715185e-07
NLD,load_shedding,power,2025-02-21 17:00:00,2.0847300665703108e-07
NLD,load_shedding,power,2025-02-21 18:00:00,2.0844668433148627e-07
NLD,load_shedding,power,2025-02-21 19:00:00,2.1687419626023434e-07
NLD,load_shedding,power,2025-02-21 20:00:00,2.1689112472473746e-07
NLD,load_shedding,power,2025-02-21 21:00:00,2.1704662129767133e-07
NLD,load_shedding,power,2025-02-21 22:00:00,2.0843095917625883e-07
NLD,load_shedding,power,2025-02-21 23:00:00,2.0861014280656738e-07
NLD,load_shedding,power,2025-02-22 00:00:00,2.0867323616403737e-07
NLD,load_shedding,power,2025-02-22 01:00:00,2.0870925463376542e-07
NLD,load_shedding,power,2025-02-22 02:00:00,2.086523890503021e-07
NLD,load_shedding,power,2025-02-22 03:00:00,2.0861615830547096e-07
NLD,load_shedding,power,2025-02-22 04:00:00,2.085475608339907e-07
NLD,load_shedding,power,2025-02-22 05:00:00,2.0863945552025492e-07
NLD,load_shedding,power,2025-02-22 06:00:00,2.0805811675188475e-07
NLD,load_shedding,power,2025-02-22 07:00:00,2.1703344626561533e-07
NLD,load_shedding,power,2025-02-22 08:00:00,2.1674268940632523e-07
NLD,load_shedding,power,2025-02-22 09:00:00,2.1714095556352045e-07
NLD,load_shedding,power,2025-02-22 10:00:00,2.0824028015676926e-07
NLD,load_shedding,power,2025-02-22 11:00:00,2.0857239790146554e-07
NLD,load_shedding,power,2025-02-22 12:00:00,2.087036517844313e-07
NLD,load_shedding,power,2025-02-22 13:00:00,2.0883158827429747e-07
NLD,load_shedding,power,2025-02-22 14:00:00,2.089128183723984e-07
NLD,load_shedding,power,2025-02-22 15:00:00,2.0896697089550808e-07
NLD,load_shedding,power,2025-02-22 16:00:00,2.0894480109533273e-07
NLD,load_shedding,power,2025-02-22 17:00:00,2.0852098631509233e-07
NLD,load_shedding,power,2025-02-22 18:00:00,2.1677455915476978e-07
NLD,load_shedding,power,2025-02-22 19:00:00,2.1674768050183413e-07
NLD,load_shedding,power,2025-02-22 20:00:00,2.565838934689269e-07
NLD,load_shedding,power,2025-02-22 21:00:00,2.169076553530983e-07
NLD,load_shedding,power,2025-02-22 22:00:00,2.1677224409238915e-07
NLD,load_shedding,power,2025-02-22 23:00:00,2.1725420093989434e-07
NLD,load_shedding,power,2025-02-23 00:00:00,2.081594926023751e-07
NLD,load_shedding,power,2025-02-23 01:00:00,2.0861987913529468e-07
NLD,load_shedding,power,2025-02-23 02:00:00,2.0857237592676104e-07
NLD,load_shedding,power,2025-02-23 03:00:00,2.0863882042225588e-07
NLD,load_shedding,power,2025-02-23 04:00:00,2.0865422165302944e-07
NLD,load_shedding,power,2025-02-23 05:00:00,2.0863179193140232e-07
NLD,load_shedding,power,2025-02-23 06:00:00,2.0855379850834885e-07
NLD,load_shedding,power,2025-02-23 07:00:00,2.0849038406906754e-07
NLD,load_shedding,power,2025-02-23 08:00:00,2.0836762255652358e-07
NLD,load_shedding,power,2025-02-23 09:00:00,2.0855540705852884e-07
NLD,load_shedding,power,2025-02-23 10:00:00,2.0938307200282704e-07
NLD,load_shedding,power,2025-02-23 11:00:00,2.0934544266723934e-07
NLD,load_shedding,power,2025-02-23 12:00:00,2.0932288288375738e-07
NLD,load_shedding,power,2025-02-23 13:00:00,2.0904713245750738e-07
NLD,load_shedding,power,2025-02-23 14:00:00,2.0908516285484725e-07
NLD,load_shedding,power,2025-02-23 15:00:00,2.0928532447648607e-07
NLD,load_shedding,power,2025-02-23 16:00:00,2.0930520529752878e-07
NLD,load_shedding,power,2025-02-23 17:00:00,2.085066483395833e-07
NLD,load_shedding,power,2025-02-23 18:00:00,2.0732444899591537e-07
NLD,load_shedding,power,2025-02-23 19:00:00,2.269522434171419e-07
NLD,load_shedding,power,2025-02-23 20:00:00,2.5631910581335295e-07
NLD,load_shedding,power,2025-02-23 21:00:00,2.564295169199749e-07
NLD,load_shedding,power,2025-02-23 22:00:00,2.1685426125633714e-07
NLD,load_shedding,power,2025-02-23 23:00:00,2.1691389336789594e-07
NLD,load_shedding,power,2025-02-24 00:00:00,2.1738865781838678e-07
NLD,load_shedding,power,2025-02-24 01:00:00,2.085531451822279e-07
NLD,load_shedding,power,2025-02-24 02:00:00,2.0854156242972987e-07
NLD,load_shedding,power,2025-02-24 03:00:00,2.0860898974216127e-07
NLD,load_shedding,power,2025-02-24 04:00:00,2.0856515933793008e-07
NLD,load_shedding,power,2025-02-24 05:00:00,2.0863980281524228e-07
NLD,load_shedding,power,2025-02-24 06:00:00,2.0781816112181188e-07
NLD,load_shedding,power,2025-02-24 07:00:00,2.2680822093503698e-07
NLD,load_shedding,power,2025-02-24 08:00:00,2.267424372552504e-07
NLD,load_shedding,power,2025-02-24 09:00:00,2.077228458401706e-07
NLD,load_shedding,power,2025-02-24 10:00:00,2.0864169485923176e-07
NLD,load_shedding,power,2025-02-24 11:00:00,2.0863967358753194e-07
NLD,load_shedding,power,2025-02-24 12:00:00,2.086593819002454e-07
NLD,load_shedding,power,2025-02-24 13:00:00,2.091619820095901e-07
NLD,load_shedding,power,2025-02-24 14:00:00,2.0906539446903928e-07
NLD,load_shedding,power,2025-02-24 15:00:00,2.0905185990232917e-07
NLD,load_shedding,power,2025-02-24 16:00:00,2.092678004784863e-07
NLD,load_shedding,power,2025-02-24 17:00:00,2.0848300928160064e-07
NLD,load_shedding,power,2025-02-24 18:00:00,2.0713324504865473e-07
NLD,load_shedding,power,2025-02-24 19:00:00,2.2681806307346664e-07
NLD,load_shedding,power,2025-02-24 20:00:00,2.1678287293486762e-07
NLD,load_shedding,power,2025-02-24 21:00:00,2.2707389710308686e-07
NLD,load_shedding,power,2025-02-24 22:00:00,2.0819578100055123e-07
NLD,load_shedding,power,2025-02-24 23:00:00,2.085627926047372e-07
NLD,load_shedding,power,2025-02-25 00:00:00,2.0870559993382322e-07
NLD,load_shedding,power,2025-02-25 01:00:00,2.0878733230545344e-07
NLD,load_shedding,power,2025-02-25 02:00:00,2.0886080915379773e-07
NLD,load_shedding,power,2025-02-25 03:00:00,2.0881376892451485e-07
NLD,load_shedding,power,2025-02-25 04:00:00,2.088225957962435e-07
NLD,load_shedding,power,2025-02-25 05:00:00,2.0878654553078242e-07
NLD,load_shedding,power,2025-02-25 06:00:00,2.0850857481567893e-07
NLD,load_shedding,power,2025-02-25 07:00:00,2.1698387588037031e-07
NLD,load_shedding,power,2025-02-25 08:00:00,2.165508200632527e-07
NLD,load_shedding,power,2025-02-25 09:00:00,2.1721521642656361e-07
NLD,load_shedding,power,2025-02-25 10:00:00,2.0857109004943195e-07
NLD,load_shedding,power,2025-02-25 11:00:00,2.0853944014547507e-07
NLD,load_shedding,power,2025-02-25 12:00:00,2.0855107320948043e-07
NLD,load_shedding,power,2025-02-25 13:00:00,2.091970736467464e-07
NLD,load_shedding,power,2025-02-25 14:00:00,2.0930300508121484e-07
NLD,load_shedding,power,2025-02-25 15:00:00,2.0857384298183547e-07
NLD,load_shedding,power,2025-02-25 16:00:00,2.0880876805476074e-07
NLD,load_shedding,power,2025-02-25 17:00:00,2.0864740830550872e-07
NLD,load_shedding,power,2025-02-25 18:00:00,2.08091356030307e-07
NLD,load_shedding,power,2025-02-25 19:00:00,2.2688817053009055e-07
NLD,load_shedding,power,2025-02-25 20:00:00,2.561607331709058e-07
NLD,load_shedding,power,2025-02-25 21:00:00,2.5633085037364686e-07
NLD,load_shedding,power,2025-02-25 22:00:00,2.1678269042585754e-07
NLD,load_shedding,power,2025-02-25 23:00:00,2.170832838935228e-07
NLD,load_shedding,power,2025-02-26 00:00:00,2.1734344095368334e-07
NLD,load_shedding,power,2025-02-26 01:00:00,2.0803560936464118e-07
NLD,load_shedding,power,2025-02-26 02:00:00,2.0829140892015597e-07
NLD,load_shedding,power,2025-02-26 03:00:00,2.0832170519484092e-07
NLD,load_shedding,power,2025-02-26 04:00:00,2.0831076581077164e-07
NLD,load_shedding,power,2025-02-26 05:00:00,2.0810551894534263e-07
NLD,load_shedding,power,2025-02-26 06:00:00,2.0740832467794996e-07
NLD,load_shedding,power,2025-02-26 07:00:00,2.5570655301987086e-07
NLD,load_shedding,power,2025-02-26 08:00:00,2.265822788994346e-07
NLD,load_shedding,power,2025-02-26 09:00:00,2.0755691480065929e-07
NLD,load_shedding,power,2025-02-26 10:00:00,2.091963311845295e-07
NLD,load_shedding,power,2025-02-26 11:00:00,2.0904711124781594e-07
NLD,load_shedding,power,2025-02-26 12:00:00,2.090560216208928e-07
NLD,load_shedding,power,2025-02-26 13:00:00,2.0903075969440387e-07
NLD,load_shedding,power,2025-02-26 14:00:00,2.09019664220892e-07
NLD,load_shedding,power,2025-02-26 15:00:00,2.090702630511799e-07
NLD,load_shedding,power,2025-02-26 16:00:00,2.0918662758150964e-07
NLD,load_shedding,power,2025-02-26 17:00:00,2.0803620838310243e-07
NLD,load_shedding,power,2025-02-26 18:00:00,2.558796386252488e-07
NLD,load_shedding,power,2025-02-26 19:00:00,2.548600277167684e-07
NLD,load_shedding,power,2025-02-26 20:00:00,2.5489960928738774e-07
NLD,load_shedding,power,2025-02-26 21:00:00,2.55015692273439e-07
NLD,load_shedding,power,2025-02-26 22:00:00,2.5550202351515587e-07
NLD,load_shedding,power,2025-02-26 23:00:00,2.568736905702413e-07
NLD,load_shedding,power,2025-02-27 00:00:00,2.569578372184681e-07
NLD,load_shedding,power,2025-02-27 01:00:00,2.170650776758343e-07
NLD,load_shedding,power,2025-02-27 02:00:00,2.1680297667800072e-07
NLD,load_shedding,power,2025-02-27 03:00:00,2.1680031536256458e-07
NLD,load_shedding,power,2025-02-27 04:00:00,2.1682880537423818e-07
NLD,load_shedding,power,2025-02-27 05:00:00,2.1703663368088575e-07
NLD,load_shedding,power,2025-02-27 06:00:00,2.568549949982004e-07
NLD,load_shedding,power,2025-02-27 07:00:00,2.552390868732412e-07
NLD,load_shedding,power,2025-02-27 08:00:00,2.550620749319359e-07
NLD,load_shedding,power,2025-02-27 09:00:00,2.569283934702202e-07
NLD,load_shedding,power,2025-02-27 10:00:00,2.2716983489832478e-07
NLD,load_shedding,power,2025-02-27 11:00:00,2.0850086816716785e-07
NLD,load_shedding,power,2025-02-27 12:00:00,2.085856243294479e-07
NLD,load_shedding,power,2025-02-27 13:00:00,2.086893326234756e-07
NLD,load_shedding,power,2025-02-27 14:00:00,2.087279268061349e-07
NLD,load_shedding,power,2025-02-27 15:00:00,2.08723237651634e-07
NLD,load_shedding,power,2025-02-27 16:00:00,2.0859277481937843e-07
NLD,load_shedding,power,2025-02-27 17:00:00,2.2726846546143283e-07
NLD,load_shedding,power,2025-02-27 18:00:00,2.553704929769316e-07
NLD,load_shedding,power,2025-02-27 19:00:00,2.5499754952447136e-07
NLD,load_shedding,power,2025-02-27 20:00:00,2.549064861314933e-07
NLD,load_shedding,power,2025-02-27 21:00:00,2.55036344507824e-07
NLD,load_shedding,power,2025-02-27 22:00:00,2.556918517116391e-07
NLD,load_shedding,power,2025-02-27 23:00:00,2.5694704885256706e-07
NLD,load_shedding,power,2025-02-28 00:00:00,2.1704286650005105e-07
NLD,load_shedding,power,2025-02-28 01:00:00,2.168394142632225e-07
NLD,load_shedding,power,2025-02-28 02:00:00,2.170259651409004e-07
NLD,load_shedding,power,2025-02-28 03:00:00,2.1724113914649399e-07
NLD,load_shedding,power,2025-02-28 04:00:00,2.174198851470795e-07
NLD,load_shedding,power,2025-02-28 05:00:00,2.1746365233214608e-07
NLD,load_shedding,power,2025-02-28 06:00:00,2.1685460140301695e-07
NLD,load_shedding,power,2025-02-28 07:00:00,2.166218524203323e-07
NLD,load_shedding,power,2025-02-28 08:00:00,2.2702604285475866e-07
NLD,load_shedding,power,2025-02-28 09:00:00,2.075511060236837e-07
NLD,load_shedding,power,2025-02-28 10:00:00,2.085842552203846e-07
NLD,load_shedding,power,2025-02-28 11:00:00,2.086196338358542e-07
NLD,load_shedding,power,2025-02-28 12:00:00,2.0880206477461786e-07
NLD,load_shedding,power,2025-02-28 13:00:00,2.089358029338232e-07
NLD,load_shedding,power,2025-02-28 14:00:00,2.0890888186464885e-07
NLD,load_shedding,power,2025-02-28 15:00:00,2.0879043396540065e-07
NLD,load_shedding,power,2025-02-28 16:00:00,2.0862932133174973e-07
NLD,load_shedding,power,2025-02-28 17:00:00,2.0841127520522583e-07
NLD,load_shedding,power,2025-02-28 18:00:00,2.1661191076348667e-07
NLD,load_shedding,power,2025-02-28 19:00:00,2.1666096869355465e-07
NLD,load_shedding,power,2025-02-28 20:00:00,2.169304666646538e-07
NLD,load_shedding,power,2025-02-28 21:00:00,2.16660948272932e-07
NLD,load_shedding,power,2025-02-28 22:00:00,2.1694046323677315e-07
NLD,load_shedding,power,2025-02-28 23:00:00,2.1746241573743002e-07
NLD,load_shedding,power,2025-03-01 00:00:00,2.081505268731066e-07
NLD,load_shedding,power,2025-03-01 01:00:00,2.0863884922377488e-07
NLD,load_shedding,power,2025-03-01 02:00:00,2.085613516022007e-07
NLD,load_shedding,power,2025-03-01 03:00:00,2.0863975024707653e-07
NLD,load_shedding,power,2025-03-01 04:00:00,2.0869388378058846e-07
NLD,load_shedding,power,2025-03-01 05:00:00,2.0874436271482635e-07
NLD,load_shedding,power,2025-03-01 06:00:00,2.0872738219409063e-07
NLD,load_shedding,power,2025-03-01 07:00:00,2.0862176801653089e-07
NLD,load_shedding,power,2025-03-01 08:00:00,2.086159764586238e-07
NLD,load_shedding,power,2025-03-01 09:00:00,2.088180212843181e-07
NLD,load_shedding,power,2025-03-01 10:00:00,2.085613391162981e-07
NLD,load_shedding,power,2025-03-01 11:00:00,2.0917812228700493e-07
NLD,load_shedding,power,2025-03-01 12:00:00,2.0902345431407705e-07
NLD,load_shedding,power,2025-03-01 13:00:00,2.0901630028730286e-07
NLD,load_shedding,power,2025-03-01 14:00:00,2.0899944003819834e-07
NLD,load_shedding,power,2025-03-01 15:00:00,2.0902507870764917e-07
NLD,load_shedding,power,2025-03-01 16:00:00,2.0924336131380506e-07
NLD,load_shedding,power,2025-03-01 17:00:00,2.0867524629114174e-07
NLD,load_shedding,power,2025-03-01 18:00:00,2.0855756022171532e-07
NLD,load_shedding,power,2025-03-01 19:00:00,2.0855315538650834e-07
NLD,load_shedding,power,2025-03-01 20:00:00,2.0859678745019578e-07
NLD,load_shedding,power,2025-03-01 21:00:00,2.0858916800146335e-07
NLD,load_shedding,power,2025-03-01 22:00:00,2.0872219117010194e-07
NLD,load_shedding,power,2025-03-01 23:00:00,2.088066792022323e-07
NLD,load_shedding,power,2025-03-02 00:00:00,2.0887223491601668e-07
NLD,load_shedding,power,2025-03-02 01:00:00,2.0896443088833593e-07
NLD,load_shedding,power,2025-03-02 02:00:00,2.0892692016409998e-07
NLD,load_shedding,power,2025-03-02 03:00:00,2.0894200186578882e-07
NLD,load_shedding,power,2025-03-02 04:00:00,2.089342259972574e-07
NLD,load_shedding,power,2025-03-02 05:00:00,2.089090235592205e-07
NLD,load_shedding,power,2025-03-02 06:00:00,2.088507590816002e-07
NLD,load_shedding,power,2025-03-02 07:00:00,2.0878433150567659e-07
NLD,load_shedding,power,2025-03-02 08:00:00,2.0877328613936772e-07
NLD,load_shedding,power,2025-03-02 09:00:00,2.0882829710509399e-07
NLD,load_shedding,power,2025-03-02 10:00:00,2.08668990936631e-07
NLD,load_shedding,power,2025-03-02 11:00:00,2.0881413903297262e-07
NLD,load_shedding,power,2025-03-02 12:00:00,2.0875170942733878e-07
NLD,load_shedding,power,2025-03-02 13:00:00,2.0867488064852627e-07
NLD,load_shedding,power,2025-03-02 14:00:00,2.086810248189987e-07
NLD,load_shedding,power,2025-03-02 15:00:00,2.0875657421814638e-07
NLD,load_shedding,power,2025-03-02 16:00:00,2.0874815902536875e-07
NLD,load_shedding,power,2025-03-02 17:00:00,2.0853457831528479e-07
NLD,load_shedding,power,2025-03-02 18:00:00,2.0828726908836805e-07
NLD,load_shedding,power,2025-03-02 19:00:00,2.1707269825965866e-07
NLD,load_shedding,power,2025-03-02 20:00:00,2.1684968516482404e-07
NLD,load_shedding,power,2025-03-02 21:00:00,2.1692489090543911e-07
NLD,load_shedding,power,2025-03-02 22:00:00,2.077968954344807e-07
NLD,load_shedding,power,2025-03-02 23:00:00,2.0852122348144443e-07
NLD,load_shedding,power,2025-03-03 00:00:00,2.08714910956547e-07
NLD,load_shedding,power,2025-03-03 01:00:00,2.0881086826324985e-07
NLD,load_shedding,power,2025-03-03 02:00:00,2.0884156283258618e-07
NLD,load_shedding,power,2025-03-03 03:00:00,2.0883709525163147e-07
NLD,load_shedding,power,2025-03-03 04:00:00,2.0878844833638647e-07
NLD,load_shedding,power,2025-03-03 05:00:00,2.0868004180017014e-07
NLD,load_shedding,power,2025-03-03 06:00:00,2.0858185092968305e-07
NLD,load_shedding,power,2025-03-03 07:00:00,2.168538578203042e-07
NLD,load_shedding,power,2025-03-03 08:00:00,2.166706637864277e-07
NLD,load_shedding,power,2025-03-03 09:00:00,2.1675247015064136e-07
NLD,load_shedding,power,2025-03-03 10:00:00,2.172105126479508e-07
NLD,load_shedding,power,2025-03-03 11:00:00,2.0805495509668875e-07
NLD,load_shedding,power,2025-03-03 12:00:00,2.0850387032465042e-07
NLD,load_shedding,power,2025-03-03 13:00:00,2.081765224101013e-07
NLD,load_shedding,power,2025-03-03 14:00:00,2.0836109943826926e-07
NLD,load_shedding,power,2025-03-03 15:00:00,2.0837504852243944e-07
NLD,load_shedding,power,2025-03-03 16:00:00,2.0814508514922574e-07
NLD,load_shedding,power,2025-03-03 17:00:00,2.1708445434723072e-07
NLD,load_shedding,power,2025-03-03 18:00:00,2.1673539758124962e-07
NLD,load_shedding,power,2025-03-03 19:00:00,2.5650285120448844e-07
NLD,load_shedding,power,2025-03-03 20:00:00,2.565355370103868e-07
NLD,load_shedding,power,2025-03-03 21:00:00,2.1694477067471084e-07
NLD,load_shedding,power,2025-03-03 22:00:00,2.1677344282771403e-07
NLD,load_shedding,power,2025-03-03 23:00:00,2.1750269940902435e-07
NLD,load_shedding,power,2025-03-04 00:00:00,2.083013417128628e-07
NLD,load_shedding,power,2025-03-04 01:00:00,2.0856111443061734e-07
NLD,load_shedding,power,2025-03-04 02:00:00,2.085801511058483e-07
NLD,load_shedding,power,2025-03-04 03:00:00,2.086325922376754e-07
NLD,load_shedding,power,2025-03-04 04:00:00,2.0866078078122933e-07
NLD,load_shedding,power,2025-03-04 05:00:00,2.0863137025408794e-07
NLD,load_shedding,power,2025-03-04 06:00:00,2.0839834230180685e-07
NLD,load_shedding,power,2025-03-04 07:00:00,2.168537460948153e-07
NLD,load_shedding,power,2025-03-04 08:00:00,2.1671879214878002e-07
NLD,load_shedding,power,2025-03-04 09:00:00,2.084646192178504e-07
NLD,load_shedding,power,2025-03-04 10:00:00,2.087022526029472e-07
NLD,load_shedding,power,2025-03-04 11:00:00,2.089626365028678e-07
NLD,load_shedding,power,2025-03-04 12:00:00,2.0883413630592095e-07
NLD,load_shedding,power,2025-03-04 13:00:00,2.0892630151466763e-07
NLD,load_shedding,power,2025-03-04 14:00:00,2.088509067947001e-07
NLD,load_shedding,power,2025-03-04 15:00:00,2.0881942649506405e-07
NLD,load_shedding,power,2025-03-04 16:00:00,2.085652387747534e-07
NLD,load_shedding,power,2025-03-04 17:00:00,2.1746836131118883e-07
NLD,load_shedding,power,2025-03-04 18:00:00,2.1665877948717825e-07
NLD,load_shedding,power,2025-03-04 19:00:00,2.1680727942943387e-07
NLD,load_shedding,power,2025-03-04 20:00:00,2.1694900054946209e-07
NLD,load_shedding,power,2025-03-04 21:00:00,2.166590146280916e-07
NLD,load_shedding,power,2025-03-04 22:00:00,2.1694268315495147e-07
NLD,load_shedding,power,2025-03-04 23:00:00,2.0799832518686152e-07
NLD,load_shedding,power,2025-03-05 00:00:00,2.0858460038036103e-07
NLD,load_shedding,power,2025-03-05 01:00:00,2.0854854026877213e-07
NLD,load_shedding,power,2025-03-05 02:00:00,2.0865449685033416e-07
NLD,load_shedding,power,2025-03-05 03:00:00,2.08678320164722e-07
NLD,load_shedding,power,2025-03-05 04:00:00,2.0866233621864882e-07
NLD,load_shedding,power,2025-03-05 05:00:00,2.0859131546630005e-07
NLD,load_shedding,power,2025-03-05 06:00:00,2.0831661288310966e-07
NLD,load_shedding,power,2025-03-05 07:00:00,2.165476681374566e-07
NLD,load_shedding,power,2025-03-05 08:00:00,2.163758378390671e-07
NLD,load_shedding,power,2025-03-05 09:00:00,2.0794480717636302e-07
NLD,load_shedding,power,2025-03-05 10:00:00,2.0862083127024488e-07
NLD,load_shedding,power,2025-03-05 11:00:00,2.085124047339408e-07
NLD,load_shedding,power,2025-03-05 12:00:00,2.0869977827803015e-07
NLD,load_shedding,power,2025-03-05 13:00:00,2.0867414484942288e-07
NLD,load_shedding,power,2025-03-05 14:00:00,2.0880181236896398e-07
NLD,load_shedding,power,2025-03-05 15:00:00,2.0870500390965732e-07
NLD,load_shedding,power,2025-03-05 16:00:00,2.0853941969857406e-07
NLD,load_shedding,power,2025-03-05 17:00:00,2.0793357964152422e-07
NLD,load_shedding,power,2025-03-05 18:00:00,2.1678650143205566e-07
NLD,load_shedding,power,2025-03-05 19:00:00,2.1674511004644316e-07
NLD,load_shedding,power,2025-03-05 20:00:00,2.1661741609420217e-07
NLD,load_shedding,power,2025-03-05 21:00:00,2.1672991156299374e-07
NLD,load_shedding,power,2025-03-05 22:00:00,2.1719955292404548e-07
NLD,load_shedding,power,2025-03-05 23:00:00,2.0858667115224616e-07
NLD,load_shedding,power,2025-03-06 00:00:00,2.0854842843502565e-07
NLD,load_shedding,power,2025-03-06 01:00:00,2.0871592634919163e-07
NLD,load_shedding,power,2025-03-06 02:00:00,2.0872897957388472e-07
NLD,load_shedding,power,2025-03-06 03:00:00,2.0873079605193722e-07
NLD,load_shedding,power,2025-03-06 04:00:00,2.0871356518661595e-07
