nodes,techs,costs,timesteps,cost_operation_variable
NLD,nuclear,monetary,2025-03-05 23:00:00,6.762802830821166e-08
NLD,nuclear,monetary,2025-03-06 00:00:00,6.412445882079989e-08
NLD,nuclear,monetary,2025-03-06 01:00:00,6.28530578575115e-08
NLD,nuclear,monetary,2025-03-06 02:00:00,6.502827087796895e-08
NLD,nuclear,monetary,2025-03-06 03:00:00,6.516449270524342e-08
NLD,nuclear,monetary,2025-03-06 04:00:00,6.362123239562294e-08
NLD,nuclear,monetary,2025-03-06 05:00:00,6.247825469413354e-08
NLD,nuclear,monetary,2025-03-06 06:00:00,6.62908827669826e-08
NLD,nuclear,monetary,2025-03-06 07:00:00,28.31388972487704
NLD,nuclear,monetary,2025-03-06 08:00:00,40.81651965780833
NLD,nuclear,monetary,2025-03-06 09:00:00,8.132364939755565
NLD,nuclear,monetary,2025-03-06 10:00:00,7.22850419870622e-08
NLD,nuclear,monetary,2025-03-06 11:00:00,6.251657058300182e-08
NLD,nuclear,monetary,2025-03-06 12:00:00,6.437873359819567e-08
NLD,nuclear,monetary,2025-03-06 13:00:00,6.574361028370336e-08
NLD,nuclear,monetary,2025-03-06 14:00:00,6.575390504966515e-08
NLD,nuclear,monetary,2025-03-06 15:00:00,6.4313662742692e-08
NLD,nuclear,monetary,2025-03-06 16:00:00,6.360976364868063e-08
NLD,nuclear,monetary,2025-03-06 17:00:00,7.933983106512692e-08
NLD,nuclear,monetary,2025-03-06 18:00:00,38.924468396926066
NLD,nuclear,monetary,2025-03-06 19:00:00,83.8586183190117
NLD,nuclear,monetary,2025-03-06 20:00:00,89.86829998141965
NLD,nuclear,monetary,2025-03-06 21:00:00,89.86829998122954
NLD,nuclear,monetary,2025-03-06 22:00:00,63.27908463961885
NLD,nuclear,monetary,2025-03-06 23:00:00,23.36717779220664
NLD,nuclear,monetary,2025-03-07 00:00:00,7.287355608229788e-08
NLD,nuclear,monetary,2025-03-07 01:00:00,6.975562628766763e-08
NLD,nuclear,monetary,2025-03-07 02:00:00,6.7016529804046e-08
NLD,nuclear,monetary,2025-03-07 03:00:00,6.427114266669555e-08
NLD,nuclear,monetary,2025-03-07 04:00:00,6.867334099739348e-08
NLD,nuclear,monetary,2025-03-07 05:00:00,6.125065372087154e-08
NLD,nuclear,monetary,2025-03-07 06:00:00,22.29945131723317
NLD,nuclear,monetary,2025-03-07 07:00:00,61.56376310978426
NLD,nuclear,monetary,2025-03-07 08:00:00,64.77123040187493
NLD,nuclear,monetary,2025-03-07 09:00:00,21.943842108509834
NLD,nuclear,monetary,2025-03-07 10:00:00,6.100719946557147e-08
NLD,nuclear,monetary,2025-03-07 11:00:00,6.687556339575707e-08
NLD,nuclear,monetary,2025-03-07 12:00:00,6.437828846637881e-08
NLD,nuclear,monetary,2025-03-07 13:00:00,6.379756843320533e-08
NLD,nuclear,monetary,2025-03-07 14:00:00,6.561708166521823e-08
NLD,nuclear,monetary,2025-03-07 15:00:00,6.577395338979721e-08
NLD,nuclear,monetary,2025-03-07 16:00:00,6.549219235636092e-08
NLD,nuclear,monetary,2025-03-07 17:00:00,6.373445162450624e-08
NLD,nuclear,monetary,2025-03-07 18:00:00,6.499481015596328e-08
NLD,nuclear,monetary,2025-03-07 19:00:00,6.860783506702234e-08
NLD,nuclear,monetary,2025-03-07 20:00:00,6.780807963484592e-08
NLD,nuclear,monetary,2025-03-07 21:00:00,6.817772463284953e-08
NLD,nuclear,monetary,2025-03-07 22:00:00,6.451968215372795e-08
NLD,nuclear,monetary,2025-03-07 23:00:00,6.355931336613472e-08
NLD,nuclear,monetary,2025-03-08 00:00:00,6.505907243111721e-08
NLD,nuclear,monetary,2025-03-08 01:00:00,6.548965029168591e-08
NLD,nuclear,monetary,2025-03-08 02:00:00,6.548122995231794e-08
NLD,nuclear,monetary,2025-03-08 03:00:00,6.545570062143644e-08
NLD,nuclear,monetary,2025-03-08 04:00:00,6.535845516662275e-08
NLD,nuclear,monetary,2025-03-08 05:00:00,6.545008897467304e-08
NLD,nuclear,monetary,2025-03-08 06:00:00,6.528021780730795e-08
NLD,nuclear,monetary,2025-03-08 07:00:00,6.535124238112208e-08
NLD,nuclear,monetary,2025-03-08 08:00:00,6.556315296629113e-08
NLD,nuclear,monetary,2025-03-08 09:00:00,6.517333344825586e-08
NLD,nuclear,monetary,2025-03-08 10:00:00,6.53886910960754e-08
NLD,nuclear,monetary,2025-03-08 11:00:00,6.538260150416918e-08
NLD,nuclear,monetary,2025-03-08 12:00:00,6.536379968219323e-08
NLD,nuclear,monetary,2025-03-08 13:00:00,6.522779391187647e-08
NLD,nuclear,monetary,2025-03-08 14:00:00,6.55681570516213e-08
NLD,nuclear,monetary,2025-03-08 15:00:00,6.55743810666952e-08
NLD,nuclear,monetary,2025-03-08 16:00:00,6.561470154562483e-08
NLD,nuclear,monetary,2025-03-08 17:00:00,6.516704695663575e-08
NLD,nuclear,monetary,2025-03-08 18:00:00,6.468014199684082e-08
NLD,nuclear,monetary,2025-03-08 19:00:00,6.333133646561962e-08
NLD,nuclear,monetary,2025-03-08 20:00:00,6.874864825483988e-08
NLD,nuclear,monetary,2025-03-08 21:00:00,7.124158373278793e-08
NLD,nuclear,monetary,2025-03-08 22:00:00,6.84770361513012e-08
NLD,nuclear,monetary,2025-03-08 23:00:00,6.517519147862162e-08
NLD,nuclear,monetary,2025-03-09 00:00:00,6.404684133376483e-08
NLD,nuclear,monetary,2025-03-09 01:00:00,6.440498167211511e-08
NLD,nuclear,monetary,2025-03-09 02:00:00,6.510585844207466e-08
NLD,nuclear,monetary,2025-03-09 03:00:00,6.529898818763269e-08
NLD,nuclear,monetary,2025-03-09 04:00:00,6.518218328996917e-08
NLD,nuclear,monetary,2025-03-09 05:00:00,6.511708522806867e-08
NLD,nuclear,monetary,2025-03-09 06:00:00,6.544924895956117e-08
NLD,nuclear,monetary,2025-03-09 07:00:00,6.592214568204327e-08
NLD,nuclear,monetary,2025-03-09 08:00:00,6.528159754909607e-08
NLD,nuclear,monetary,2025-03-09 09:00:00,6.497436947601512e-08
NLD,nuclear,monetary,2025-03-09 10:00:00,6.514621595173769e-08
NLD,nuclear,monetary,2025-03-09 11:00:00,6.56122878274558e-08
NLD,nuclear,monetary,2025-03-09 12:00:00,6.586943787740608e-08
NLD,nuclear,monetary,2025-03-09 13:00:00,6.579968610845433e-08
NLD,nuclear,monetary,2025-03-09 14:00:00,6.547861764087431e-08
NLD,nuclear,monetary,2025-03-09 15:00:00,6.485699041578223e-08
NLD,nuclear,monetary,2025-03-09 16:00:00,6.283576235389229e-08
NLD,nuclear,monetary,2025-03-09 17:00:00,7.302070801886971e-08
NLD,nuclear,monetary,2025-03-09 18:00:00,44.60567610734633
NLD,nuclear,monetary,2025-03-09 19:00:00,89.53982602798946
NLD,nuclear,monetary,2025-03-09 20:00:00,89.86829998152555
NLD,nuclear,monetary,2025-03-09 21:00:00,89.8682999813754
NLD,nuclear,monetary,2025-03-09 22:00:00,76.01988822537213
NLD,nuclear,monetary,2025-03-09 23:00:00,41.894984587277705
NLD,nuclear,monetary,2025-03-10 00:00:00,20.3101912500631
NLD,nuclear,monetary,2025-03-10 01:00:00,7.238621291782415
NLD,nuclear,monetary,2025-03-10 02:00:00,1.311786008118359
NLD,nuclear,monetary,2025-03-10 03:00:00,1.6121508710259123
NLD,nuclear,monetary,2025-03-10 04:00:00,4.488069368080972
NLD,nuclear,monetary,2025-03-10 05:00:00,21.15636742223207
NLD,nuclear,monetary,2025-03-10 06:00:00,63.876140551410984
NLD,nuclear,monetary,2025-03-10 07:00:00,89.86829998133038
NLD,nuclear,monetary,2025-03-10 08:00:00,89.86829998134957
NLD,nuclear,monetary,2025-03-10 09:00:00,63.47059050399653
NLD,nuclear,monetary,2025-03-10 10:00:00,18.536440575752145
NLD,nuclear,monetary,2025-03-10 11:00:00,7.350107783400747e-08
NLD,nuclear,monetary,2025-03-10 12:00:00,6.268850146545186e-08
NLD,nuclear,monetary,2025-03-10 13:00:00,6.258551615987065e-08
NLD,nuclear,monetary,2025-03-10 14:00:00,6.282023331679957e-08
NLD,nuclear,monetary,2025-03-10 15:00:00,6.490146454272327e-08
NLD,nuclear,monetary,2025-03-10 16:00:00,7.055544584734062e-08
NLD,nuclear,monetary,2025-03-10 17:00:00,39.59904130110964
NLD,nuclear,monetary,2025-03-10 18:00:00,84.53319123172353
NLD,nuclear,monetary,2025-03-10 19:00:00,89.86829998157867
NLD,nuclear,monetary,2025-03-10 20:00:00,89.86829998171424
NLD,nuclear,monetary,2025-03-10 21:00:00,89.86829998125054
NLD,nuclear,monetary,2025-03-10 22:00:00,52.60031235475358
NLD,nuclear,monetary,2025-03-10 23:00:00,9.891949634549023
NLD,nuclear,monetary,2025-03-11 00:00:00,6.689978760797337e-08
NLD,nuclear,monetary,2025-03-11 01:00:00,6.61802652973528e-08
NLD,nuclear,monetary,2025-03-11 02:00:00,6.063658777682278e-08
NLD,nuclear,monetary,2025-03-11 03:00:00,6.231160814931264e-08
NLD,nuclear,monetary,2025-03-11 04:00:00,6.822833010897694e-08
NLD,nuclear,monetary,2025-03-11 05:00:00,5.862190713591451e-08
NLD,nuclear,monetary,2025-03-11 06:00:00,22.610638694039906
NLD,nuclear,monetary,2025-03-11 07:00:00,67.54478862425884
NLD,nuclear,monetary,2025-03-11 08:00:00,78.30073593349114
NLD,nuclear,monetary,2025-03-11 09:00:00,36.926866551970264
NLD,nuclear,monetary,2025-03-11 10:00:00,7.22855471616457e-08
NLD,nuclear,monetary,2025-03-11 11:00:00,6.77950987981727e-08
NLD,nuclear,monetary,2025-03-11 12:00:00,6.289919431978771e-08
NLD,nuclear,monetary,2025-03-11 13:00:00,6.476434136745266e-08
NLD,nuclear,monetary,2025-03-11 14:00:00,6.480346158657032e-08
NLD,nuclear,monetary,2025-03-11 15:00:00,6.353048310139206e-08
NLD,nuclear,monetary,2025-03-11 16:00:00,6.97211503193753e-08
NLD,nuclear,monetary,2025-03-11 17:00:00,23.97693139321024
NLD,nuclear,monetary,2025-03-11 18:00:00,68.91108132714085
NLD,nuclear,monetary,2025-03-11 19:00:00,89.86829998142687
NLD,nuclear,monetary,2025-03-11 20:00:00,89.86829998178297
NLD,nuclear,monetary,2025-03-11 21:00:00,89.868299981679
NLD,nuclear,monetary,2025-03-11 22:00:00,87.84841510966308
NLD,nuclear,monetary,2025-03-11 23:00:00,42.91426518015708
NLD,nuclear,monetary,2025-03-12 00:00:00,5.256935873238932
NLD,nuclear,monetary,2025-03-12 01:00:00,6.951604592519907e-08
NLD,nuclear,monetary,2025-03-12 02:00:00,6.17911204651038e-08
NLD,nuclear,monetary,2025-03-12 03:00:00,6.061514435029239e-08
NLD,nuclear,monetary,2025-03-12 04:00:00,6.169545795734286e-08
NLD,nuclear,monetary,2025-03-12 05:00:00,7.217847206113144e-08
NLD,nuclear,monetary,2025-03-12 06:00:00,7.722213736451446
NLD,nuclear,monetary,2025-03-12 07:00:00,52.656363663199485
NLD,nuclear,monetary,2025-03-12 08:00:00,38.05065132013894
NLD,nuclear,monetary,2025-03-12 09:00:00,7.991918040514418e-08
NLD,nuclear,monetary,2025-03-12 10:00:00,6.420993428290165e-08
NLD,nuclear,monetary,2025-03-12 11:00:00,6.364574428829487e-08
NLD,nuclear,monetary,2025-03-12 12:00:00,6.555465210190618e-08
NLD,nuclear,monetary,2025-03-12 13:00:00,6.562762086986539e-08
NLD,nuclear,monetary,2025-03-12 14:00:00,6.506765957166969e-08
NLD,nuclear,monetary,2025-03-12 15:00:00,6.313802275837869e-08
NLD,nuclear,monetary,2025-03-12 16:00:00,6.919269812777808e-08
NLD,nuclear,monetary,2025-03-12 17:00:00,31.282412467068553
NLD,nuclear,monetary,2025-03-12 18:00:00,76.21656239906937
NLD,nuclear,monetary,2025-03-12 19:00:00,89.868299981572
NLD,nuclear,monetary,2025-03-12 20:00:00,89.8682999818167
NLD,nuclear,monetary,2025-03-12 21:00:00,89.86829998168986
NLD,nuclear,monetary,2025-03-12 22:00:00,89.86829998118009
NLD,nuclear,monetary,2025-03-12 23:00:00,71.08574569735563
NLD,nuclear,monetary,2025-03-13 00:00:00,49.596042451593675
NLD,nuclear,monetary,2025-03-13 01:00:00,32.00584339639672
NLD,nuclear,monetary,2025-03-13 02:00:00,23.566138845454763
NLD,nuclear,monetary,2025-03-13 03:00:00,16.849529815735583
NLD,nuclear,monetary,2025-03-13 04:00:00,15.54809520511761
NLD,nuclear,monetary,2025-03-13 05:00:00,32.508403330221526
NLD,nuclear,monetary,2025-03-13 06:00:00,65.72644590022696
NLD,nuclear,monetary,2025-03-13 07:00:00,89.86829998127459
NLD,nuclear,monetary,2025-03-13 08:00:00,89.86829998138698
NLD,nuclear,monetary,2025-03-13 09:00:00,69.0096694350314
NLD,nuclear,monetary,2025-03-13 10:00:00,56.59587024954698
NLD,nuclear,monetary,2025-03-13 11:00:00,42.35150405576094
NLD,nuclear,monetary,2025-03-13 12:00:00,11.530989838247567
NLD,nuclear,monetary,2025-03-13 13:00:00,7.400780167488655e-08
NLD,nuclear,monetary,2025-03-13 14:00:00,6.935734734616164e-08
NLD,nuclear,monetary,2025-03-13 15:00:00,6.847258061018875e-08
NLD,nuclear,monetary,2025-03-13 16:00:00,7.142688021376897e-08
NLD,nuclear,monetary,2025-03-13 17:00:00,1.0033638334824873e-07
NLD,nuclear,monetary,2025-03-13 18:00:00,39.07962559879388
NLD,nuclear,monetary,2025-03-13 19:00:00,68.99304354824922
NLD,nuclear,monetary,2025-03-13 20:00:00,78.7569138399974
NLD,nuclear,monetary,2025-03-13 21:00:00,62.51455077888561
NLD,nuclear,monetary,2025-03-13 22:00:00,27.839205907343363
NLD,nuclear,monetary,2025-03-13 23:00:00,7.697342145475186e-08
NLD,nuclear,monetary,2025-03-14 00:00:00,6.901081683544979e-08
NLD,nuclear,monetary,2025-03-14 01:00:00,6.299431687178077e-08
NLD,nuclear,monetary,2025-03-14 02:00:00,6.276260799283345e-08
NLD,nuclear,monetary,2025-03-14 03:00:00,6.284840705061544e-08
NLD,nuclear,monetary,2025-03-14 04:00:00,6.300998056773711e-08
NLD,nuclear,monetary,2025-03-14 05:00:00,6.839725933785917e-08
NLD,nuclear,monetary,2025-03-14 06:00:00,16.128643377453272
NLD,nuclear,monetary,2025-03-14 07:00:00,61.0627933004759
NLD,nuclear,monetary,2025-03-14 08:00:00,70.86482481648646
NLD,nuclear,monetary,2025-03-14 09:00:00,28.692043020582517
NLD,nuclear,monetary,2025-03-14 10:00:00,6.67449912262149e-08
NLD,nuclear,monetary,2025-03-14 11:00:00,6.36305255096743e-08
NLD,nuclear,monetary,2025-03-14 12:00:00,6.346925816400581e-08
NLD,nuclear,monetary,2025-03-14 13:00:00,6.526036749093047e-08
NLD,nuclear,monetary,2025-03-14 14:00:00,6.584730315636506e-08
NLD,nuclear,monetary,2025-03-14 15:00:00,6.469756064274066e-08
NLD,nuclear,monetary,2025-03-14 16:00:00,6.248569319653824e-08
NLD,nuclear,monetary,2025-03-14 17:00:00,7.042652918422184e-08
NLD,nuclear,monetary,2025-03-14 18:00:00,36.06071152605892
NLD,nuclear,monetary,2025-03-14 19:00:00,80.99486145789298
NLD,nuclear,monetary,2025-03-14 20:00:00,89.86829998136207
NLD,nuclear,monetary,2025-03-14 21:00:00,89.86829998114686
NLD,nuclear,monetary,2025-03-14 22:00:00,69.81276266762718
NLD,nuclear,monetary,2025-03-14 23:00:00,40.93932476348077
NLD,nuclear,monetary,2025-03-15 00:00:00,19.75865051024968
NLD,nuclear,monetary,2025-03-15 01:00:00,0.4991714856095868
NLD,nuclear,monetary,2025-03-15 02:00:00,6.925370221777988e-08
NLD,nuclear,monetary,2025-03-15 03:00:00,6.769319916520613e-08
NLD,nuclear,monetary,2025-03-15 04:00:00,6.709235665279217e-08
NLD,nuclear,monetary,2025-03-15 05:00:00,6.757881511527265e-08
NLD,nuclear,monetary,2025-03-15 06:00:00,6.89801771781137e-08
NLD,nuclear,monetary,2025-03-15 07:00:00,7.130459560871049e-08
NLD,nuclear,monetary,2025-03-15 08:00:00,6.463866262558298e-08
NLD,nuclear,monetary,2025-03-15 09:00:00,6.405643533773643e-08
NLD,nuclear,monetary,2025-03-15 10:00:00,6.532488257452181e-08
NLD,nuclear,monetary,2025-03-15 11:00:00,6.605069142861121e-08
NLD,nuclear,monetary,2025-03-15 12:00:00,6.588277589559205e-08
NLD,nuclear,monetary,2025-03-15 13:00:00,6.567865932140313e-08
NLD,nuclear,monetary,2025-03-15 14:00:00,6.539612047843299e-08
NLD,nuclear,monetary,2025-03-15 15:00:00,6.482437653119044e-08
NLD,nuclear,monetary,2025-03-15 16:00:00,6.35849236655457e-08
NLD,nuclear,monetary,2025-03-15 17:00:00,7.02933800299382e-08
NLD,nuclear,monetary,2025-03-15 18:00:00,37.75899991599207
NLD,nuclear,monetary,2025-03-15 19:00:00,82.69314984726091
NLD,nuclear,monetary,2025-03-15 20:00:00,89.86829998136938
NLD,nuclear,monetary,2025-03-15 21:00:00,89.86829998144484
NLD,nuclear,monetary,2025-03-15 22:00:00,84.8472278049376
NLD,nuclear,monetary,2025-03-15 23:00:00,61.04993472584873
NLD,nuclear,monetary,2025-03-16 00:00:00,40.42014739419809
NLD,nuclear,monetary,2025-03-16 01:00:00,15.631099339162514
NLD,nuclear,monetary,2025-03-16 02:00:00,0.3426931377894702
NLD,nuclear,monetary,2025-03-16 03:00:00,7.308236833691481e-08
NLD,nuclear,monetary,2025-03-16 04:00:00,6.612523140914192e-08
NLD,nuclear,monetary,2025-03-16 05:00:00,7.428237517244441e-08
NLD,nuclear,monetary,2025-03-16 06:00:00,5.611725519457773
NLD,nuclear,monetary,2025-03-16 07:00:00,9.496284151029213
NLD,nuclear,monetary,2025-03-16 08:00:00,7.132541059142731e-08
NLD,nuclear,monetary,2025-03-16 09:00:00,6.437422902034732e-08
NLD,nuclear,monetary,2025-03-16 10:00:00,6.310121171406112e-08
NLD,nuclear,monetary,2025-03-16 11:00:00,6.519491254028618e-08
NLD,nuclear,monetary,2025-03-16 12:00:00,6.547804701908324e-08
NLD,nuclear,monetary,2025-03-16 13:00:00,6.540690512081727e-08
NLD,nuclear,monetary,2025-03-16 14:00:00,6.54852453632028e-08
NLD,nuclear,monetary,2025-03-16 15:00:00,6.488949043820452e-08
NLD,nuclear,monetary,2025-03-16 16:00:00,6.32084049017478e-08
NLD,nuclear,monetary,2025-03-16 17:00:00,1.4153400642628386e-07
NLD,nuclear,monetary,2025-03-16 18:00:00,44.93415001231507
NLD,nuclear,monetary,2025-03-16 19:00:00,89.86829996598189
NLD,nuclear,monetary,2025-03-16 20:00:00,89.86829998162978
NLD,nuclear,monetary,2025-03-16 21:00:00,89.86829998172428
NLD,nuclear,monetary,2025-03-16 22:00:00,89.86829998146007
NLD,nuclear,monetary,2025-03-16 23:00:00,77.95190432805401
NLD,nuclear,monetary,2025-03-17 00:00:00,50.143455827659935
NLD,nuclear,monetary,2025-03-17 01:00:00,29.24208219550462
NLD,nuclear,monetary,2025-03-17 02:00:00,17.700076260794084
NLD,nuclear,monetary,2025-03-17 03:00:00,15.16112902159039
NLD,nuclear,monetary,2025-03-17 04:00:00,12.498654336689745
NLD,nuclear,monetary,2025-03-17 05:00:00,22.54061794009322
NLD,nuclear,monetary,2025-03-17 06:00:00,55.278216446841284
NLD,nuclear,monetary,2025-03-17 07:00:00,89.8682999810215
NLD,nuclear,monetary,2025-03-17 08:00:00,89.8682999812367
NLD,nuclear,monetary,2025-03-17 09:00:00,67.31190822156842
NLD,nuclear,monetary,2025-03-17 10:00:00,45.564165045282934
NLD,nuclear,monetary,2025-03-17 11:00:00,21.313120817551333
NLD,nuclear,monetary,2025-03-17 12:00:00,7.817062305470756e-08
NLD,nuclear,monetary,2025-03-17 13:00:00,6.997634225274116e-08
NLD,nuclear,monetary,2025-03-17 14:00:00,7.051509370896009e-08
NLD,nuclear,monetary,2025-03-17 15:00:00,7.147872597806795e-08
NLD,nuclear,monetary,2025-03-17 16:00:00,20.07869277155676
NLD,nuclear,monetary,2025-03-17 17:00:00,54.83861451942659
NLD,nuclear,monetary,2025-03-17 18:00:00,89.21924791449848
NLD,nuclear,monetary,2025-03-17 19:00:00,89.86829998163353
NLD,nuclear,monetary,2025-03-17 20:00:00,89.86829998178806
NLD,nuclear,monetary,2025-03-17 21:00:00,89.86829998154249
NLD,nuclear,monetary,2025-03-17 22:00:00,79.06080619689405
NLD,nuclear,monetary,2025-03-17 23:00:00,34.12665627305041
NLD,nuclear,monetary,2025-03-18 00:00:00,9.383078983558328e-08
NLD,nuclear,monetary,2025-03-18 01:00:00,7.175274338556229e-08
NLD,nuclear,monetary,2025-03-18 02:00:00,6.1995714931508e-08
NLD,nuclear,monetary,2025-03-18 03:00:00,6.15605150416678e-08
NLD,nuclear,monetary,2025-03-18 04:00:00,6.173709478727815e-08
NLD,nuclear,monetary,2025-03-18 05:00:00,7.120102431707388e-08
NLD,nuclear,monetary,2025-03-18 06:00:00,5.878875044867259e-08
NLD,nuclear,monetary,2025-03-18 07:00:00,43.39781104627916
NLD,nuclear,monetary,2025-03-18 08:00:00,55.88097543703266
NLD,nuclear,monetary,2025-03-18 09:00:00,34.95183792178041
NLD,nuclear,monetary,2025-03-18 10:00:00,1.6866039501012828
NLD,nuclear,monetary,2025-03-18 11:00:00,7.119200750457797e-08
NLD,nuclear,monetary,2025-03-18 12:00:00,6.172273478319424e-08
NLD,nuclear,monetary,2025-03-18 13:00:00,6.45733304046693e-08
NLD,nuclear,monetary,2025-03-18 14:00:00,6.487236567275714e-08
NLD,nuclear,monetary,2025-03-18 15:00:00,6.393673710359921e-08
NLD,nuclear,monetary,2025-03-18 16:00:00,6.258798933521913e-08
NLD,nuclear,monetary,2025-03-18 17:00:00,7.535972525282727e-08
NLD,nuclear,monetary,2025-03-18 18:00:00,36.98428503419644
NLD,nuclear,monetary,2025-03-18 19:00:00,73.8540184284576
NLD,nuclear,monetary,2025-03-18 20:00:00,89.86829998134375
NLD,nuclear,monetary,2025-03-18 21:00:00,89.86829998133524
NLD,nuclear,monetary,2025-03-18 22:00:00,70.57952642089917
NLD,nuclear,monetary,2025-03-18 23:00:00,38.1866822729329
NLD,nuclear,monetary,2025-03-19 00:00:00,12.827475716625116
NLD,nuclear,monetary,2025-03-19 01:00:00,7.316338831431451e-08
NLD,nuclear,monetary,2025-03-19 02:00:00,6.848457829241647e-08
NLD,nuclear,monetary,2025-03-19 03:00:00,6.436067323288149e-08
NLD,nuclear,monetary,2025-03-19 04:00:00,6.280350811755409e-08
NLD,nuclear,monetary,2025-03-19 05:00:00,6.765725490880766e-08
NLD,nuclear,monetary,2025-03-19 06:00:00,7.000635301499686e-08
NLD,nuclear,monetary,2025-03-19 07:00:00,11.686258133352796
NLD,nuclear,monetary,2025-03-19 08:00:00,7.353401610079967e-08
NLD,nuclear,monetary,2025-03-19 09:00:00,6.34274808023477e-08
NLD,nuclear,monetary,2025-03-19 10:00:00,6.450238667395216e-08
NLD,nuclear,monetary,2025-03-19 11:00:00,6.548146870070441e-08
NLD,nuclear,monetary,2025-03-19 12:00:00,6.5553552958119e-08
NLD,nuclear,monetary,2025-03-19 13:00:00,6.534496808287836e-08
NLD,nuclear,monetary,2025-03-19 14:00:00,6.563656861832737e-08
NLD,nuclear,monetary,2025-03-19 15:00:00,6.528424208589083e-08
NLD,nuclear,monetary,2025-03-19 16:00:00,6.52437517819523e-08
NLD,nuclear,monetary,2025-03-19 17:00:00,6.460748049906994e-08
NLD,nuclear,monetary,2025-03-19 18:00:00,6.319125959766704e-08
NLD,nuclear,monetary,2025-03-19 19:00:00,6.87696282647843e-08
NLD,nuclear,monetary,2025-03-19 20:00:00,6.680635948130575e-08
NLD,nuclear,monetary,2025-03-19 21:00:00,6.850233162152969e-08
NLD,nuclear,monetary,2025-03-19 22:00:00,6.447423113958062e-08
NLD,nuclear,monetary,2025-03-19 23:00:00,6.391318413446733e-08
NLD,nuclear,monetary,2025-03-20 00:00:00,6.516324218922648e-08
NLD,nuclear,monetary,2025-03-20 01:00:00,6.55003039204435e-08
NLD,nuclear,monetary,2025-03-20 02:00:00,6.560136385503106e-08
NLD,nuclear,monetary,2025-03-20 03:00:00,6.555344119812284e-08
NLD,nuclear,monetary,2025-03-20 04:00:00,6.539436004406308e-08
NLD,nuclear,monetary,2025-03-20 05:00:00,6.51341397190707e-08
NLD,nuclear,monetary,2025-03-20 06:00:00,6.523730944413474e-08
NLD,nuclear,monetary,2025-03-20 07:00:00,6.541637358928546e-08
NLD,nuclear,monetary,2025-03-20 08:00:00,6.557028101219312e-08
NLD,nuclear,monetary,2025-03-20 09:00:00,6.509296096473324e-08
NLD,nuclear,monetary,2025-03-20 10:00:00,6.501267413309058e-08
NLD,nuclear,monetary,2025-03-20 11:00:00,6.538409981700734e-08
NLD,nuclear,monetary,2025-03-20 12:00:00,6.537581774737672e-08
NLD,nuclear,monetary,2025-03-20 13:00:00,6.531836122402932e-08
NLD,nuclear,monetary,2025-03-20 14:00:00,6.549888170246429e-08
NLD,nuclear,monetary,2025-03-20 15:00:00,6.550082099745803e-08
NLD,nuclear,monetary,2025-03-20 16:00:00,6.468060443311462e-08
NLD,nuclear,monetary,2025-03-20 17:00:00,6.28470869954872e-08
NLD,nuclear,monetary,2025-03-20 18:00:00,6.832996709030401e-08
NLD,nuclear,monetary,2025-03-20 19:00:00,19.69066059991397
NLD,nuclear,monetary,2025-03-20 20:00:00,23.2218966597523
NLD,nuclear,monetary,2025-03-20 21:00:00,9.958647767933712
NLD,nuclear,monetary,2025-03-20 22:00:00,7.092189021970169e-08
NLD,nuclear,monetary,2025-03-20 23:00:00,6.300993428845195e-08
NLD,nuclear,monetary,2025-03-21 00:00:00,6.399187466419935e-08
NLD,nuclear,monetary,2025-03-21 01:00:00,6.536345665928123e-08
NLD,nuclear,monetary,2025-03-21 02:00:00,6.559958011620939e-08
NLD,nuclear,monetary,2025-03-21 03:00:00,6.552269250196695e-08
NLD,nuclear,monetary,2025-03-21 04:00:00,6.549649803179187e-08
NLD,nuclear,monetary,2025-03-21 05:00:00,6.516242729736243e-08
NLD,nuclear,monetary,2025-03-21 06:00:00,6.484458979108503e-08
NLD,nuclear,monetary,2025-03-21 07:00:00,6.678642409589742e-08
NLD,nuclear,monetary,2025-03-21 08:00:00,6.553194607860062e-08
NLD,nuclear,monetary,2025-03-21 09:00:00,6.49904253117691e-08
NLD,nuclear,monetary,2025-03-21 10:00:00,6.509695743092229e-08
NLD,nuclear,monetary,2025-03-21 11:00:00,6.5240664137155e-08
NLD,nuclear,monetary,2025-03-21 12:00:00,6.562478474406143e-08
NLD,nuclear,monetary,2025-03-21 13:00:00,6.575588463167616e-08
NLD,nuclear,monetary,2025-03-21 14:00:00,6.552249469928135e-08
NLD,nuclear,monetary,2025-03-21 15:00:00,6.547740996287786e-08
NLD,nuclear,monetary,2025-03-21 16:00:00,6.5372360064204e-08
NLD,nuclear,monetary,2025-03-21 17:00:00,6.348989256628516e-08
NLD,nuclear,monetary,2025-03-21 18:00:00,6.726943602459754e-08
NLD,nuclear,monetary,2025-03-21 19:00:00,7.15172065285942e-08
NLD,nuclear,monetary,2025-03-21 20:00:00,20.08115438007558
NLD,nuclear,monetary,2025-03-21 21:00:00,16.498026875755002
NLD,nuclear,monetary,2025-03-21 22:00:00,6.753735569237333e-08
NLD,nuclear,monetary,2025-03-21 23:00:00,6.29636537902283e-08
NLD,nuclear,monetary,2025-03-22 00:00:00,6.324372456130761e-08
NLD,nuclear,monetary,2025-03-22 01:00:00,6.48451695628507e-08
NLD,nuclear,monetary,2025-03-22 02:00:00,6.540027322105768e-08
NLD,nuclear,monetary,2025-03-22 03:00:00,6.546876431608922e-08
