timesteps,nodes,techs,source_use_equals
2025-05-12 23:00:00,NLD,wind_onshore,0.0906583642829878
2025-05-13 00:00:00,NLD,solar_pv,0.0154749309997853
2025-05-13 00:00:00,NLD,wind_onshore,0.081493429383289
2025-05-13 01:00:00,NLD,solar_pv,0.0116983494269166
2025-05-13 01:00:00,NLD,wind_onshore,0.0827479052183238
2025-05-13 02:00:00,NLD,solar_pv,0.0145243188572995
2025-05-13 02:00:00,NLD,wind_onshore,0.0737791497276632
2025-05-13 03:00:00,NLD,solar_pv,0.0138194431870209
2025-05-13 03:00:00,NLD,wind_onshore,0.068799991517876
2025-05-13 04:00:00,NLD,solar_pv,0.0113944122112919
2025-05-13 04:00:00,NLD,wind_onshore,0.0636156264957316
2025-05-13 05:00:00,NLD,solar_pv,0.0075078959008569
2025-05-13 05:00:00,NLD,wind_onshore,0.0499360205509745
2025-05-13 06:00:00,NLD,solar_pv,0.0023344964859684
2025-05-13 06:00:00,NLD,wind_onshore,0.0422583957880196
2025-05-13 07:00:00,NLD,solar_pv,0.0327152845499013
2025-05-13 07:00:00,NLD,wind_onshore,0.0347044282745542
2025-05-13 08:00:00,NLD,solar_pv,0.1552343161929988
2025-05-13 08:00:00,NLD,wind_onshore,0.0252248671638806
2025-05-13 09:00:00,NLD,solar_pv,0.3018807893572827
2025-05-13 09:00:00,NLD,wind_onshore,0.0209438483396242
2025-05-13 10:00:00,NLD,solar_pv,0.4028590791866381
2025-05-13 10:00:00,NLD,wind_onshore,0.0195973111667161
2025-05-13 11:00:00,NLD,solar_pv,0.4151653030448042
2025-05-13 11:00:00,NLD,wind_onshore,0.0156291615420501
2025-05-13 12:00:00,NLD,solar_pv,0.4245550229828269
2025-05-13 12:00:00,NLD,wind_onshore,0.0193588423112575
2025-05-13 13:00:00,NLD,solar_pv,0.3461521548501912
2025-05-13 13:00:00,NLD,wind_onshore,0.0207746299673438
2025-05-13 14:00:00,NLD,solar_pv,0.3258142284004107
2025-05-13 14:00:00,NLD,wind_onshore,0.0266427147643484
2025-05-13 15:00:00,NLD,solar_pv,0.3119753849655839
2025-05-13 15:00:00,NLD,wind_onshore,0.0379810727463299
2025-05-13 16:00:00,NLD,solar_pv,0.3450398739759902
2025-05-13 16:00:00,NLD,wind_onshore,0.0453083554979309
2025-05-13 17:00:00,NLD,solar_pv,0.3285884638366447
2025-05-13 17:00:00,NLD,wind_onshore,0.0681190890198905
2025-05-13 18:00:00,NLD,solar_pv,0.3246372800335236
2025-05-13 18:00:00,NLD,wind_onshore,0.0998269343786541
2025-05-13 19:00:00,NLD,solar_pv,0.2345619294710457
2025-05-13 19:00:00,NLD,wind_onshore,0.1130576845013419
2025-05-13 20:00:00,NLD,solar_pv,0.0879477900531049
2025-05-13 20:00:00,NLD,wind_onshore,0.107393867424403
2025-05-13 21:00:00,NLD,solar_pv,0.0153843965100247
2025-05-13 21:00:00,NLD,wind_onshore,0.1053177767141463
2025-05-13 22:00:00,NLD,solar_pv,0.0091116497194724
2025-05-13 22:00:00,NLD,wind_onshore,0.092433066954251
2025-05-13 23:00:00,NLD,solar_pv,0.0096483899087671
2025-05-13 23:00:00,NLD,wind_onshore,0.0738590937456453
2025-05-14 00:00:00,NLD,solar_pv,0.0056196051144226
2025-05-14 00:00:00,NLD,wind_onshore,0.0539992305501869
2025-05-14 01:00:00,NLD,solar_pv,0.0050440644295163
2025-05-14 01:00:00,NLD,wind_onshore,0.0429213646525661
2025-05-14 02:00:00,NLD,solar_pv,0.003420910363095
2025-05-14 02:00:00,NLD,wind_onshore,0.0433860638703931
2025-05-14 03:00:00,NLD,solar_pv,0.0060593440646881
2025-05-14 03:00:00,NLD,wind_onshore,0.047430734370172
2025-05-14 04:00:00,NLD,solar_pv,0.0062792135398209
2025-05-14 04:00:00,NLD,wind_onshore,0.0479076720810891
2025-05-14 05:00:00,NLD,solar_pv,0.0014291515883629
2025-05-14 05:00:00,NLD,wind_onshore,0.0466014249968192
2025-05-14 06:00:00,NLD,solar_pv,0.0009506121424857
2025-05-14 06:00:00,NLD,wind_onshore,0.0426907417617371
2025-05-14 07:00:00,NLD,solar_pv,0.0290227707175246
2025-05-14 07:00:00,NLD,wind_onshore,0.0359364264811908
2025-05-14 08:00:00,NLD,solar_pv,0.1430962278158166
2025-05-14 08:00:00,NLD,wind_onshore,0.0204872071395248
2025-05-14 09:00:00,NLD,solar_pv,0.2693918410317827
2025-05-14 09:00:00,NLD,wind_onshore,0.0124896851314426
2025-05-14 10:00:00,NLD,solar_pv,0.4022447380061201
2025-05-14 10:00:00,NLD,wind_onshore,0.0111831048208757
2025-05-14 11:00:00,NLD,solar_pv,0.4546383405804036
2025-05-14 11:00:00,NLD,wind_onshore,0.0143513598662247
2025-05-14 12:00:00,NLD,solar_pv,0.4623467057085875
2025-05-14 12:00:00,NLD,wind_onshore,0.0234385924521214
2025-05-14 13:00:00,NLD,solar_pv,0.420383969704573
2025-05-14 13:00:00,NLD,wind_onshore,0.032609010439071
2025-05-14 14:00:00,NLD,solar_pv,0.3681779028590791
2025-05-14 14:00:00,NLD,wind_onshore,0.0392417890011087
2025-05-14 15:00:00,NLD,solar_pv,0.3511638855333645
2025-05-14 15:00:00,NLD,wind_onshore,0.0555576087680926
2025-05-14 16:00:00,NLD,solar_pv,0.3402997467620986
2025-05-14 16:00:00,NLD,wind_onshore,0.0632146037939328
2025-05-14 17:00:00,NLD,solar_pv,0.3126155931431764
2025-05-14 17:00:00,NLD,wind_onshore,0.0934186291676007
2025-05-14 18:00:00,NLD,solar_pv,0.3110829735665156
2025-05-14 18:00:00,NLD,wind_onshore,0.1281610755333135
2025-05-14 19:00:00,NLD,solar_pv,0.221020556502575
2025-05-14 19:00:00,NLD,wind_onshore,0.1401809721725748
2025-05-14 20:00:00,NLD,solar_pv,0.1268776206501411
2025-05-14 20:00:00,NLD,wind_onshore,0.1544944048275402
2025-05-14 21:00:00,NLD,solar_pv,0.0192450458233853
2025-05-14 21:00:00,NLD,wind_onshore,0.149893428171557
2025-05-14 22:00:00,NLD,solar_pv,0.012306223858166
2025-05-14 22:00:00,NLD,wind_onshore,0.1251349869435878
2025-05-14 23:00:00,NLD,solar_pv,0.0101269293546442
2025-05-14 23:00:00,NLD,wind_onshore,0.0944267295959479
2025-05-15 00:00:00,NLD,solar_pv,0.0111874762346964
2025-05-15 00:00:00,NLD,wind_onshore,0.0814622878711686
2025-05-15 01:00:00,NLD,solar_pv,0.011691882677648
2025-05-15 01:00:00,NLD,wind_onshore,0.0791663586847861
2025-05-15 02:00:00,NLD,solar_pv,0.0097712581448707
2025-05-15 02:00:00,NLD,wind_onshore,0.0867700072098053
2025-05-15 03:00:00,NLD,solar_pv,0.0094543874307087
2025-05-15 03:00:00,NLD,wind_onshore,0.0978871029305738
2025-05-15 04:00:00,NLD,solar_pv,0.008186904574061
2025-05-15 04:00:00,NLD,wind_onshore,0.113353225933488
2025-05-15 05:00:00,NLD,solar_pv,0.0075208293993941
2025-05-15 05:00:00,NLD,wind_onshore,0.1303585212022804
2025-05-15 06:00:00,NLD,solar_pv,0.0055872713680796
2025-05-15 06:00:00,NLD,wind_onshore,0.1450733703719411
2025-05-15 07:00:00,NLD,solar_pv,0.030742926022975
2025-05-15 07:00:00,NLD,wind_onshore,0.1490000181759798
2025-05-15 08:00:00,NLD,solar_pv,0.1436071010080368
2025-05-15 08:00:00,NLD,wind_onshore,0.1528456919898457
2025-05-15 09:00:00,NLD,solar_pv,0.2725411479255961
2025-05-15 09:00:00,NLD,wind_onshore,0.1492523613627138
2025-05-15 10:00:00,NLD,solar_pv,0.3681326356141989
2025-05-15 10:00:00,NLD,wind_onshore,0.1187144129461445
2025-05-15 11:00:00,NLD,solar_pv,0.3860649313360562
2025-05-15 11:00:00,NLD,wind_onshore,0.1163001581310245
2025-05-15 12:00:00,NLD,solar_pv,0.3926674823393077
2025-05-15 12:00:00,NLD,wind_onshore,0.1180364791915324
2025-05-15 13:00:00,NLD,solar_pv,0.3555160077911395
2025-05-15 13:00:00,NLD,wind_onshore,0.1253779392074061
2025-05-15 14:00:00,NLD,solar_pv,0.352832306844666
2025-05-15 14:00:00,NLD,wind_onshore,0.1317467419556142
2025-05-15 15:00:00,NLD,solar_pv,0.3432421176793164
2025-05-15 15:00:00,NLD,wind_onshore,0.1287325889259813
2025-05-15 16:00:00,NLD,solar_pv,0.3168836476604594
2025-05-15 16:00:00,NLD,wind_onshore,0.1254238638497937
2025-05-15 17:00:00,NLD,solar_pv,0.3148595551393843
2025-05-15 17:00:00,NLD,wind_onshore,0.1454355570634887
2025-05-15 18:00:00,NLD,solar_pv,0.2538975097841916
2025-05-15 18:00:00,NLD,wind_onshore,0.206205006876579
2025-05-15 19:00:00,NLD,solar_pv,0.1837914809631834
2025-05-15 19:00:00,NLD,wind_onshore,0.2691580886139603
2025-05-15 20:00:00,NLD,solar_pv,0.1149723352466288
2025-05-15 20:00:00,NLD,wind_onshore,0.3202854234700369
2025-05-15 21:00:00,NLD,solar_pv,0.0203767269453921
2025-05-15 21:00:00,NLD,wind_onshore,0.329552446789819
2025-05-15 22:00:00,NLD,solar_pv,0.0134508384787101
2025-05-15 22:00:00,NLD,wind_onshore,0.3405657576657195
2025-05-15 23:00:00,NLD,solar_pv,0.0091763172121585
2025-05-15 23:00:00,NLD,wind_onshore,0.3429263024604218
2025-05-16 00:00:00,NLD,solar_pv,0.0144208508690017
2025-05-16 00:00:00,NLD,wind_onshore,0.3231903691541505
2025-05-16 01:00:00,NLD,solar_pv,0.0111163419927417
2025-05-16 01:00:00,NLD,wind_onshore,0.3159025888653947
2025-05-16 02:00:00,NLD,solar_pv,0.0126295613215966
2025-05-16 02:00:00,NLD,wind_onshore,0.3131433539529726
2025-05-16 03:00:00,NLD,solar_pv,0.0125454935811046
2025-05-16 03:00:00,NLD,wind_onshore,0.2903121421603969
2025-05-16 04:00:00,NLD,solar_pv,0.0100040611185406
2025-05-16 04:00:00,NLD,wind_onshore,0.2781598638013244
2025-05-16 05:00:00,NLD,solar_pv,0.0080252358423458
2025-05-16 05:00:00,NLD,wind_onshore,0.2907427917093297
2025-05-16 06:00:00,NLD,solar_pv,0.0044361899982669
2025-05-16 06:00:00,NLD,wind_onshore,0.287481960340012
2025-05-16 07:00:00,NLD,solar_pv,0.0449891746617243
2025-05-16 07:00:00,NLD,wind_onshore,0.2789301315335074
2025-05-16 08:00:00,NLD,solar_pv,0.1947008869793296
2025-05-16 08:00:00,NLD,wind_onshore,0.2235738520354068
2025-05-16 09:00:00,NLD,solar_pv,0.3582902432273734
2025-05-16 09:00:00,NLD,wind_onshore,0.1625866236905721
2025-05-16 10:00:00,NLD,solar_pv,0.443554332334005
2025-05-16 10:00:00,NLD,wind_onshore,0.1144718363192429
2025-05-16 11:00:00,NLD,solar_pv,0.3852824546745543
2025-05-16 11:00:00,NLD,wind_onshore,0.0953684574045912
2025-05-16 12:00:00,NLD,solar_pv,0.3821396145300095
2025-05-16 12:00:00,NLD,wind_onshore,0.0823997443245503
2025-05-16 13:00:00,NLD,solar_pv,0.3732543010349385
2025-05-16 13:00:00,NLD,wind_onshore,0.0777717763385094
2025-05-16 14:00:00,NLD,solar_pv,0.3637675798578867
2025-05-16 14:00:00,NLD,wind_onshore,0.070794320612167
2025-05-16 15:00:00,NLD,solar_pv,0.3491979937557068
2025-05-16 15:00:00,NLD,wind_onshore,0.0700434708851096
2025-05-16 16:00:00,NLD,solar_pv,0.3499610701694029
2025-05-16 16:00:00,NLD,wind_onshore,0.0760401204461597
2025-05-16 17:00:00,NLD,solar_pv,0.3610321449172644
2025-05-16 17:00:00,NLD,wind_onshore,0.1269327125226442
2025-05-16 18:00:00,NLD,solar_pv,0.3736099722447121
2025-05-16 18:00:00,NLD,wind_onshore,0.1278985840911707
2025-05-16 19:00:00,NLD,solar_pv,0.2364372867589428
2025-05-16 19:00:00,NLD,wind_onshore,0.203989082294778
2025-05-16 20:00:00,NLD,solar_pv,0.1639579609563546
2025-05-16 20:00:00,NLD,wind_onshore,0.234800215688294
2025-05-16 21:00:00,NLD,solar_pv,0.0259122643193229
2025-05-16 21:00:00,NLD,wind_onshore,0.2390819312584442
2025-05-16 22:00:00,NLD,solar_pv,0.0133279702426065
2025-05-16 22:00:00,NLD,wind_onshore,0.2448540165886109
2025-05-16 23:00:00,NLD,solar_pv,0.0134896389743218
2025-05-16 23:00:00,NLD,wind_onshore,0.2377851659769892
2025-05-17 00:00:00,NLD,solar_pv,0.0116530821820364
2025-05-17 00:00:00,NLD,wind_onshore,0.2176969821814811
2025-05-17 01:00:00,NLD,solar_pv,0.0129916992806388
2025-05-17 01:00:00,NLD,wind_onshore,0.185411352717006
2025-05-17 02:00:00,NLD,solar_pv,0.0154684642505166
2025-05-17 02:00:00,NLD,wind_onshore,0.1600427135526164
2025-05-17 03:00:00,NLD,solar_pv,0.0128429640474607
2025-05-17 03:00:00,NLD,wind_onshore,0.133385185364701
2025-05-17 04:00:00,NLD,solar_pv,0.0134573052279787
2025-05-17 04:00:00,NLD,wind_onshore,0.1085689748141506
2025-05-17 05:00:00,NLD,solar_pv,0.0125972275752535
2025-05-17 05:00:00,NLD,wind_onshore,0.0900612530520499
2025-05-17 06:00:00,NLD,solar_pv,0.0081028368335691
2025-05-17 06:00:00,NLD,wind_onshore,0.0840563637134738
2025-05-17 07:00:00,NLD,solar_pv,0.0474659396316022
2025-05-17 07:00:00,NLD,wind_onshore,0.0684051486492217
2025-05-17 08:00:00,NLD,solar_pv,0.1873675933087251
2025-05-17 08:00:00,NLD,wind_onshore,0.0511571737563085
2025-05-17 09:00:00,NLD,solar_pv,0.356835224641936
2025-05-17 09:00:00,NLD,wind_onshore,0.0303896324211011
2025-05-17 10:00:00,NLD,solar_pv,0.4260229750668015
2025-05-17 10:00:00,NLD,wind_onshore,0.0312519009045579
2025-05-17 11:00:00,NLD,solar_pv,0.4069977987185489
2025-05-17 11:00:00,NLD,wind_onshore,0.0252278964938534
2025-05-17 12:00:00,NLD,solar_pv,0.3916392692055986
2025-05-17 12:00:00,NLD,wind_onshore,0.0231020641854434
2025-05-17 13:00:00,NLD,solar_pv,0.3652290651925927
2025-05-17 13:00:00,NLD,wind_onshore,0.0182314468685816
2025-05-17 14:00:00,NLD,solar_pv,0.3376289793141624
2025-05-17 14:00:00,NLD,wind_onshore,0.0190806589398556
2025-05-17 15:00:00,NLD,solar_pv,0.3380687182644279
2025-05-17 15:00:00,NLD,wind_onshore,0.0195595354219553
2025-05-17 16:00:00,NLD,solar_pv,0.3493596624874222
2025-05-17 16:00:00,NLD,wind_onshore,0.0208327022229223
2025-05-17 17:00:00,NLD,solar_pv,0.3351328140964787
2025-05-17 17:00:00,NLD,wind_onshore,0.028086190496386
2025-05-17 18:00:00,NLD,solar_pv,0.2913981887928648
2025-05-17 18:00:00,NLD,wind_onshore,0.0568138416145117
2025-05-17 19:00:00,NLD,solar_pv,0.2103633537079046
2025-05-17 19:00:00,NLD,wind_onshore,0.064535967234767
2025-05-17 20:00:00,NLD,solar_pv,0.1425853546235964
2025-05-17 20:00:00,NLD,wind_onshore,0.0835358339442482
2025-05-17 21:00:00,NLD,solar_pv,0.0238623048011733
2025-05-17 21:00:00,NLD,wind_onshore,0.0960566908811109
2025-05-17 22:00:00,NLD,solar_pv,0.0122544898640171
2025-05-17 22:00:00,NLD,wind_onshore,0.1003167770352553
2025-05-17 23:00:00,NLD,solar_pv,0.0085943097779835
2025-05-17 23:00:00,NLD,wind_onshore,0.1044689887490684
2025-05-18 00:00:00,NLD,solar_pv,0.0127394960591629
2025-05-18 00:00:00,NLD,wind_onshore,0.1047062155792381
2025-05-18 01:00:00,NLD,solar_pv,0.0160892721803033
2025-05-18 01:00:00,NLD,wind_onshore,0.1047827667476507
2025-05-18 02:00:00,NLD,solar_pv,0.0161410061744522
2025-05-18 02:00:00,NLD,wind_onshore,0.109150666755527
2025-05-18 03:00:00,NLD,solar_pv,0.0127006955635513
2025-05-18 03:00:00,NLD,wind_onshore,0.1118822135919977
2025-05-18 04:00:00,NLD,solar_pv,0.0108770722698031
2025-05-18 04:00:00,NLD,wind_onshore,0.1142771109885915
2025-05-18 05:00:00,NLD,solar_pv,0.009034048728249
2025-05-18 05:00:00,NLD,wind_onshore,0.1162776199160269
2025-05-18 06:00:00,NLD,solar_pv,0.0061822123007917
2025-05-18 06:00:00,NLD,wind_onshore,0.117267483777938
2025-05-18 07:00:00,NLD,solar_pv,0.0418463345171795
2025-05-18 07:00:00,NLD,wind_onshore,0.1117517100567696
2025-05-18 08:00:00,NLD,solar_pv,0.1740008225705069
2025-05-18 08:00:00,NLD,wind_onshore,0.0866096950676449
2025-05-18 09:00:00,NLD,solar_pv,0.315312227588187
2025-05-18 09:00:00,NLD,wind_onshore,0.0543019212010687
2025-05-18 10:00:00,NLD,solar_pv,0.3714048107441158
2025-05-18 10:00:00,NLD,wind_onshore,0.0440913221813599
2025-05-18 11:00:00,NLD,solar_pv,0.3541838574418057
2025-05-18 11:00:00,NLD,wind_onshore,0.0451827897705585
2025-05-18 12:00:00,NLD,solar_pv,0.3296748777137713
2025-05-18 12:00:00,NLD,wind_onshore,0.0419969949046669
2025-05-18 13:00:00,NLD,solar_pv,0.3391615988908231
2025-05-18 13:00:00,NLD,wind_onshore,0.0472860838639709
2025-05-18 14:00:00,NLD,solar_pv,0.3476783076775834
2025-05-18 14:00:00,NLD,wind_onshore,0.0534250210538433
2025-05-18 15:00:00,NLD,solar_pv,0.3426601102451415
2025-05-18 15:00:00,NLD,wind_onshore,0.054792309137065
2025-05-18 16:00:00,NLD,solar_pv,0.3115097790182439
2025-05-18 16:00:00,NLD,wind_onshore,0.0619260177034043
2025-05-18 17:00:00,NLD,solar_pv,0.2982335427697863
2025-05-18 17:00:00,NLD,wind_onshore,0.0745635341375194
2025-05-18 18:00:00,NLD,solar_pv,0.2691784383059186
2025-05-18 18:00:00,NLD,wind_onshore,0.1238721804511278
2025-05-18 19:00:00,NLD,solar_pv,0.2140106002954011
2025-05-18 19:00:00,NLD,wind_onshore,0.1671786032365361
2025-05-18 20:00:00,NLD,solar_pv,0.1182897776214261
2025-05-18 20:00:00,NLD,wind_onshore,0.2017867291112551
2025-05-18 21:00:00,NLD,solar_pv,0.0264684047564234
2025-05-18 21:00:00,NLD,wind_onshore,0.2471513998533804
2025-05-18 22:00:00,NLD,solar_pv,0.0127394960591629
2025-05-18 22:00:00,NLD,wind_onshore,0.2458665701320182
2025-05-18 23:00:00,NLD,solar_pv,0.0132245022543087
2025-05-18 23:00:00,NLD,wind_onshore,0.2389187412528097
2025-05-19 00:00:00,NLD,solar_pv,0.011193942983965
2025-05-19 00:00:00,NLD,wind_onshore,0.2292068305332227
2025-05-19 01:00:00,NLD,solar_pv,0.0162380074134813
2025-05-19 01:00:00,NLD,wind_onshore,0.1952678533561946
2025-05-19 02:00:00,NLD,solar_pv,0.013036966525519
2025-05-19 02:00:00,NLD,wind_onshore,0.16244654747263
2025-05-19 03:00:00,NLD,solar_pv,0.0125907608259849
2025-05-19 03:00:00,NLD,wind_onshore,0.1716074230701653
2025-05-19 04:00:00,NLD,solar_pv,0.01061193554979
2025-05-19 04:00:00,NLD,wind_onshore,0.1486945708348227
2025-05-19 05:00:00,NLD,solar_pv,0.0079605683496597
2025-05-19 05:00:00,NLD,wind_onshore,0.1615398084251725
2025-05-19 06:00:00,NLD,solar_pv,0.0046754597212055
2025-05-19 06:00:00,NLD,wind_onshore,0.1658757490018358
2025-05-19 07:00:00,NLD,solar_pv,0.0407211201444413
2025-05-19 07:00:00,NLD,wind_onshore,0.156470709408493
2025-05-19 08:00:00,NLD,solar_pv,0.1644429671515004
2025-05-19 08:00:00,NLD,wind_onshore,0.1354500675540584
2025-05-19 09:00:00,NLD,solar_pv,0.2924522689236483
2025-05-19 09:00:00,NLD,wind_onshore,0.098412358454557
2025-05-19 10:00:00,NLD,solar_pv,0.4028396789388322
2025-05-19 10:00:00,NLD,wind_onshore,0.0873988355255584
2025-05-19 11:00:00,NLD,solar_pv,0.4379605942166568
2025-05-19 11:00:00,NLD,wind_onshore,0.1193842886830291
2025-05-19 12:00:00,NLD,solar_pv,0.429851290633819
2025-05-19 12:00:00,NLD,wind_onshore,0.106172714219069
2025-05-19 13:00:00,NLD,solar_pv,0.3951442473091856
2025-05-19 13:00:00,NLD,wind_onshore,0.1283494695643217
2025-05-19 14:00:00,NLD,solar_pv,0.4055621803809173
2025-05-19 14:00:00,NLD,wind_onshore,0.1482253579153362
2025-05-19 15:00:00,NLD,solar_pv,0.3579410387668685
2025-05-19 15:00:00,NLD,wind_onshore,0.1588683634953621
2025-05-19 16:00:00,NLD,solar_pv,0.3393232676225384
2025-05-19 16:00:00,NLD,wind_onshore,0.1652730335104481
2025-05-19 17:00:00,NLD,solar_pv,0.3270817112570584
2025-05-19 17:00:00,NLD,wind_onshore,0.1662042192507861
2025-05-19 18:00:00,NLD,solar_pv,0.3058901739038213
2025-05-19 18:00:00,NLD,wind_onshore,0.1881231180287544
2025-05-19 19:00:00,NLD,solar_pv,0.243809380925159
2025-05-19 19:00:00,NLD,wind_onshore,0.2227612342702041
2025-05-19 20:00:00,NLD,solar_pv,0.140580662350327
2025-05-19 20:00:00,NLD,wind_onshore,0.2611869823632409
2025-05-19 21:00:00,NLD,solar_pv,0.0315060024366711
2025-05-19 21:00:00,NLD,wind_onshore,0.245051771249235
2025-05-19 22:00:00,NLD,solar_pv,0.0109546732610264
2025-05-19 22:00:00,NLD,wind_onshore,0.248343653250774
2025-05-19 23:00:00,NLD,solar_pv,0.0091439834658154
2025-05-19 23:00:00,NLD,wind_onshore,0.2415694049790067
2025-05-20 00:00:00,NLD,solar_pv,0.0076760313818408
2025-05-20 00:00:00,NLD,wind_onshore,0.2312948568035722
2025-05-20 01:00:00,NLD,solar_pv,0.0156430664807691
2025-05-20 01:00:00,NLD,wind_onshore,0.2229478409965284
2025-05-20 02:00:00,NLD,solar_pv,0.0118406179108261
2025-05-20 02:00:00,NLD,wind_onshore,0.2149312039163178
2025-05-20 03:00:00,NLD,solar_pv,0.0115560809430072
2025-05-20 03:00:00,NLD,wind_onshore,0.2224463051262322
2025-05-20 04:00:00,NLD,solar_pv,0.0109417397624892
2025-05-20 04:00:00,NLD,wind_onshore,0.2259525122233464
2025-05-20 05:00:00,NLD,solar_pv,0.0097130574014532
2025-05-20 05:00:00,NLD,wind_onshore,0.2341509696885243
2025-05-20 06:00:00,NLD,solar_pv,0.0026707674479362
2025-05-20 06:00:00,NLD,wind_onshore,0.2325489085324108
2025-05-20 07:00:00,NLD,solar_pv,0.0493736306658423
2025-05-20 07:00:00,NLD,wind_onshore,0.2310577511466014
2025-05-20 08:00:00,NLD,solar_pv,0.2059530307067122
2025-05-20 08:00:00,NLD,wind_onshore,0.2052696406608786
2025-05-20 09:00:00,NLD,solar_pv,0.3648216599886702
2025-05-20 09:00:00,NLD,wind_onshore,0.1450139955044743
2025-05-20 10:00:00,NLD,solar_pv,0.4597858729982177
2025-05-20 10:00:00,NLD,wind_onshore,0.1331391128910108
2025-05-20 11:00:00,NLD,solar_pv,0.4491028032064729
2025-05-20 11:00:00,NLD,wind_onshore,0.119363810412413
2025-05-20 12:00:00,NLD,solar_pv,0.4101406388630937
2025-05-20 12:00:00,NLD,wind_onshore,0.097693316692214
2025-05-20 13:00:00,NLD,solar_pv,0.3751619920691786
2025-05-20 13:00:00,NLD,wind_onshore,0.1020507958049838
2025-05-20 14:00:00,NLD,solar_pv,0.3900096483899087
2025-05-20 14:00:00,NLD,wind_onshore,0.0942091631173017
2025-05-20 15:00:00,NLD,solar_pv,0.3826569544714984
2025-05-20 15:00:00,NLD,wind_onshore,0.094052667930907
2025-05-20 16:00:00,NLD,solar_pv,0.3712819425080123
2025-05-20 16:00:00,NLD,wind_onshore,0.096797210592961
2025-05-20 17:00:00,NLD,solar_pv,0.3870737442219595
2025-05-20 17:00:00,NLD,wind_onshore,0.1246043089189533
2025-05-20 18:00:00,NLD,solar_pv,0.3763195401882599
2025-05-20 18:00:00,NLD,wind_onshore,0.1437272573052292
2025-05-20 19:00:00,NLD,solar_pv,0.2914563895362823
2025-05-20 19:00:00,NLD,wind_onshore,0.1599451994207921
2025-05-20 20:00:00,NLD,solar_pv,0.1614876627357453
2025-05-20 20:00:00,NLD,wind_onshore,0.1697049432606496
2025-05-20 21:00:00,NLD,solar_pv,0.0287253002511685
2025-05-20 21:00:00,NLD,wind_onshore,0.1739741476980121
2025-05-20 22:00:00,NLD,solar_pv,0.0134055712338298
2025-05-20 22:00:00,NLD,wind_onshore,0.1852155368275644
2025-05-20 23:00:00,NLD,solar_pv,0.0076048971398861
2025-05-20 23:00:00,NLD,wind_onshore,0.1896813447801615
2025-05-21 00:00:00,NLD,solar_pv,0.0131469012630854
2025-05-21 00:00:00,NLD,wind_onshore,0.187270937214107
2025-05-21 01:00:00,NLD,solar_pv,0.0216506765513084
2025-05-21 01:00:00,NLD,wind_onshore,0.1779466898511387
2025-05-21 02:00:00,NLD,solar_pv,0.0170463510720576
2025-05-21 02:00:00,NLD,wind_onshore,0.1675335195361489
2025-05-21 03:00:00,NLD,solar_pv,0.01577886821541
2025-05-21 03:00:00,NLD,wind_onshore,0.1571606998963969
2025-05-21 04:00:00,NLD,solar_pv,0.0157530012183355
2025-05-21 04:00:00,NLD,wind_onshore,0.1427398169072964
2025-05-21 05:00:00,NLD,solar_pv,0.0143561833763156
2025-05-21 05:00:00,NLD,wind_onshore,0.123817591925018
2025-05-21 06:00:00,NLD,solar_pv,0.0104179330717317
2025-05-21 06:00:00,NLD,wind_onshore,0.1083051807601194
2025-05-21 07:00:00,NLD,solar_pv,0.0530273440026073
2025-05-21 07:00:00,NLD,wind_onshore,0.0950988773303121
2025-05-21 08:00:00,NLD,solar_pv,0.2096455445390889
2025-05-21 08:00:00,NLD,wind_onshore,0.0691256747832514
2025-05-21 09:00:00,NLD,solar_pv,0.3854182564091952
2025-05-21 09:00:00,NLD,wind_onshore,0.0497183934857288
2025-05-21 10:00:00,NLD,solar_pv,0.4972154177649362
2025-05-21 10:00:00,NLD,wind_onshore,0.037812581413243
2025-05-21 11:00:00,NLD,solar_pv,0.5096897771040861
2025-05-21 11:00:00,NLD,wind_onshore,0.0364656201341387
2025-05-21 12:00:00,NLD,solar_pv,0.483531776312556
2025-05-21 12:00:00,NLD,wind_onshore,0.0426389402192023
2025-05-21 13:00:00,NLD,solar_pv,0.450014614853347
2025-05-21 13:00:00,NLD,wind_onshore,0.0474855955359793
2025-05-21 14:00:00,NLD,solar_pv,0.4549552112945655
2025-05-21 14:00:00,NLD,wind_onshore,0.0619894821663344
2025-05-21 15:00:00,NLD,solar_pv,0.4549228775482225
2025-05-21 15:00:00,NLD,wind_onshore,0.0602206866885182
2025-05-21 16:00:00,NLD,solar_pv,0.4342098796408626
2025-05-21 16:00:00,NLD,wind_onshore,0.0852493138567611
2025-05-21 17:00:00,NLD,solar_pv,0.4213087148499843
2025-05-21 17:00:00,NLD,wind_onshore,0.0964212707433369
2025-05-21 18:00:00,NLD,solar_pv,0.3751684588184473
2025-05-21 18:00:00,NLD,wind_onshore,0.1234173568490121
2025-05-21 19:00:00,NLD,solar_pv,0.311658514251422
2025-05-21 19:00:00,NLD,wind_onshore,0.1852426190375213
2025-05-21 20:00:00,NLD,solar_pv,0.141279071271337
2025-05-21 20:00:00,NLD,wind_onshore,0.2220277426038908
2025-05-21 21:00:00,NLD,solar_pv,0.0252397223953873
2025-05-21 21:00:00,NLD,wind_onshore,0.2487437671535809
2025-05-21 22:00:00,NLD,solar_pv,0.0124290920942696
2025-05-21 22:00:00,NLD,wind_onshore,0.263459797761931
