nodes,techs,carriers,timesteps,flow_out_inc_eff
NLD,nuclear,power,2024-12-02 17:00:00,21566.66666220755
NLD,nuclear,power,2024-12-02 18:00:00,21566.66666229456
NLD,nuclear,power,2024-12-02 19:00:00,21566.66666230262
NLD,nuclear,power,2024-12-02 20:00:00,21566.66666231055
NLD,nuclear,power,2024-12-02 21:00:00,21566.666662302538
NLD,nuclear,power,2024-12-02 22:00:00,21566.666662216576
NLD,nuclear,power,2024-12-02 23:00:00,18260.515506043303
NLD,nuclear,power,2024-12-03 00:00:00,13171.491899610934
NLD,nuclear,power,2024-12-03 01:00:00,8328.941963734453
NLD,nuclear,power,2024-12-03 02:00:00,5648.841039513272
NLD,nuclear,power,2024-12-03 03:00:00,5190.057370507001
NLD,nuclear,power,2024-12-03 04:00:00,4604.561719242857
NLD,nuclear,power,2024-12-03 05:00:00,7564.98914702576
NLD,nuclear,power,2024-12-03 06:00:00,16428.11598339927
NLD,nuclear,power,2024-12-03 07:00:00,21566.666662226053
NLD,nuclear,power,2024-12-03 08:00:00,21566.66666228331
NLD,nuclear,power,2024-12-03 09:00:00,21566.666658328533
NLD,nuclear,power,2024-12-03 10:00:00,10783.333336138185
NLD,nuclear,power,2024-12-03 11:00:00,3.361700380485951e-05
NLD,nuclear,power,2024-12-03 12:00:00,1.588926430807668e-05
NLD,nuclear,power,2024-12-03 13:00:00,1.4868363607481091e-05
NLD,nuclear,power,2024-12-03 14:00:00,1.4752219252157811e-05
NLD,nuclear,power,2024-12-03 15:00:00,1.5534035314807394e-05
NLD,nuclear,power,2024-12-03 16:00:00,542.365603208999
NLD,nuclear,power,2024-12-03 17:00:00,11325.69892082657
NLD,nuclear,power,2024-12-03 18:00:00,19205.23074531769
NLD,nuclear,power,2024-12-03 19:00:00,20096.38650156865
NLD,nuclear,power,2024-12-03 20:00:00,21566.66666213103
NLD,nuclear,power,2024-12-03 21:00:00,19777.839648974867
NLD,nuclear,power,2024-12-03 22:00:00,8994.506332331586
NLD,nuclear,power,2024-12-03 23:00:00,1598.3665014541698
NLD,nuclear,power,2024-12-04 00:00:00,1.7401402925667276e-05
NLD,nuclear,power,2024-12-04 01:00:00,1.5012196331706585e-05
NLD,nuclear,power,2024-12-04 02:00:00,1.5306937701486607e-05
NLD,nuclear,power,2024-12-04 03:00:00,1.5700836208758818e-05
NLD,nuclear,power,2024-12-04 04:00:00,1.571006674965642e-05
NLD,nuclear,power,2024-12-04 05:00:00,1.5402166942304265e-05
NLD,nuclear,power,2024-12-04 06:00:00,1.5228896184399808e-05
NLD,nuclear,power,2024-12-04 07:00:00,1.7415514383006098e-05
NLD,nuclear,power,2024-12-04 08:00:00,3495.9027776818493
NLD,nuclear,power,2024-12-04 09:00:00,1.6998429596301263e-05
NLD,nuclear,power,2024-12-04 10:00:00,1.5171202057474926e-05
NLD,nuclear,power,2024-12-04 11:00:00,1.5663555644388284e-05
NLD,nuclear,power,2024-12-04 12:00:00,1.5747609561756536e-05
NLD,nuclear,power,2024-12-04 13:00:00,1.5658571459055574e-05
NLD,nuclear,power,2024-12-04 14:00:00,1.5183303611558768e-05
NLD,nuclear,power,2024-12-04 15:00:00,1.6784445900069195e-05
NLD,nuclear,power,2024-12-04 16:00:00,7283.4514559714535
NLD,nuclear,power,2024-12-04 17:00:00,18066.784773424566
NLD,nuclear,power,2024-12-04 18:00:00,21566.666662225944
NLD,nuclear,power,2024-12-04 19:00:00,21566.666662291715
NLD,nuclear,power,2024-12-04 20:00:00,21566.66666228557
NLD,nuclear,power,2024-12-04 21:00:00,21566.666662180764
NLD,nuclear,power,2024-12-04 22:00:00,14335.956980513445
NLD,nuclear,power,2024-12-04 23:00:00,3552.623663787303
NLD,nuclear,power,2024-12-05 00:00:00,1250.8232167241813
NLD,nuclear,power,2024-12-05 01:00:00,1.65209360996151e-05
NLD,nuclear,power,2024-12-05 02:00:00,1.590827687981251e-05
NLD,nuclear,power,2024-12-05 03:00:00,1.55626996399625e-05
NLD,nuclear,power,2024-12-05 04:00:00,1.6440821557166083e-05
NLD,nuclear,power,2024-12-05 05:00:00,1.4882859655055468e-05
NLD,nuclear,power,2024-12-05 06:00:00,4086.01405478715
NLD,nuclear,power,2024-12-05 07:00:00,14531.926571950824
NLD,nuclear,power,2024-12-05 08:00:00,20119.106367658373
NLD,nuclear,power,2024-12-05 09:00:00,9335.773051168891
NLD,nuclear,power,2024-12-05 10:00:00,1.7992260790942952e-05
NLD,nuclear,power,2024-12-05 11:00:00,1.5149483571792376e-05
NLD,nuclear,power,2024-12-05 12:00:00,1.5401002696494866e-05
NLD,nuclear,power,2024-12-05 13:00:00,1.560795778638022e-05
NLD,nuclear,power,2024-12-05 14:00:00,1.5253023009295915e-05
NLD,nuclear,power,2024-12-05 15:00:00,1.5636379796129368e-05
NLD,nuclear,power,2024-12-05 16:00:00,630.2913816641283
NLD,nuclear,power,2024-12-05 17:00:00,11413.62469928604
NLD,nuclear,power,2024-12-05 18:00:00,20379.795561061204
NLD,nuclear,power,2024-12-05 19:00:00,18899.29470920342
NLD,nuclear,power,2024-12-05 20:00:00,19022.892325331795
NLD,nuclear,power,2024-12-05 21:00:00,17528.102456712288
NLD,nuclear,power,2024-12-05 22:00:00,8349.64407572025
NLD,nuclear,power,2024-12-05 23:00:00,1.8354726119961604e-05
NLD,nuclear,power,2024-12-06 00:00:00,1.736669477319566e-05
NLD,nuclear,power,2024-12-06 01:00:00,1.4861185063877426e-05
NLD,nuclear,power,2024-12-06 02:00:00,1.5456605949521854e-05
NLD,nuclear,power,2024-12-06 03:00:00,1.5704045772716805e-05
NLD,nuclear,power,2024-12-06 04:00:00,1.573047756400796e-05
NLD,nuclear,power,2024-12-06 05:00:00,1.569306850386227e-05
NLD,nuclear,power,2024-12-06 06:00:00,1.5648961915312973e-05
NLD,nuclear,power,2024-12-06 07:00:00,1.5680247852641533e-05
NLD,nuclear,power,2024-12-06 08:00:00,1.5776082808056462e-05
NLD,nuclear,power,2024-12-06 09:00:00,1.5633460099219308e-05
NLD,nuclear,power,2024-12-06 10:00:00,1.561980479538902e-05
NLD,nuclear,power,2024-12-06 11:00:00,1.576188999661673e-05
NLD,nuclear,power,2024-12-06 12:00:00,1.582550900024382e-05
NLD,nuclear,power,2024-12-06 13:00:00,1.5821586850254772e-05
NLD,nuclear,power,2024-12-06 14:00:00,1.573024691554125e-05
NLD,nuclear,power,2024-12-06 15:00:00,1.5553164596011755e-05
NLD,nuclear,power,2024-12-06 16:00:00,1.4994678746783444e-05
NLD,nuclear,power,2024-12-06 17:00:00,1.6659078843266084e-05
NLD,nuclear,power,2024-12-06 18:00:00,5189.1009910031735
NLD,nuclear,power,2024-12-06 19:00:00,6496.102412957345
NLD,nuclear,power,2024-12-06 20:00:00,7347.998929360133
NLD,nuclear,power,2024-12-06 21:00:00,7204.753725495574
NLD,nuclear,power,2024-12-06 22:00:00,3373.826138091095
NLD,nuclear,power,2024-12-06 23:00:00,1.6689012180984834e-05
NLD,nuclear,power,2024-12-07 00:00:00,1.560871023859613e-05
NLD,nuclear,power,2024-12-07 01:00:00,1.5086334742958744e-05
NLD,nuclear,power,2024-12-07 02:00:00,1.5617167699528526e-05
NLD,nuclear,power,2024-12-07 03:00:00,1.5714809853757452e-05
NLD,nuclear,power,2024-12-07 04:00:00,1.574234553553089e-05
NLD,nuclear,power,2024-12-07 05:00:00,1.5701845302457833e-05
NLD,nuclear,power,2024-12-07 06:00:00,1.5634485750905153e-05
NLD,nuclear,power,2024-12-07 07:00:00,1.571529149719418e-05
NLD,nuclear,power,2024-12-07 08:00:00,1.5685114364610558e-05
NLD,nuclear,power,2024-12-07 09:00:00,1.5616934438630027e-05
NLD,nuclear,power,2024-12-07 10:00:00,1.5759414513882318e-05
NLD,nuclear,power,2024-12-07 11:00:00,1.5920412248724395e-05
NLD,nuclear,power,2024-12-07 12:00:00,1.596425719048255e-05
NLD,nuclear,power,2024-12-07 13:00:00,1.588803434693112e-05
NLD,nuclear,power,2024-12-07 14:00:00,1.5860452548585422e-05
NLD,nuclear,power,2024-12-07 15:00:00,1.5842862722790537e-05
NLD,nuclear,power,2024-12-07 16:00:00,1.5764708573627826e-05
NLD,nuclear,power,2024-12-07 17:00:00,1.560408680263308e-05
NLD,nuclear,power,2024-12-07 18:00:00,1.567015015282797e-05
NLD,nuclear,power,2024-12-07 19:00:00,1.5620013839771203e-05
NLD,nuclear,power,2024-12-07 20:00:00,1.567510464963395e-05
NLD,nuclear,power,2024-12-07 21:00:00,1.573593773564176e-05
NLD,nuclear,power,2024-12-07 22:00:00,1.563323727272983e-05
NLD,nuclear,power,2024-12-07 23:00:00,1.5644414357125947e-05
NLD,nuclear,power,2024-12-08 00:00:00,1.5650760816023342e-05
NLD,nuclear,power,2024-12-08 01:00:00,1.5761423384265855e-05
NLD,nuclear,power,2024-12-08 02:00:00,1.5789029785285198e-05
NLD,nuclear,power,2024-12-08 03:00:00,1.5784387935327074e-05
NLD,nuclear,power,2024-12-08 04:00:00,1.577646954033119e-05
NLD,nuclear,power,2024-12-08 05:00:00,1.5764457799083337e-05
NLD,nuclear,power,2024-12-08 06:00:00,1.5754926673012134e-05
NLD,nuclear,power,2024-12-08 07:00:00,1.575477759245626e-05
NLD,nuclear,power,2024-12-08 08:00:00,1.576155998033491e-05
NLD,nuclear,power,2024-12-08 09:00:00,1.577507962925985e-05
NLD,nuclear,power,2024-12-08 10:00:00,1.580182145969945e-05
NLD,nuclear,power,2024-12-08 11:00:00,1.5830549033664943e-05
NLD,nuclear,power,2024-12-08 12:00:00,1.5908485820592276e-05
NLD,nuclear,power,2024-12-08 13:00:00,1.5993038681220185e-05
NLD,nuclear,power,2024-12-08 14:00:00,1.5880570594069888e-05
NLD,nuclear,power,2024-12-08 15:00:00,1.5857300759838554e-05
NLD,nuclear,power,2024-12-08 16:00:00,1.5775006642149494e-05
NLD,nuclear,power,2024-12-08 17:00:00,1.5602762159448323e-05
NLD,nuclear,power,2024-12-08 18:00:00,1.5651164713029406e-05
NLD,nuclear,power,2024-12-08 19:00:00,1.5591065743335215e-05
NLD,nuclear,power,2024-12-08 20:00:00,1.5630740728686153e-05
NLD,nuclear,power,2024-12-08 21:00:00,1.586347790949734e-05
NLD,nuclear,power,2024-12-08 22:00:00,1.564217620404846e-05
NLD,nuclear,power,2024-12-08 23:00:00,1.5604234144434878e-05
NLD,nuclear,power,2024-12-09 00:00:00,1.5632359220257715e-05
NLD,nuclear,power,2024-12-09 01:00:00,1.5706370761006347e-05
NLD,nuclear,power,2024-12-09 02:00:00,1.5753433998273063e-05
NLD,nuclear,power,2024-12-09 03:00:00,1.5766465062701597e-05
NLD,nuclear,power,2024-12-09 04:00:00,1.573096690988633e-05
NLD,nuclear,power,2024-12-09 05:00:00,1.5622160702539516e-05
NLD,nuclear,power,2024-12-09 06:00:00,1.554269033822647e-05
NLD,nuclear,power,2024-12-09 07:00:00,1.5699148543878288e-05
NLD,nuclear,power,2024-12-09 08:00:00,1.625085412584198e-05
NLD,nuclear,power,2024-12-09 09:00:00,1.554474481089721e-05
NLD,nuclear,power,2024-12-09 10:00:00,1.5536839143660776e-05
NLD,nuclear,power,2024-12-09 11:00:00,1.5740897981870667e-05
NLD,nuclear,power,2024-12-09 12:00:00,1.58417586944871e-05
NLD,nuclear,power,2024-12-09 13:00:00,1.584872175119923e-05
NLD,nuclear,power,2024-12-09 14:00:00,1.5769043455181918e-05
NLD,nuclear,power,2024-12-09 15:00:00,1.5553030350157898e-05
NLD,nuclear,power,2024-12-09 16:00:00,1.50014224135209e-05
NLD,nuclear,power,2024-12-09 17:00:00,1.639888189926685e-05
NLD,nuclear,power,2024-12-09 18:00:00,6177.695798317326
NLD,nuclear,power,2024-12-09 19:00:00,8557.44249724992
NLD,nuclear,power,2024-12-09 20:00:00,12616.27069143333
NLD,nuclear,power,2024-12-09 21:00:00,12034.343383945261
NLD,nuclear,power,2024-12-09 22:00:00,4405.718502864004
NLD,nuclear,power,2024-12-09 23:00:00,1.79427960752546e-05
NLD,nuclear,power,2024-12-10 00:00:00,1.6496894975964655e-05
NLD,nuclear,power,2024-12-10 01:00:00,1.5028275933758272e-05
NLD,nuclear,power,2024-12-10 02:00:00,1.5194111200493198e-05
NLD,nuclear,power,2024-12-10 03:00:00,1.5224851720519842e-05
NLD,nuclear,power,2024-12-10 04:00:00,1.4994292593062649e-05
NLD,nuclear,power,2024-12-10 05:00:00,1.6905378265695315e-05
NLD,nuclear,power,2024-12-10 06:00:00,6279.800581261795
NLD,nuclear,power,2024-12-10 07:00:00,17063.133898367996
NLD,nuclear,power,2024-12-10 08:00:00,21566.66666210651
NLD,nuclear,power,2024-12-10 09:00:00,12811.533801304577
NLD,nuclear,power,2024-12-10 10:00:00,2028.2004838659411
NLD,nuclear,power,2024-12-10 11:00:00,1.625750326946982e-05
NLD,nuclear,power,2024-12-10 12:00:00,1.472680821962301e-05
NLD,nuclear,power,2024-12-10 13:00:00,1.4783811911999921e-05
NLD,nuclear,power,2024-12-10 14:00:00,1.5758843662014856e-05
NLD,nuclear,power,2024-12-10 15:00:00,3.333761451960447e-05
NLD,nuclear,power,2024-12-10 16:00:00,10783.333335836867
NLD,nuclear,power,2024-12-10 17:00:00,21566.66665845375
NLD,nuclear,power,2024-12-10 18:00:00,21566.666662303844
NLD,nuclear,power,2024-12-10 19:00:00,21566.666662287986
NLD,nuclear,power,2024-12-10 20:00:00,21566.66666227988
NLD,nuclear,power,2024-12-10 21:00:00,21566.666662288124
NLD,nuclear,power,2024-12-10 22:00:00,21566.66666228989
NLD,nuclear,power,2024-12-10 23:00:00,21566.66666223174
NLD,nuclear,power,2024-12-11 00:00:00,21163.433964996733
NLD,nuclear,power,2024-12-11 01:00:00,15904.529548650064
NLD,nuclear,power,2024-12-11 02:00:00,13639.476552260348
NLD,nuclear,power,2024-12-11 03:00:00,13615.78387652884
NLD,nuclear,power,2024-12-11 04:00:00,14107.10059264043
NLD,nuclear,power,2024-12-11 05:00:00,16421.814461299306
NLD,nuclear,power,2024-12-11 06:00:00,21566.666662194017
NLD,nuclear,power,2024-12-11 07:00:00,21566.666662306103
NLD,nuclear,power,2024-12-11 08:00:00,21566.66666231921
NLD,nuclear,power,2024-12-11 09:00:00,21566.666662300704
NLD,nuclear,power,2024-12-11 10:00:00,21566.666662201897
NLD,nuclear,power,2024-12-11 11:00:00,19301.39050922503
NLD,nuclear,power,2024-12-11 12:00:00,17594.11975044327
NLD,nuclear,power,2024-12-11 13:00:00,21020.259394889203
NLD,nuclear,power,2024-12-11 14:00:00,20621.684681499333
NLD,nuclear,power,2024-12-11 15:00:00,21566.666662214422
NLD,nuclear,power,2024-12-11 16:00:00,21566.66666227548
NLD,nuclear,power,2024-12-11 17:00:00,21566.66666228904
NLD,nuclear,power,2024-12-11 18:00:00,21566.666662267533
NLD,nuclear,power,2024-12-11 19:00:00,21566.666662261712
NLD,nuclear,power,2024-12-11 20:00:00,21566.666662262567
NLD,nuclear,power,2024-12-11 21:00:00,21566.666662277436
NLD,nuclear,power,2024-12-11 22:00:00,21566.666662297415
NLD,nuclear,power,2024-12-11 23:00:00,21566.666662246767
NLD,nuclear,power,2024-12-12 00:00:00,21566.666662159983
NLD,nuclear,power,2024-12-12 01:00:00,15729.648513163562
NLD,nuclear,power,2024-12-12 02:00:00,12177.66981723793
NLD,nuclear,power,2024-12-12 03:00:00,10433.573810942245
NLD,nuclear,power,2024-12-12 04:00:00,10458.932870017768
NLD,nuclear,power,2024-12-12 05:00:00,12402.38969404295
NLD,nuclear,power,2024-12-12 06:00:00,20280.846695547454
NLD,nuclear,power,2024-12-12 07:00:00,21566.66666227253
NLD,nuclear,power,2024-12-12 08:00:00,21566.66666232935
NLD,nuclear,power,2024-12-12 09:00:00,21566.666662282765
NLD,nuclear,power,2024-12-12 10:00:00,21566.666662166674
NLD,nuclear,power,2024-12-12 11:00:00,16069.281009973554
NLD,nuclear,power,2024-12-12 12:00:00,12068.602139158207
NLD,nuclear,power,2024-12-12 13:00:00,15701.27401236607
NLD,nuclear,power,2024-12-12 14:00:00,21194.33006326673
NLD,nuclear,power,2024-12-12 15:00:00,21566.666662236916
NLD,nuclear,power,2024-12-12 16:00:00,21566.66666230118
NLD,nuclear,power,2024-12-12 17:00:00,21566.666662284915
NLD,nuclear,power,2024-12-12 18:00:00,21566.66666227
NLD,nuclear,power,2024-12-12 19:00:00,21566.66666226612
NLD,nuclear,power,2024-12-12 20:00:00,21566.66666226834
NLD,nuclear,power,2024-12-12 21:00:00,21566.666662281736
NLD,nuclear,power,2024-12-12 22:00:00,21566.66666229723
NLD,nuclear,power,2024-12-12 23:00:00,21566.666662247542
NLD,nuclear,power,2024-12-13 00:00:00,21566.666662128613
NLD,nuclear,power,2024-12-13 01:00:00,18209.507150220605
NLD,nuclear,power,2024-12-13 02:00:00,15319.995833602774
NLD,nuclear,power,2024-12-13 03:00:00,14165.205778121215
NLD,nuclear,power,2024-12-13 04:00:00,14884.002418881124
NLD,nuclear,power,2024-12-13 05:00:00,17090.84288579601
NLD,nuclear,power,2024-12-13 06:00:00,21566.666662199717
NLD,nuclear,power,2024-12-13 07:00:00,21566.666662304484
NLD,nuclear,power,2024-12-13 08:00:00,21566.666662308606
NLD,nuclear,power,2024-12-13 09:00:00,21566.666662302792
NLD,nuclear,power,2024-12-13 10:00:00,21566.66666222511
NLD,nuclear,power,2024-12-13 11:00:00,16412.651883030787
NLD,nuclear,power,2024-12-13 12:00:00,8675.114774504143
NLD,nuclear,power,2024-12-13 13:00:00,7902.576011877971
NLD,nuclear,power,2024-12-13 14:00:00,7951.172368224234
NLD,nuclear,power,2024-12-13 15:00:00,11762.127235456628
NLD,nuclear,power,2024-12-13 16:00:00,21566.6666621811
NLD,nuclear,power,2024-12-13 17:00:00,21566.666662296935
NLD,nuclear,power,2024-12-13 18:00:00,21566.666662278607
NLD,nuclear,power,2024-12-13 19:00:00,21566.66666226161
NLD,nuclear,power,2024-12-13 20:00:00,21566.666662260905
NLD,nuclear,power,2024-12-13 21:00:00,21566.66666227489
NLD,nuclear,power,2024-12-13 22:00:00,21566.666662295465
NLD,nuclear,power,2024-12-13 23:00:00,21566.666662261145
NLD,nuclear,power,2024-12-14 00:00:00,21566.66666215018
NLD,nuclear,power,2024-12-14 01:00:00,16911.6050707222
NLD,nuclear,power,2024-12-14 02:00:00,12010.057977228653
NLD,nuclear,power,2024-12-14 03:00:00,9419.322262395237
NLD,nuclear,power,2024-12-14 04:00:00,7865.572838577593
NLD,nuclear,power,2024-12-14 05:00:00,7443.330096443538
NLD,nuclear,power,2024-12-14 06:00:00,8800.190820546477
NLD,nuclear,power,2024-12-14 07:00:00,13176.900905793338
NLD,nuclear,power,2024-12-14 08:00:00,16532.59030151384
NLD,nuclear,power,2024-12-14 09:00:00,10566.86090358884
NLD,nuclear,power,2024-12-14 10:00:00,1.7338600197003682e-05
NLD,nuclear,power,2024-12-14 11:00:00,1.729234254794832e-05
NLD,nuclear,power,2024-12-14 12:00:00,1.4810011437035706e-05
NLD,nuclear,power,2024-12-14 13:00:00,1.525370212333023e-05
NLD,nuclear,power,2024-12-14 14:00:00,1.5011103666033786e-05
NLD,nuclear,power,2024-12-14 15:00:00,1.7331566845950394e-05
NLD,nuclear,power,2024-12-14 16:00:00,3893.53382086253
NLD,nuclear,power,2024-12-14 17:00:00,14676.867137151728
NLD,nuclear,power,2024-12-14 18:00:00,21566.666662100182
NLD,nuclear,power,2024-12-14 19:00:00,21566.666662183336
NLD,nuclear,power,2024-12-14 20:00:00,21566.666662180392
NLD,nuclear,power,2024-12-14 21:00:00,21566.6666621109
NLD,nuclear,power,2024-12-14 22:00:00,15530.68211732884
NLD,nuclear,power,2024-12-14 23:00:00,8002.940142859536
NLD,nuclear,power,2024-12-15 00:00:00,1094.484409331748
NLD,nuclear,power,2024-12-15 01:00:00,1.710430839998716e-05
NLD,nuclear,power,2024-12-15 02:00:00,1.5186894257849691e-05
NLD,nuclear,power,2024-12-15 03:00:00,1.517205315549038e-05
NLD,nuclear,power,2024-12-15 04:00:00,1.5557723290076094e-05
NLD,nuclear,power,2024-12-15 05:00:00,1.564390847056987e-05
NLD,nuclear,power,2024-12-15 06:00:00,1.5586548116356162e-05
NLD,nuclear,power,2024-12-15 07:00:00,1.5687538300069735e-05
NLD,nuclear,power,2024-12-15 08:00:00,1.5990846336868566e-05
NLD,nuclear,power,2024-12-15 09:00:00,1.5620982242754217e-05
NLD,nuclear,power,2024-12-15 10:00:00,1.5561626277561853e-05
NLD,nuclear,power,2024-12-15 11:00:00,1.57241000237323e-05
NLD,nuclear,power,2024-12-15 12:00:00,1.5777710534741224e-05
NLD,nuclear,power,2024-12-15 13:00:00,1.5757780534699562e-05
NLD,nuclear,power,2024-12-15 14:00:00,1.5690800384908626e-05
NLD,nuclear,power,2024-12-15 15:00:00,1.5163346754070914e-05
NLD,nuclear,power,2024-12-15 16:00:00,1.7281119275444938e-05
NLD,nuclear,power,2024-12-15 17:00:00,339.4231948233426
NLD,nuclear,power,2024-12-15 18:00:00,11122.756510876718
NLD,nuclear,power,2024-12-15 19:00:00,13711.809045220163
NLD,nuclear,power,2024-12-15 20:00:00,16425.795220098684
NLD,nuclear,power,2024-12-15 21:00:00,15868.57417031139
NLD,nuclear,power,2024-12-15 22:00:00,9004.706608156348
NLD,nuclear,power,2024-12-15 23:00:00,1387.5124634887356
NLD,nuclear,power,2024-12-16 00:00:00,1.6783745263314144e-05
NLD,nuclear,power,2024-12-16 01:00:00,1.6306578913951837e-05
NLD,nuclear,power,2024-12-16 02:00:00,1.596180944428648e-05
NLD,nuclear,power,2024-12-16 03:00:00,1.6263332124558338e-05
NLD,nuclear,power,2024-12-16 04:00:00,1.6739204260596694e-05
NLD,nuclear,power,2024-12-16 05:00:00,3.374941010598684e-05
NLD,nuclear,power,2024-12-16 06:00:00,10783.333336436064
NLD,nuclear,power,2024-12-16 07:00:00,21566.66665844928
NLD,nuclear,power,2024-12-16 08:00:00,21566.666662218675
NLD,nuclear,power,2024-12-16 09:00:00,18293.83853052006
NLD,nuclear,power,2024-12-16 10:00:00,7510.505212976921
NLD,nuclear,power,2024-12-16 11:00:00,1.649226809093897e-05
NLD,nuclear,power,2024-12-16 12:00:00,1.4705437680243962e-05
NLD,nuclear,power,2024-12-16 13:00:00,1.4798305578390348e-05
NLD,nuclear,power,2024-12-16 14:00:00,1.4977451391000213e-05
NLD,nuclear,power,2024-12-16 15:00:00,3.361001453769785e-05
NLD,nuclear,power,2024-12-16 16:00:00,10783.333336183594
NLD,nuclear,power,2024-12-16 17:00:00,21566.66665859514
NLD,nuclear,power,2024-12-16 18:00:00,21566.666662281543
NLD,nuclear,power,2024-12-16 19:00:00,21566.666662306907
NLD,nuclear,power,2024-12-16 20:00:00,21566.666662310672
NLD,nuclear,power,2024-12-16 21:00:00,21566.66666230863
NLD,nuclear,power,2024-12-16 22:00:00,21566.666662186053
NLD,nuclear,power,2024-12-16 23:00:00,15947.734156635115
NLD,nuclear,power,2024-12-17 00:00:00,7589.714578290579
NLD,nuclear,power,2024-12-17 01:00:00,1921.190436705407
NLD,nuclear,power,2024-12-17 02:00:00,1.7833562999983893e-05
NLD,nuclear,power,2024-12-17 03:00:00,1.67411059673901e-05
NLD,nuclear,power,2024-12-17 04:00:00,1.7324303395876458e-05
NLD,nuclear,power,2024-12-17 05:00:00,3.389971154527904e-05
NLD,nuclear,power,2024-12-17 06:00:00,10783.33333636455
NLD,nuclear,power,2024-12-17 07:00:00,21566.66665824731
NLD,nuclear,power,2024-12-17 08:00:00,21566.666662270763
NLD,nuclear,power,2024-12-17 09:00:00,21566.66665823455
NLD,nuclear,power,2024-12-17 10:00:00,10783.333335930452
NLD,nuclear,power,2024-12-17 11:00:00,3.4735214559306735e-05
NLD,nuclear,power,2024-12-17 12:00:00,1.7248225316016277e-05
NLD,nuclear,power,2024-12-17 13:00:00,1.5002281340181757e-05
NLD,nuclear,power,2024-12-17 14:00:00,1.6459256556013934e-05
NLD,nuclear,power,2024-12-17 15:00:00,4739.609266212891
NLD,nuclear,power,2024-12-17 16:00:00,15522.942583603477
NLD,nuclear,power,2024-12-17 17:00:00,21566.66666221353
NLD,nuclear,power,2024-12-17 18:00:00,21566.666662307394
NLD,nuclear,power,2024-12-17 19:00:00,21566.66666230905
NLD,nuclear,power,2024-12-17 20:00:00,21566.66666231154
NLD,nuclear,power,2024-12-17 21:00:00,21566.66666229563
NLD,nuclear,power,2024-12-17 22:00:00,21566.666662150325
NLD,nuclear,power,2024-12-17 23:00:00,13015.380196900125
NLD,nuclear,power,2024-12-18 00:00:00,3520.6493002330626
NLD,nuclear,power,2024-12-18 01:00:00,1.6071594125456192e-05
NLD,nuclear,power,2024-12-18 02:00:00,1.6419301417918033e-05
NLD,nuclear,power,2024-12-18 03:00:00,1.5781978918727658e-05
NLD,nuclear,power,2024-12-18 04:00:00,1.6788144775171658e-05
NLD,nuclear,power,2024-12-18 05:00:00,3.386758207088762e-05
NLD,nuclear,power,2024-12-18 06:00:00,10783.333336303227
NLD,nuclear,power,2024-12-18 07:00:00,21566.666658407546
NLD,nuclear,power,2024-12-18 08:00:00,21566.666662233918
NLD,nuclear,power,2024-12-18 09:00:00,20752.59524244837
NLD,nuclear,power,2024-12-18 10:00:00,9969.261926062745
NLD,nuclear,power,2024-12-18 11:00:00,1.679489109269932e-05
NLD,nuclear,power,2024-12-18 12:00:00,1.4964783660579445e-05
NLD,nuclear,power,2024-12-18 13:00:00,1.4436409073840232e-05
NLD,nuclear,power,2024-12-18 14:00:00,1.478218343950234e-05
NLD,nuclear,power,2024-12-18 15:00:00,1.4160864692689492e-05
NLD,nuclear,power,2024-12-18 16:00:00,6667.246338314711
NLD,nuclear,power,2024-12-18 17:00:00,16753.918526728517
NLD,nuclear,power,2024-12-18 18:00:00,21566.666662147796
NLD,nuclear,power,2024-12-18 19:00:00,21566.666662166743
NLD,nuclear,power,2024-12-18 20:00:00,21566.666662168336
NLD,nuclear,power,2024-12-18 21:00:00,19305.12275799703
NLD,nuclear,power,2024-12-18 22:00:00,8521.789443387941
NLD,nuclear,power,2024-12-18 23:00:00,1.9178994259310993e-05
NLD,nuclear,power,2024-12-19 00:00:00,1.6803774574028864e-05
NLD,nuclear,power,2024-12-19 01:00:00,1.503844996838704e-05
NLD,nuclear,power,2024-12-19 02:00:00,1.56646061978509e-05
NLD,nuclear,power,2024-12-19 03:00:00,1.579508520036397e-05
NLD,nuclear,power,2024-12-19 04:00:00,1.579581686916149e-05
NLD,nuclear,power,2024-12-19 05:00:00,1.5585981299514646e-05
NLD,nuclear,power,2024-12-19 06:00:00,1.5066714563378665e-05
NLD,nuclear,power,2024-12-19 07:00:00,1.6796772785451797e-05
NLD,nuclear,power,2024-12-19 08:00:00,1644.6014548707114
NLD,nuclear,power,2024-12-19 09:00:00,1.67040517468002e-05
NLD,nuclear,power,2024-12-19 10:00:00,1.6135705913596234e-05
NLD,nuclear,power,2024-12-19 11:00:00,1.5114042289939957e-05
NLD,nuclear,power,2024-12-19 12:00:00,1.5628573888323185e-05
NLD,nuclear,power,2024-12-19 13:00:00,1.5768421019761164e-05
NLD,nuclear,power,2024-12-19 14:00:00,1.5754418316502892e-05
NLD,nuclear,power,2024-12-19 15:00:00,1.5594802740829863e-05
NLD,nuclear,power,2024-12-19 16:00:00,1.5054300165252275e-05
NLD,nuclear,power,2024-12-19 17:00:00,1.666278901855177e-05
NLD,nuclear,power,2024-12-19 18:00:00,5875.180064121049
NLD,nuclear,power,2024-12-19 19:00:00,8017.030080071724
NLD,nuclear,power,2024-12-19 20:00:00,11183.31989503352
NLD,nuclear,power,2024-12-19 21:00:00,10983.887276882866
