nodes,techs,carriers,timesteps,flow_in
NLD,curtailment,power,2025-07-25 14:00:00,8.886313830727948e-06
NLD,curtailment,power,2025-07-25 15:00:00,8.88631826638682e-06
NLD,curtailment,power,2025-07-25 16:00:00,8.886313661233755e-06
NLD,curtailment,power,2025-07-25 17:00:00,8.886313359758981e-06
NLD,curtailment,power,2025-07-25 18:00:00,8.886313811165905e-06
NLD,curtailment,power,2025-07-25 19:00:00,8.886312273576839e-06
NLD,curtailment,power,2025-07-25 20:00:00,8.886306533091928e-06
NLD,curtailment,power,2025-07-25 21:00:00,8.886274124428502e-06
NLD,curtailment,power,2025-07-25 22:00:00,8.88628298598669e-06
NLD,curtailment,power,2025-07-25 23:00:00,8.886304042782754e-06
NLD,curtailment,power,2025-07-26 00:00:00,8.886305133891294e-06
NLD,curtailment,power,2025-07-26 01:00:00,8.886306547589012e-06
NLD,curtailment,power,2025-07-26 02:00:00,8.886307038593819e-06
NLD,curtailment,power,2025-07-26 03:00:00,8.886306788264547e-06
NLD,curtailment,power,2025-07-26 04:00:00,8.886306508882127e-06
NLD,curtailment,power,2025-07-26 05:00:00,8.886306823671988e-06
NLD,curtailment,power,2025-07-26 06:00:00,8.886304468238432e-06
NLD,curtailment,power,2025-07-26 07:00:00,8.886303867435604e-06
NLD,curtailment,power,2025-07-26 08:00:00,8.886307895779669e-06
NLD,curtailment,power,2025-07-26 09:00:00,8.886312268087306e-06
NLD,curtailment,power,2025-07-26 10:00:00,8.886316360331211e-06
NLD,curtailment,power,2025-07-26 11:00:00,8.88631251737184e-06
NLD,curtailment,power,2025-07-26 12:00:00,8.886316662239015e-06
NLD,curtailment,power,2025-07-26 13:00:00,8.886314593192259e-06
NLD,curtailment,power,2025-07-26 14:00:00,8.886318382204982e-06
NLD,curtailment,power,2025-07-26 15:00:00,8.886352317985166e-06
NLD,curtailment,power,2025-07-26 16:00:00,8.889084526651075e-06
NLD,curtailment,power,2025-07-26 17:00:00,8.8863205318999e-06
NLD,curtailment,power,2025-07-26 18:00:00,8.886312875167014e-06
NLD,curtailment,power,2025-07-26 19:00:00,8.886312826400901e-06
NLD,curtailment,power,2025-07-26 20:00:00,8.886302075647966e-06
NLD,curtailment,power,2025-07-26 21:00:00,8.444902543420889e-06
NLD,curtailment,power,2025-07-26 22:00:00,8.44488457751695e-06
NLD,curtailment,power,2025-07-26 23:00:00,8.88619606239597e-06
NLD,curtailment,power,2025-07-27 00:00:00,8.886287580034055e-06
NLD,curtailment,power,2025-07-27 01:00:00,8.886300590764135e-06
NLD,curtailment,power,2025-07-27 02:00:00,8.88630264052944e-06
NLD,curtailment,power,2025-07-27 03:00:00,8.886302393825742e-06
NLD,curtailment,power,2025-07-27 04:00:00,8.886303388044338e-06
NLD,curtailment,power,2025-07-27 05:00:00,8.886303540443265e-06
NLD,curtailment,power,2025-07-27 06:00:00,8.886301038682314e-06
NLD,curtailment,power,2025-07-27 07:00:00,8.886301460424382e-06
NLD,curtailment,power,2025-07-27 08:00:00,8.886308275844138e-06
NLD,curtailment,power,2025-07-27 09:00:00,8.886313090864916e-06
NLD,curtailment,power,2025-07-27 10:00:00,8.886317288479178e-06
NLD,curtailment,power,2025-07-27 11:00:00,8.886314988645894e-06
NLD,curtailment,power,2025-07-27 12:00:00,8.886311473904444e-06
NLD,curtailment,power,2025-07-27 13:00:00,8.88631276864285e-06
NLD,curtailment,power,2025-07-27 14:00:00,8.886313654303752e-06
NLD,curtailment,power,2025-07-27 15:00:00,8.886322529638897e-06
NLD,curtailment,power,2025-07-27 16:00:00,8.88631446832014e-06
NLD,curtailment,power,2025-07-27 17:00:00,8.88631252731354e-06
NLD,curtailment,power,2025-07-27 18:00:00,8.88631257269846e-06
NLD,curtailment,power,2025-07-27 19:00:00,8.886311268076468e-06
NLD,curtailment,power,2025-07-27 20:00:00,8.886306789164002e-06
NLD,curtailment,power,2025-07-27 21:00:00,8.44489759099093e-06
NLD,curtailment,power,2025-07-27 22:00:00,8.444853459740193e-06
NLD,curtailment,power,2025-07-27 23:00:00,8.44494045290807e-06
NLD,curtailment,power,2025-07-28 00:00:00,8.886280286835892e-06
NLD,curtailment,power,2025-07-28 01:00:00,8.886297919498583e-06
NLD,curtailment,power,2025-07-28 02:00:00,8.886303426600736e-06
NLD,curtailment,power,2025-07-28 03:00:00,8.886304526335188e-06
NLD,curtailment,power,2025-07-28 04:00:00,8.886304162384132e-06
NLD,curtailment,power,2025-07-28 05:00:00,8.886304690836847e-06
NLD,curtailment,power,2025-07-28 06:00:00,8.88628948556014e-06
NLD,curtailment,power,2025-07-28 07:00:00,8.886082665927539e-06
NLD,curtailment,power,2025-07-28 08:00:00,8.886299369689245e-06
NLD,curtailment,power,2025-07-28 09:00:00,8.886309175754926e-06
NLD,curtailment,power,2025-07-28 10:00:00,8.88631048494206e-06
NLD,curtailment,power,2025-07-28 11:00:00,8.886312900001098e-06
NLD,curtailment,power,2025-07-28 12:00:00,8.886311562949535e-06
NLD,curtailment,power,2025-07-28 13:00:00,8.886312798603909e-06
NLD,curtailment,power,2025-07-28 14:00:00,8.886312795312705e-06
NLD,curtailment,power,2025-07-28 15:00:00,8.886315207799148e-06
NLD,curtailment,power,2025-07-28 16:00:00,8.886314339019057e-06
NLD,curtailment,power,2025-07-28 17:00:00,8.88631421430957e-06
NLD,curtailment,power,2025-07-28 18:00:00,8.886315152724714e-06
NLD,curtailment,power,2025-07-28 19:00:00,8.886312002562725e-06
NLD,curtailment,power,2025-07-28 20:00:00,8.886305043266738e-06
NLD,curtailment,power,2025-07-28 21:00:00,1.554104927400761e-05
NLD,curtailment,power,2025-07-28 22:00:00,8.445391518304042e-06
NLD,curtailment,power,2025-07-28 23:00:00,8.886295514014785e-06
NLD,curtailment,power,2025-07-29 00:00:00,8.886302710729363e-06
NLD,curtailment,power,2025-07-29 01:00:00,8.886305317651853e-06
NLD,curtailment,power,2025-07-29 02:00:00,8.88630598242391e-06
NLD,curtailment,power,2025-07-29 03:00:00,8.886306598846622e-06
NLD,curtailment,power,2025-07-29 04:00:00,8.886306909643583e-06
NLD,curtailment,power,2025-07-29 05:00:00,8.886306609823084e-06
NLD,curtailment,power,2025-07-29 06:00:00,8.886300046737506e-06
NLD,curtailment,power,2025-07-29 07:00:00,8.886274178140745e-06
NLD,curtailment,power,2025-07-29 08:00:00,8.886303955160137e-06
NLD,curtailment,power,2025-07-29 09:00:00,8.886309473492456e-06
NLD,curtailment,power,2025-07-29 10:00:00,8.886311047079203e-06
NLD,curtailment,power,2025-07-29 11:00:00,8.88631157819949e-06
NLD,curtailment,power,2025-07-29 12:00:00,8.88631192013929e-06
NLD,curtailment,power,2025-07-29 13:00:00,8.88631056136487e-06
NLD,curtailment,power,2025-07-29 14:00:00,8.886311861068487e-06
NLD,curtailment,power,2025-07-29 15:00:00,8.886312658530626e-06
NLD,curtailment,power,2025-07-29 16:00:00,8.88631331096945e-06
NLD,curtailment,power,2025-07-29 17:00:00,8.886311794751092e-06
NLD,curtailment,power,2025-07-29 18:00:00,8.886313151221367e-06
NLD,curtailment,power,2025-07-29 19:00:00,8.88631134295147e-06
NLD,curtailment,power,2025-07-29 20:00:00,8.886300094764626e-06
NLD,curtailment,power,2025-07-29 21:00:00,8.444866914235523e-06
NLD,curtailment,power,2025-07-29 22:00:00,8.444895781271021e-06
NLD,curtailment,power,2025-07-29 23:00:00,8.886262227108567e-06
NLD,curtailment,power,2025-07-30 00:00:00,8.886293221671386e-06
NLD,curtailment,power,2025-07-30 01:00:00,8.886301790117686e-06
NLD,curtailment,power,2025-07-30 02:00:00,8.886303849050571e-06
NLD,curtailment,power,2025-07-30 03:00:00,8.88630368226298e-06
NLD,curtailment,power,2025-07-30 04:00:00,8.886304314296902e-06
NLD,curtailment,power,2025-07-30 05:00:00,8.886304067757134e-06
NLD,curtailment,power,2025-07-30 06:00:00,8.886276601970979e-06
NLD,curtailment,power,2025-07-30 07:00:00,8.445160683551688e-06
NLD,curtailment,power,2025-07-30 08:00:00,8.886298818215014e-06
NLD,curtailment,power,2025-07-30 09:00:00,8.886309053477738e-06
NLD,curtailment,power,2025-07-30 10:00:00,8.88630936426646e-06
NLD,curtailment,power,2025-07-30 11:00:00,8.886311656097464e-06
NLD,curtailment,power,2025-07-30 12:00:00,8.886311877979438e-06
NLD,curtailment,power,2025-07-30 13:00:00,8.886311565581544e-06
NLD,curtailment,power,2025-07-30 14:00:00,8.886310924526627e-06
NLD,curtailment,power,2025-07-30 15:00:00,8.886312880439272e-06
NLD,curtailment,power,2025-07-30 16:00:00,8.886312823782987e-06
NLD,curtailment,power,2025-07-30 17:00:00,8.886313130103494e-06
NLD,curtailment,power,2025-07-30 18:00:00,8.886312841784429e-06
NLD,curtailment,power,2025-07-30 19:00:00,8.886310943937315e-06
NLD,curtailment,power,2025-07-30 20:00:00,8.886281070772176e-06
NLD,curtailment,power,2025-07-30 21:00:00,8.444799081243695e-06
NLD,curtailment,power,2025-07-30 22:00:00,8.44486899908431e-06
NLD,curtailment,power,2025-07-30 23:00:00,8.88626016067734e-06
NLD,curtailment,power,2025-07-31 00:00:00,8.88629458774921e-06
NLD,curtailment,power,2025-07-31 01:00:00,8.88630251555042e-06
NLD,curtailment,power,2025-07-31 02:00:00,8.886304791064399e-06
NLD,curtailment,power,2025-07-31 03:00:00,8.886305210698778e-06
NLD,curtailment,power,2025-07-31 04:00:00,8.886305280332314e-06
NLD,curtailment,power,2025-07-31 05:00:00,8.88630446859405e-06
NLD,curtailment,power,2025-07-31 06:00:00,8.886269898263077e-06
NLD,curtailment,power,2025-07-31 07:00:00,8.444911825378904e-06
NLD,curtailment,power,2025-07-31 08:00:00,8.886293139749937e-06
NLD,curtailment,power,2025-07-31 09:00:00,8.88630966912633e-06
NLD,curtailment,power,2025-07-31 10:00:00,8.886311450987663e-06
NLD,curtailment,power,2025-07-31 11:00:00,8.886313568871656e-06
NLD,curtailment,power,2025-07-31 12:00:00,8.886313053350654e-06
NLD,curtailment,power,2025-07-31 13:00:00,8.886310393528205e-06
NLD,curtailment,power,2025-07-31 14:00:00,8.886310373862078e-06
NLD,curtailment,power,2025-07-31 15:00:00,8.886311378904482e-06
NLD,curtailment,power,2025-07-31 16:00:00,8.886312420826022e-06
NLD,curtailment,power,2025-07-31 17:00:00,8.88631319279987e-06
NLD,curtailment,power,2025-07-31 18:00:00,8.886312301460784e-06
NLD,curtailment,power,2025-07-31 19:00:00,8.886308993187857e-06
NLD,curtailment,power,2025-07-31 20:00:00,8.886144026798784e-06
NLD,curtailment,power,2025-07-31 21:00:00,8.444757215318038e-06
NLD,curtailment,power,2025-07-31 22:00:00,8.444884470424664e-06
NLD,curtailment,power,2025-07-31 23:00:00,8.886257370859484e-06
NLD,curtailment,power,2025-08-01 00:00:00,8.886289692458874e-06
NLD,curtailment,power,2025-08-01 01:00:00,8.88630202736931e-06
NLD,curtailment,power,2025-08-01 02:00:00,8.886304840561698e-06
NLD,curtailment,power,2025-08-01 03:00:00,8.886304938666382e-06
NLD,curtailment,power,2025-08-01 04:00:00,8.886304122107756e-06
NLD,curtailment,power,2025-08-01 05:00:00,8.886303360995662e-06
NLD,curtailment,power,2025-08-01 06:00:00,8.886162327815736e-06
NLD,curtailment,power,2025-08-01 07:00:00,8.44485826314266e-06
NLD,curtailment,power,2025-08-01 08:00:00,8.886255456375287e-06
NLD,curtailment,power,2025-08-01 09:00:00,8.886308099824783e-06
NLD,curtailment,power,2025-08-01 10:00:00,8.886309915774951e-06
NLD,curtailment,power,2025-08-01 11:00:00,8.886312958796948e-06
NLD,curtailment,power,2025-08-01 12:00:00,8.886311975248853e-06
NLD,curtailment,power,2025-08-01 13:00:00,8.886312099361813e-06
NLD,curtailment,power,2025-08-01 14:00:00,8.88631035192997e-06
NLD,curtailment,power,2025-08-01 15:00:00,8.88631011116553e-06
NLD,curtailment,power,2025-08-01 16:00:00,8.886312371678487e-06
NLD,curtailment,power,2025-08-01 17:00:00,8.886313020100775e-06
NLD,curtailment,power,2025-08-01 18:00:00,8.886311194415339e-06
NLD,curtailment,power,2025-08-01 19:00:00,8.886308729531573e-06
NLD,curtailment,power,2025-08-01 20:00:00,8.886240469611721e-06
NLD,curtailment,power,2025-08-01 21:00:00,8.44399750680189e-06
NLD,curtailment,power,2025-08-01 22:00:00,8.444894750726448e-06
NLD,curtailment,power,2025-08-01 23:00:00,8.886285748445355e-06
NLD,curtailment,power,2025-08-02 00:00:00,8.886302535938192e-06
NLD,curtailment,power,2025-08-02 01:00:00,8.886305721689768e-06
NLD,curtailment,power,2025-08-02 02:00:00,8.886306843844654e-06
NLD,curtailment,power,2025-08-02 03:00:00,8.886307408336683e-06
NLD,curtailment,power,2025-08-02 04:00:00,8.886307165981936e-06
NLD,curtailment,power,2025-08-02 05:00:00,8.886306953856914e-06
NLD,curtailment,power,2025-08-02 06:00:00,8.886306281338883e-06
NLD,curtailment,power,2025-08-02 07:00:00,8.886305216412958e-06
NLD,curtailment,power,2025-08-02 08:00:00,8.88630878536495e-06
NLD,curtailment,power,2025-08-02 09:00:00,8.88631274110715e-06
NLD,curtailment,power,2025-08-02 10:00:00,8.886322277759868e-06
NLD,curtailment,power,2025-08-02 11:00:00,8.886357413245968e-06
NLD,curtailment,power,2025-08-02 12:00:00,8.886315419671118e-06
NLD,curtailment,power,2025-08-02 13:00:00,8.886314176071927e-06
NLD,curtailment,power,2025-08-02 14:00:00,8.88631259602984e-06
NLD,curtailment,power,2025-08-02 15:00:00,8.886312669422955e-06
NLD,curtailment,power,2025-08-02 16:00:00,8.886314577256655e-06
NLD,curtailment,power,2025-08-02 17:00:00,8.886313208403924e-06
NLD,curtailment,power,2025-08-02 18:00:00,8.88631429696047e-06
NLD,curtailment,power,2025-08-02 19:00:00,8.886312925291415e-06
NLD,curtailment,power,2025-08-02 20:00:00,8.886306182293545e-06
NLD,curtailment,power,2025-08-02 21:00:00,8.886198164366477e-06
NLD,curtailment,power,2025-08-02 22:00:00,8.886284179841601e-06
NLD,curtailment,power,2025-08-02 23:00:00,8.886302072463447e-06
NLD,curtailment,power,2025-08-03 00:00:00,8.886306217286387e-06
NLD,curtailment,power,2025-08-03 01:00:00,8.886307475146956e-06
NLD,curtailment,power,2025-08-03 02:00:00,8.886307949860974e-06
NLD,curtailment,power,2025-08-03 03:00:00,8.886308331089877e-06
NLD,curtailment,power,2025-08-03 04:00:00,8.886307280059087e-06
NLD,curtailment,power,2025-08-03 05:00:00,8.88630665166765e-06
NLD,curtailment,power,2025-08-03 06:00:00,8.886305190529149e-06
NLD,curtailment,power,2025-08-03 07:00:00,8.88630470635178e-06
NLD,curtailment,power,2025-08-03 08:00:00,8.886309845507374e-06
NLD,curtailment,power,2025-08-03 09:00:00,8.886312123382745e-06
NLD,curtailment,power,2025-08-03 10:00:00,8.886321070738189e-06
NLD,curtailment,power,2025-08-03 11:00:00,8.886313269197742e-06
NLD,curtailment,power,2025-08-03 12:00:00,8.886312185119602e-06
NLD,curtailment,power,2025-08-03 13:00:00,8.886310543426527e-06
NLD,curtailment,power,2025-08-03 14:00:00,8.8863097407175e-06
NLD,curtailment,power,2025-08-03 15:00:00,8.886311825874633e-06
NLD,curtailment,power,2025-08-03 16:00:00,8.886310523720936e-06
NLD,curtailment,power,2025-08-03 17:00:00,8.88631151474157e-06
NLD,curtailment,power,2025-08-03 18:00:00,8.886313643503797e-06
NLD,curtailment,power,2025-08-03 19:00:00,8.886311134454188e-06
NLD,curtailment,power,2025-08-03 20:00:00,8.886296481495654e-06
NLD,curtailment,power,2025-08-03 21:00:00,8.444778691556794e-06
NLD,curtailment,power,2025-08-03 22:00:00,8.444859915406056e-06
NLD,curtailment,power,2025-08-03 23:00:00,8.445155194007972e-06
NLD,curtailment,power,2025-08-04 00:00:00,8.886283836785289e-06
NLD,curtailment,power,2025-08-04 01:00:00,8.886287522286845e-06
NLD,curtailment,power,2025-08-04 02:00:00,8.886259265958145e-06
NLD,curtailment,power,2025-08-04 03:00:00,8.885616310052614e-06
NLD,curtailment,power,2025-08-04 04:00:00,8.444965236282208e-06
NLD,curtailment,power,2025-08-04 05:00:00,8.44491286711331e-06
NLD,curtailment,power,2025-08-04 06:00:00,8.44485861471473e-06
NLD,curtailment,power,2025-08-04 07:00:00,8.44133890478627e-06
NLD,curtailment,power,2025-08-04 08:00:00,8.449669089596011e-06
NLD,curtailment,power,2025-08-04 09:00:00,8.886303659847751e-06
NLD,curtailment,power,2025-08-04 10:00:00,8.886308442927933e-06
NLD,curtailment,power,2025-08-04 11:00:00,8.886308717604048e-06
NLD,curtailment,power,2025-08-04 12:00:00,8.886310926059255e-06
NLD,curtailment,power,2025-08-04 13:00:00,8.886310517844127e-06
NLD,curtailment,power,2025-08-04 14:00:00,8.886310404047134e-06
NLD,curtailment,power,2025-08-04 15:00:00,8.886311488926716e-06
NLD,curtailment,power,2025-08-04 16:00:00,8.886309734826812e-06
NLD,curtailment,power,2025-08-04 17:00:00,8.886309910733844e-06
NLD,curtailment,power,2025-08-04 18:00:00,8.886308980535218e-06
NLD,curtailment,power,2025-08-04 19:00:00,8.886305264096603e-06
NLD,curtailment,power,2025-08-04 20:00:00,8.045167430605332e-06
NLD,curtailment,power,2025-08-04 21:00:00,2.1541082141289893e-06
NLD,curtailment,power,2025-08-04 22:00:00,2.1541083494216995e-06
NLD,curtailment,power,2025-08-04 23:00:00,2.154125636389347e-06
NLD,curtailment,power,2025-08-05 00:00:00,8.444857157097717e-06
NLD,curtailment,power,2025-08-05 01:00:00,8.444889258114874e-06
NLD,curtailment,power,2025-08-05 02:00:00,8.444882637790793e-06
NLD,curtailment,power,2025-08-05 03:00:00,8.444889130833876e-06
NLD,curtailment,power,2025-08-05 04:00:00,8.444903592012658e-06
NLD,curtailment,power,2025-08-05 05:00:00,8.444939092872722e-06
NLD,curtailment,power,2025-08-05 06:00:00,8.444880363769544e-06
NLD,curtailment,power,2025-08-05 07:00:00,8.444854903115993e-06
NLD,curtailment,power,2025-08-05 08:00:00,8.886284528452498e-06
NLD,curtailment,power,2025-08-05 09:00:00,8.88630836485757e-06
NLD,curtailment,power,2025-08-05 10:00:00,8.886311682404328e-06
NLD,curtailment,power,2025-08-05 11:00:00,8.886312349426755e-06
NLD,curtailment,power,2025-08-05 12:00:00,8.886313224386582e-06
NLD,curtailment,power,2025-08-05 13:00:00,8.886314756995474e-06
NLD,curtailment,power,2025-08-05 14:00:00,8.886313444676514e-06
NLD,curtailment,power,2025-08-05 15:00:00,8.886317389599028e-06
NLD,curtailment,power,2025-08-05 16:00:00,8.886312447824608e-06
NLD,curtailment,power,2025-08-05 17:00:00,8.8863132217678e-06
NLD,curtailment,power,2025-08-05 18:00:00,8.886312554062109e-06
NLD,curtailment,power,2025-08-05 19:00:00,8.886308036725951e-06
NLD,curtailment,power,2025-08-05 20:00:00,8.88622061326512e-06
NLD,curtailment,power,2025-08-05 21:00:00,8.045352712370522e-06
NLD,curtailment,power,2025-08-05 22:00:00,8.444874025072616e-06
NLD,curtailment,power,2025-08-05 23:00:00,8.444944133820416e-06
NLD,curtailment,power,2025-08-06 00:00:00,8.886268497177233e-06
NLD,curtailment,power,2025-08-06 01:00:00,8.886292570824822e-06
NLD,curtailment,power,2025-08-06 02:00:00,8.886295485817722e-06
NLD,curtailment,power,2025-08-06 03:00:00,8.886290427564426e-06
NLD,curtailment,power,2025-08-06 04:00:00,8.88625628193973e-06
NLD,curtailment,power,2025-08-06 05:00:00,8.445319358050575e-06
NLD,curtailment,power,2025-08-06 06:00:00,8.444859899138686e-06
NLD,curtailment,power,2025-08-06 07:00:00,8.444080880528216e-06
NLD,curtailment,power,2025-08-06 08:00:00,8.445847609250302e-06
NLD,curtailment,power,2025-08-06 09:00:00,8.886304559925506e-06
NLD,curtailment,power,2025-08-06 10:00:00,8.88630812961996e-06
NLD,curtailment,power,2025-08-06 11:00:00,8.88631111184467e-06
NLD,curtailment,power,2025-08-06 12:00:00,8.886311233530751e-06
NLD,curtailment,power,2025-08-06 13:00:00,8.886311321189798e-06
NLD,curtailment,power,2025-08-06 14:00:00,8.886311319160171e-06
NLD,curtailment,power,2025-08-06 15:00:00,8.88631107145467e-06
NLD,curtailment,power,2025-08-06 16:00:00,8.88630973745622e-06
NLD,curtailment,power,2025-08-06 17:00:00,8.88630957681779e-06
NLD,curtailment,power,2025-08-06 18:00:00,8.886305654153947e-06
NLD,curtailment,power,2025-08-06 19:00:00,8.886295369602525e-06
NLD,curtailment,power,2025-08-06 20:00:00,2.1541086474559205e-06
NLD,curtailment,power,2025-08-06 21:00:00,2.154108164817252e-06
NLD,curtailment,power,2025-08-06 22:00:00,2.154108216592893e-06
NLD,curtailment,power,2025-08-06 23:00:00,2.15410839986323e-06
NLD,curtailment,power,2025-08-07 00:00:00,8.444467278040076e-06
NLD,curtailment,power,2025-08-07 01:00:00,8.444861535238796e-06
NLD,curtailment,power,2025-08-07 02:00:00,8.444867733631723e-06
NLD,curtailment,power,2025-08-07 03:00:00,8.444871041616252e-06
NLD,curtailment,power,2025-08-07 04:00:00,8.444873566993295e-06
NLD,curtailment,power,2025-08-07 05:00:00,8.444877217970818e-06
NLD,curtailment,power,2025-08-07 06:00:00,8.444831741296743e-06
NLD,curtailment,power,2025-08-07 07:00:00,2.154109716233745e-06
NLD,curtailment,power,2025-08-07 08:00:00,8.046228735418895e-06
NLD,curtailment,power,2025-08-07 09:00:00,8.886297701822879e-06
NLD,curtailment,power,2025-08-07 10:00:00,8.886308321047563e-06
NLD,curtailment,power,2025-08-07 11:00:00,8.886310736048487e-06
NLD,curtailment,power,2025-08-07 12:00:00,8.886309776998808e-06
NLD,curtailment,power,2025-08-07 13:00:00,8.886310127777242e-06
NLD,curtailment,power,2025-08-07 14:00:00,8.886309868240492e-06
NLD,curtailment,power,2025-08-07 15:00:00,8.88631101132525e-06
NLD,curtailment,power,2025-08-07 16:00:00,8.88631040453676e-06
NLD,curtailment,power,2025-08-07 17:00:00,8.886310530574395e-06
NLD,curtailment,power,2025-08-07 18:00:00,8.886306398549811e-06
NLD,curtailment,power,2025-08-07 19:00:00,8.886304998249796e-06
NLD,curtailment,power,2025-08-07 20:00:00,8.045173289422669e-06
NLD,curtailment,power,2025-08-07 21:00:00,2.154108250805272e-06
NLD,curtailment,power,2025-08-07 22:00:00,2.1541084805882615e-06
NLD,curtailment,power,2025-08-07 23:00:00,8.444842633642362e-06
NLD,curtailment,power,2025-08-08 00:00:00,8.444870032926158e-06
NLD,curtailment,power,2025-08-08 01:00:00,8.444892187287403e-06
NLD,curtailment,power,2025-08-08 02:00:00,8.444901074687768e-06
NLD,curtailment,power,2025-08-08 03:00:00,8.444916531464251e-06
NLD,curtailment,power,2025-08-08 04:00:00,8.444895731474916e-06
NLD,curtailment,power,2025-08-08 05:00:00,8.44488990143187e-06
NLD,curtailment,power,2025-08-08 06:00:00,8.444860094895725e-06
NLD,curtailment,power,2025-08-08 07:00:00,8.443113006361552e-06
NLD,curtailment,power,2025-08-08 08:00:00,8.446638483082004e-06
NLD,curtailment,power,2025-08-08 09:00:00,8.886299068664415e-06
NLD,curtailment,power,2025-08-08 10:00:00,8.886306134870542e-06
NLD,curtailment,power,2025-08-08 11:00:00,8.886309235872202e-06
NLD,curtailment,power,2025-08-08 12:00:00,8.886309684033242e-06
NLD,curtailment,power,2025-08-08 13:00:00,8.886310567708753e-06
NLD,curtailment,power,2025-08-08 14:00:00,8.886310866716533e-06
NLD,curtailment,power,2025-08-08 15:00:00,8.886310033820715e-06
NLD,curtailment,power,2025-08-08 16:00:00,8.886310293984134e-06
NLD,curtailment,power,2025-08-08 17:00:00,8.88630978744748e-06
NLD,curtailment,power,2025-08-08 18:00:00,8.886308600022323e-06
NLD,curtailment,power,2025-08-08 19:00:00,8.886298636608114e-06
NLD,curtailment,power,2025-08-08 20:00:00,8.045224464619562e-06
NLD,curtailment,power,2025-08-08 21:00:00,2.1541084579839473e-06
NLD,curtailment,power,2025-08-08 22:00:00,2.1541087754117804e-06
NLD,curtailment,power,2025-08-08 23:00:00,8.444830529480505e-06
NLD,curtailment,power,2025-08-09 00:00:00,8.444868490712753e-06
NLD,curtailment,power,2025-08-09 01:00:00,8.444880372068461e-06
NLD,curtailment,power,2025-08-09 02:00:00,8.444879484988121e-06
NLD,curtailment,power,2025-08-09 03:00:00,8.444880897839728e-06
NLD,curtailment,power,2025-08-09 04:00:00,8.444879213928905e-06
NLD,curtailment,power,2025-08-09 05:00:00,8.444881793148729e-06
NLD,curtailment,power,2025-08-09 06:00:00,8.44486665931574e-06
NLD,curtailment,power,2025-08-09 07:00:00,8.444759270308765e-06
NLD,curtailment,power,2025-08-09 08:00:00,8.886257484429227e-06
NLD,curtailment,power,2025-08-09 09:00:00,8.886308548742162e-06
NLD,curtailment,power,2025-08-09 10:00:00,8.886311414689875e-06
NLD,curtailment,power,2025-08-09 11:00:00,8.886317350815165e-06
NLD,curtailment,power,2025-08-09 12:00:00,8.886315858594538e-06
NLD,curtailment,power,2025-08-09 13:00:00,8.886312152083962e-06
NLD,curtailment,power,2025-08-09 14:00:00,8.886311484233855e-06
NLD,curtailment,power,2025-08-09 15:00:00,8.886310933192438e-06
NLD,curtailment,power,2025-08-09 16:00:00,8.886310773921404e-06
NLD,curtailment,power,2025-08-09 17:00:00,8.88631177889702e-06
NLD,curtailment,power,2025-08-09 18:00:00,8.88631234404174e-06
NLD,curtailment,power,2025-08-09 19:00:00,8.886309346780013e-06
NLD,curtailment,power,2025-08-09 20:00:00,8.891310464124481e-06
NLD,curtailment,power,2025-08-09 21:00:00,8.044865959283033e-06
NLD,curtailment,power,2025-08-09 22:00:00,8.444873556795289e-06
NLD,curtailment,power,2025-08-09 23:00:00,8.444867133275587e-06
NLD,curtailment,power,2025-08-10 00:00:00,8.444971624737077e-06
NLD,curtailment,power,2025-08-10 01:00:00,8.886146649596596e-06
NLD,curtailment,power,2025-08-10 02:00:00,8.886271162547761e-06
NLD,curtailment,power,2025-08-10 03:00:00,8.886284708752717e-06
NLD,curtailment,power,2025-08-10 04:00:00,8.886288619188928e-06
NLD,curtailment,power,2025-08-10 05:00:00,8.886282972782843e-06
NLD,curtailment,power,2025-08-10 06:00:00,8.886234937144008e-06
NLD,curtailment,power,2025-08-10 07:00:00,8.886264551706546e-06
NLD,curtailment,power,2025-08-10 08:00:00,8.886305217205726e-06
NLD,curtailment,power,2025-08-10 09:00:00,8.886310572974072e-06
NLD,curtailment,power,2025-08-10 10:00:00,8.886314423431785e-06
NLD,curtailment,power,2025-08-10 11:00:00,8.886314067445278e-06
NLD,curtailment,power,2025-08-10 12:00:00,8.886310337214744e-06
NLD,curtailment,power,2025-08-10 13:00:00,8.886310696135102e-06
NLD,curtailment,power,2025-08-10 14:00:00,8.88630896505628e-06
NLD,curtailment,power,2025-08-10 15:00:00,8.886311040041863e-06
NLD,curtailment,power,2025-08-10 16:00:00,8.886310687123214e-06
NLD,curtailment,power,2025-08-10 17:00:00,8.88631030624646e-06
NLD,curtailment,power,2025-08-10 18:00:00,8.886311990996673e-06
NLD,curtailment,power,2025-08-10 19:00:00,8.88630860495631e-06
NLD,curtailment,power,2025-08-10 20:00:00,8.886207027220504e-06
NLD,curtailment,power,2025-08-10 21:00:00,2.154108443209687e-06
NLD,curtailment,power,2025-08-10 22:00:00,2.154108542291671e-06
NLD,curtailment,power,2025-08-10 23:00:00,8.444669287642264e-06
NLD,curtailment,power,2025-08-11 00:00:00,8.444884138318794e-06
NLD,curtailment,power,2025-08-11 01:00:00,8.444871254777771e-06
NLD,curtailment,power,2025-08-11 02:00:00,8.444889165294157e-06
NLD,curtailment,power,2025-08-11 03:00:00,8.444901863742353e-06
NLD,curtailment,power,2025-08-11 04:00:00,8.444892872865734e-06
