nodes,techs,carriers,timesteps,flow_in_inc_eff
NLD,demand_power,power,2024-11-22 02:00:00,22305.5
NLD,demand_power,power,2024-11-22 03:00:00,22026.91666666667
NLD,demand_power,power,2024-11-22 04:00:00,21872.33333333333
NLD,demand_power,power,2024-11-22 05:00:00,22450.25
NLD,demand_power,power,2024-11-22 06:00:00,25121.0
NLD,demand_power,power,2024-11-22 07:00:00,28782.58333333333
NLD,demand_power,power,2024-11-22 08:00:00,30368.33333333333
NLD,demand_power,power,2024-11-22 09:00:00,30635.83333333333
NLD,demand_power,power,2024-11-22 10:00:00,30145.08333333333
NLD,demand_power,power,2024-11-22 11:00:00,29697.16666666667
NLD,demand_power,power,2024-11-22 12:00:00,29378.41666666667
NLD,demand_power,power,2024-11-22 13:00:00,29455.25
NLD,demand_power,power,2024-11-22 14:00:00,29138.08333333333
NLD,demand_power,power,2024-11-22 15:00:00,29011.91666666667
NLD,demand_power,power,2024-11-22 16:00:00,29099.41666666667
NLD,demand_power,power,2024-11-22 17:00:00,29748.75
NLD,demand_power,power,2024-11-22 18:00:00,31352.5
NLD,demand_power,power,2024-11-22 19:00:00,31684.75
NLD,demand_power,power,2024-11-22 20:00:00,31911.25
NLD,demand_power,power,2024-11-22 21:00:00,31059.58333333333
NLD,demand_power,power,2024-11-22 22:00:00,28418.5
NLD,demand_power,power,2024-11-22 23:00:00,26016.33333333333
NLD,demand_power,power,2024-11-23 00:00:00,24363.08333333333
NLD,demand_power,power,2024-11-23 01:00:00,22762.08333333333
NLD,demand_power,power,2024-11-23 02:00:00,21644.25
NLD,demand_power,power,2024-11-23 03:00:00,21033.91666666667
NLD,demand_power,power,2024-11-23 04:00:00,20741.33333333333
NLD,demand_power,power,2024-11-23 05:00:00,20570.75
NLD,demand_power,power,2024-11-23 06:00:00,21252.33333333333
NLD,demand_power,power,2024-11-23 07:00:00,22768.66666666667
NLD,demand_power,power,2024-11-23 08:00:00,23954.25
NLD,demand_power,power,2024-11-23 09:00:00,25332.08333333333
NLD,demand_power,power,2024-11-23 10:00:00,25974.75
NLD,demand_power,power,2024-11-23 11:00:00,25899.25
NLD,demand_power,power,2024-11-23 12:00:00,25731.08333333333
NLD,demand_power,power,2024-11-23 13:00:00,25892.66666666667
NLD,demand_power,power,2024-11-23 14:00:00,25728.41666666667
NLD,demand_power,power,2024-11-23 15:00:00,25181.91666666667
NLD,demand_power,power,2024-11-23 16:00:00,24978.83333333333
NLD,demand_power,power,2024-11-23 17:00:00,25545.75
NLD,demand_power,power,2024-11-23 18:00:00,27381.83333333333
NLD,demand_power,power,2024-11-23 19:00:00,27804.91666666667
NLD,demand_power,power,2024-11-23 20:00:00,28060.91666666667
NLD,demand_power,power,2024-11-23 21:00:00,27783.16666666667
NLD,demand_power,power,2024-11-23 22:00:00,25812.08333333333
NLD,demand_power,power,2024-11-23 23:00:00,23846.5
NLD,demand_power,power,2024-11-24 00:00:00,22079.25
NLD,demand_power,power,2024-11-24 01:00:00,20864.0
NLD,demand_power,power,2024-11-24 02:00:00,19676.83333333333
NLD,demand_power,power,2024-11-24 03:00:00,19009.83333333333
NLD,demand_power,power,2024-11-24 04:00:00,18694.41666666667
NLD,demand_power,power,2024-11-24 05:00:00,18705.75
NLD,demand_power,power,2024-11-24 06:00:00,19133.33333333333
NLD,demand_power,power,2024-11-24 07:00:00,20004.0
NLD,demand_power,power,2024-11-24 08:00:00,20666.66666666667
NLD,demand_power,power,2024-11-24 09:00:00,22250.5
NLD,demand_power,power,2024-11-24 10:00:00,23357.5
NLD,demand_power,power,2024-11-24 11:00:00,23691.33333333333
NLD,demand_power,power,2024-11-24 12:00:00,23654.33333333333
NLD,demand_power,power,2024-11-24 13:00:00,24420.83333333333
NLD,demand_power,power,2024-11-24 14:00:00,24769.75
NLD,demand_power,power,2024-11-24 15:00:00,24029.5
NLD,demand_power,power,2024-11-24 16:00:00,23670.66666666667
NLD,demand_power,power,2024-11-24 17:00:00,24492.08333333333
NLD,demand_power,power,2024-11-24 18:00:00,26506.58333333333
NLD,demand_power,power,2024-11-24 19:00:00,27332.33333333333
NLD,demand_power,power,2024-11-24 20:00:00,28175.41666666667
NLD,demand_power,power,2024-11-24 21:00:00,27990.91666666667
NLD,demand_power,power,2024-11-24 22:00:00,26131.83333333333
NLD,demand_power,power,2024-11-24 23:00:00,23795.91666666667
NLD,demand_power,power,2024-11-25 00:00:00,21890.33333333333
NLD,demand_power,power,2024-11-25 01:00:00,20603.75
NLD,demand_power,power,2024-11-25 02:00:00,19815.16666666667
NLD,demand_power,power,2024-11-25 03:00:00,19548.16666666667
NLD,demand_power,power,2024-11-25 04:00:00,19660.75
NLD,demand_power,power,2024-11-25 05:00:00,20487.91666666667
NLD,demand_power,power,2024-11-25 06:00:00,23584.33333333333
NLD,demand_power,power,2024-11-25 07:00:00,27623.75
NLD,demand_power,power,2024-11-25 08:00:00,29799.25
NLD,demand_power,power,2024-11-25 09:00:00,30144.83333333333
NLD,demand_power,power,2024-11-25 10:00:00,30239.75
NLD,demand_power,power,2024-11-25 11:00:00,30060.5
NLD,demand_power,power,2024-11-25 12:00:00,30183.08333333333
NLD,demand_power,power,2024-11-25 13:00:00,30432.0
NLD,demand_power,power,2024-11-25 14:00:00,29824.16666666667
NLD,demand_power,power,2024-11-25 15:00:00,29270.5
NLD,demand_power,power,2024-11-25 16:00:00,29261.75
NLD,demand_power,power,2024-11-25 17:00:00,30187.66666666667
NLD,demand_power,power,2024-11-25 18:00:00,31581.83333333333
NLD,demand_power,power,2024-11-25 19:00:00,32057.41666666667
NLD,demand_power,power,2024-11-25 20:00:00,32400.83333333333
NLD,demand_power,power,2024-11-25 21:00:00,31365.33333333333
NLD,demand_power,power,2024-11-25 22:00:00,28941.91666666667
NLD,demand_power,power,2024-11-25 23:00:00,26109.0
NLD,demand_power,power,2024-11-26 00:00:00,24232.75
NLD,demand_power,power,2024-11-26 01:00:00,22719.66666666667
NLD,demand_power,power,2024-11-26 02:00:00,21788.91666666667
NLD,demand_power,power,2024-11-26 03:00:00,21533.58333333333
NLD,demand_power,power,2024-11-26 04:00:00,21472.25
NLD,demand_power,power,2024-11-26 05:00:00,22124.91666666667
NLD,demand_power,power,2024-11-26 06:00:00,24732.83333333333
NLD,demand_power,power,2024-11-26 07:00:00,29005.58333333333
NLD,demand_power,power,2024-11-26 08:00:00,30905.66666666667
NLD,demand_power,power,2024-11-26 09:00:00,30855.25
NLD,demand_power,power,2024-11-26 10:00:00,30143.58333333333
NLD,demand_power,power,2024-11-26 11:00:00,30005.91666666667
NLD,demand_power,power,2024-11-26 12:00:00,29846.41666666667
NLD,demand_power,power,2024-11-26 13:00:00,30085.75
NLD,demand_power,power,2024-11-26 14:00:00,30140.08333333333
NLD,demand_power,power,2024-11-26 15:00:00,29881.33333333333
NLD,demand_power,power,2024-11-26 16:00:00,30128.16666666667
NLD,demand_power,power,2024-11-26 17:00:00,31058.0
NLD,demand_power,power,2024-11-26 18:00:00,32508.08333333333
NLD,demand_power,power,2024-11-26 19:00:00,33168.5
NLD,demand_power,power,2024-11-26 20:00:00,33781.41666666667
NLD,demand_power,power,2024-11-26 21:00:00,32782.0
NLD,demand_power,power,2024-11-26 22:00:00,29763.5
NLD,demand_power,power,2024-11-26 23:00:00,26771.08333333333
NLD,demand_power,power,2024-11-27 00:00:00,24823.08333333333
NLD,demand_power,power,2024-11-27 01:00:00,23336.08333333333
NLD,demand_power,power,2024-11-27 02:00:00,22361.25
NLD,demand_power,power,2024-11-27 03:00:00,22012.41666666667
NLD,demand_power,power,2024-11-27 04:00:00,21953.16666666667
NLD,demand_power,power,2024-11-27 05:00:00,22552.41666666667
NLD,demand_power,power,2024-11-27 06:00:00,25158.66666666667
NLD,demand_power,power,2024-11-27 07:00:00,29501.58333333333
NLD,demand_power,power,2024-11-27 08:00:00,31423.75
NLD,demand_power,power,2024-11-27 09:00:00,31304.33333333333
NLD,demand_power,power,2024-11-27 10:00:00,30566.08333333333
NLD,demand_power,power,2024-11-27 11:00:00,29646.91666666667
NLD,demand_power,power,2024-11-27 12:00:00,29291.41666666667
NLD,demand_power,power,2024-11-27 13:00:00,29338.91666666667
NLD,demand_power,power,2024-11-27 14:00:00,29232.75
NLD,demand_power,power,2024-11-27 15:00:00,29174.0
NLD,demand_power,power,2024-11-27 16:00:00,29754.33333333333
NLD,demand_power,power,2024-11-27 17:00:00,30707.5
NLD,demand_power,power,2024-11-27 18:00:00,32482.16666666667
NLD,demand_power,power,2024-11-27 19:00:00,33402.08333333334
NLD,demand_power,power,2024-11-27 20:00:00,34217.08333333334
NLD,demand_power,power,2024-11-27 21:00:00,33135.75
NLD,demand_power,power,2024-11-27 22:00:00,29935.0
NLD,demand_power,power,2024-11-27 23:00:00,27049.16666666667
NLD,demand_power,power,2024-11-28 00:00:00,24939.66666666667
NLD,demand_power,power,2024-11-28 01:00:00,23501.91666666667
NLD,demand_power,power,2024-11-28 02:00:00,22666.91666666667
NLD,demand_power,power,2024-11-28 03:00:00,22127.0
NLD,demand_power,power,2024-11-28 04:00:00,22257.5
NLD,demand_power,power,2024-11-28 05:00:00,22957.16666666667
NLD,demand_power,power,2024-11-28 06:00:00,25545.0
NLD,demand_power,power,2024-11-28 07:00:00,29708.75
NLD,demand_power,power,2024-11-28 08:00:00,31679.25
NLD,demand_power,power,2024-11-28 09:00:00,31533.25
NLD,demand_power,power,2024-11-28 10:00:00,31106.0
NLD,demand_power,power,2024-11-28 11:00:00,30446.41666666667
NLD,demand_power,power,2024-11-28 12:00:00,29676.0
NLD,demand_power,power,2024-11-28 13:00:00,29712.91666666667
NLD,demand_power,power,2024-11-28 14:00:00,29651.08333333333
NLD,demand_power,power,2024-11-28 15:00:00,29653.75
NLD,demand_power,power,2024-11-28 16:00:00,30115.08333333333
NLD,demand_power,power,2024-11-28 17:00:00,31049.5
NLD,demand_power,power,2024-11-28 18:00:00,32793.5
NLD,demand_power,power,2024-11-28 19:00:00,33352.66666666667
NLD,demand_power,power,2024-11-28 20:00:00,33944.75
NLD,demand_power,power,2024-11-28 21:00:00,33083.83333333334
NLD,demand_power,power,2024-11-28 22:00:00,30033.58333333333
NLD,demand_power,power,2024-11-28 23:00:00,26937.83333333333
NLD,demand_power,power,2024-11-29 00:00:00,24954.25
NLD,demand_power,power,2024-11-29 01:00:00,23473.0
NLD,demand_power,power,2024-11-29 02:00:00,22389.25
NLD,demand_power,power,2024-11-29 03:00:00,22005.33333333333
NLD,demand_power,power,2024-11-29 04:00:00,21911.16666666667
NLD,demand_power,power,2024-11-29 05:00:00,22579.0
NLD,demand_power,power,2024-11-29 06:00:00,25079.91666666667
NLD,demand_power,power,2024-11-29 07:00:00,29083.91666666667
NLD,demand_power,power,2024-11-29 08:00:00,31381.75
NLD,demand_power,power,2024-11-29 09:00:00,31478.66666666667
NLD,demand_power,power,2024-11-29 10:00:00,30825.66666666667
NLD,demand_power,power,2024-11-29 11:00:00,30026.33333333333
NLD,demand_power,power,2024-11-29 12:00:00,29490.41666666667
NLD,demand_power,power,2024-11-29 13:00:00,29450.91666666667
NLD,demand_power,power,2024-11-29 14:00:00,29294.58333333333
NLD,demand_power,power,2024-11-29 15:00:00,29128.91666666667
NLD,demand_power,power,2024-11-29 16:00:00,29482.66666666667
NLD,demand_power,power,2024-11-29 17:00:00,30460.25
NLD,demand_power,power,2024-11-29 18:00:00,31905.58333333333
NLD,demand_power,power,2024-11-29 19:00:00,32051.25
NLD,demand_power,power,2024-11-29 20:00:00,32216.41666666667
NLD,demand_power,power,2024-11-29 21:00:00,31381.08333333333
NLD,demand_power,power,2024-11-29 22:00:00,28758.66666666667
NLD,demand_power,power,2024-11-29 23:00:00,26528.5
NLD,demand_power,power,2024-11-30 00:00:00,24750.91666666667
NLD,demand_power,power,2024-11-30 01:00:00,23207.91666666667
NLD,demand_power,power,2024-11-30 02:00:00,21992.75
NLD,demand_power,power,2024-11-30 03:00:00,21230.25
NLD,demand_power,power,2024-11-30 04:00:00,20924.08333333333
NLD,demand_power,power,2024-11-30 05:00:00,20843.08333333333
NLD,demand_power,power,2024-11-30 06:00:00,21649.91666666667
NLD,demand_power,power,2024-11-30 07:00:00,23128.33333333333
NLD,demand_power,power,2024-11-30 08:00:00,24532.66666666667
NLD,demand_power,power,2024-11-30 09:00:00,25913.91666666667
NLD,demand_power,power,2024-11-30 10:00:00,26179.41666666667
NLD,demand_power,power,2024-11-30 11:00:00,25760.25
NLD,demand_power,power,2024-11-30 12:00:00,25232.0
NLD,demand_power,power,2024-11-30 13:00:00,25264.25
NLD,demand_power,power,2024-11-30 14:00:00,25393.91666666667
NLD,demand_power,power,2024-11-30 15:00:00,25059.0
NLD,demand_power,power,2024-11-30 16:00:00,25091.25
NLD,demand_power,power,2024-11-30 17:00:00,26091.75
NLD,demand_power,power,2024-11-30 18:00:00,27649.75
NLD,demand_power,power,2024-11-30 19:00:00,27965.41666666667
NLD,demand_power,power,2024-11-30 20:00:00,28355.08333333333
NLD,demand_power,power,2024-11-30 21:00:00,27965.91666666667
NLD,demand_power,power,2024-11-30 22:00:00,26210.83333333333
NLD,demand_power,power,2024-11-30 23:00:00,24288.5
NLD,demand_power,power,2024-12-01 00:00:00,22502.58333333333
NLD,demand_power,power,2024-12-01 01:00:00,21111.08333333333
NLD,demand_power,power,2024-12-01 02:00:00,20011.91666666667
NLD,demand_power,power,2024-12-01 03:00:00,19366.66666666667
NLD,demand_power,power,2024-12-01 04:00:00,19156.25
NLD,demand_power,power,2024-12-01 05:00:00,19186.16666666667
NLD,demand_power,power,2024-12-01 06:00:00,19711.58333333333
NLD,demand_power,power,2024-12-01 07:00:00,20593.16666666667
NLD,demand_power,power,2024-12-01 08:00:00,21328.58333333333
NLD,demand_power,power,2024-12-01 09:00:00,22972.41666666667
NLD,demand_power,power,2024-12-01 10:00:00,24128.75
NLD,demand_power,power,2024-12-01 11:00:00,24478.0
NLD,demand_power,power,2024-12-01 12:00:00,24350.41666666667
NLD,demand_power,power,2024-12-01 13:00:00,24789.16666666667
NLD,demand_power,power,2024-12-01 14:00:00,25222.58333333333
NLD,demand_power,power,2024-12-01 15:00:00,24539.58333333333
NLD,demand_power,power,2024-12-01 16:00:00,24254.33333333333
NLD,demand_power,power,2024-12-01 17:00:00,25188.41666666667
NLD,demand_power,power,2024-12-01 18:00:00,27027.08333333333
NLD,demand_power,power,2024-12-01 19:00:00,27838.91666666667
NLD,demand_power,power,2024-12-01 20:00:00,28584.16666666667
NLD,demand_power,power,2024-12-01 21:00:00,28306.41666666667
NLD,demand_power,power,2024-12-01 22:00:00,26399.83333333333
NLD,demand_power,power,2024-12-01 23:00:00,24201.08333333333
NLD,demand_power,power,2024-12-02 00:00:00,22396.91666666667
NLD,demand_power,power,2024-12-02 01:00:00,21000.58333333333
NLD,demand_power,power,2024-12-02 02:00:00,20189.5
NLD,demand_power,power,2024-12-02 03:00:00,19830.66666666667
NLD,demand_power,power,2024-12-02 04:00:00,19964.41666666667
NLD,demand_power,power,2024-12-02 05:00:00,20618.91666666667
NLD,demand_power,power,2024-12-02 06:00:00,23562.0
NLD,demand_power,power,2024-12-02 07:00:00,27888.08333333333
NLD,demand_power,power,2024-12-02 08:00:00,30095.66666666667
NLD,demand_power,power,2024-12-02 09:00:00,30614.75
NLD,demand_power,power,2024-12-02 10:00:00,30290.66666666667
NLD,demand_power,power,2024-12-02 11:00:00,30224.0
NLD,demand_power,power,2024-12-02 12:00:00,30004.16666666667
NLD,demand_power,power,2024-12-02 13:00:00,30051.83333333333
NLD,demand_power,power,2024-12-02 14:00:00,30116.5
NLD,demand_power,power,2024-12-02 15:00:00,29822.5
NLD,demand_power,power,2024-12-02 16:00:00,29818.41666666667
NLD,demand_power,power,2024-12-02 17:00:00,30872.16666666667
NLD,demand_power,power,2024-12-02 18:00:00,32116.33333333333
NLD,demand_power,power,2024-12-02 19:00:00,32746.33333333333
NLD,demand_power,power,2024-12-02 20:00:00,33385.16666666667
NLD,demand_power,power,2024-12-02 21:00:00,32436.66666666667
NLD,demand_power,power,2024-12-02 22:00:00,29331.5
NLD,demand_power,power,2024-12-02 23:00:00,26288.91666666667
NLD,demand_power,power,2024-12-03 00:00:00,24647.5
NLD,demand_power,power,2024-12-03 01:00:00,23174.58333333333
NLD,demand_power,power,2024-12-03 02:00:00,22242.0
NLD,demand_power,power,2024-12-03 03:00:00,21870.75
NLD,demand_power,power,2024-12-03 04:00:00,21732.58333333333
NLD,demand_power,power,2024-12-03 05:00:00,22460.5
NLD,demand_power,power,2024-12-03 06:00:00,25103.41666666667
NLD,demand_power,power,2024-12-03 07:00:00,29030.33333333333
NLD,demand_power,power,2024-12-03 08:00:00,30948.25
NLD,demand_power,power,2024-12-03 09:00:00,31058.75
NLD,demand_power,power,2024-12-03 10:00:00,30576.58333333333
NLD,demand_power,power,2024-12-03 11:00:00,29788.75
NLD,demand_power,power,2024-12-03 12:00:00,29655.41666666667
NLD,demand_power,power,2024-12-03 13:00:00,29827.91666666667
NLD,demand_power,power,2024-12-03 14:00:00,29789.41666666667
NLD,demand_power,power,2024-12-03 15:00:00,29818.16666666667
NLD,demand_power,power,2024-12-03 16:00:00,30230.33333333333
NLD,demand_power,power,2024-12-03 17:00:00,31046.33333333333
NLD,demand_power,power,2024-12-03 18:00:00,32510.41666666667
NLD,demand_power,power,2024-12-03 19:00:00,33165.33333333334
NLD,demand_power,power,2024-12-03 20:00:00,33656.25
NLD,demand_power,power,2024-12-03 21:00:00,32706.83333333333
NLD,demand_power,power,2024-12-03 22:00:00,29444.08333333333
NLD,demand_power,power,2024-12-03 23:00:00,26895.08333333333
NLD,demand_power,power,2024-12-04 00:00:00,24809.91666666667
NLD,demand_power,power,2024-12-04 01:00:00,23293.41666666667
NLD,demand_power,power,2024-12-04 02:00:00,22310.08333333333
NLD,demand_power,power,2024-12-04 03:00:00,21881.33333333333
NLD,demand_power,power,2024-12-04 04:00:00,21809.16666666667
NLD,demand_power,power,2024-12-04 05:00:00,22837.41666666667
NLD,demand_power,power,2024-12-04 06:00:00,25473.16666666667
NLD,demand_power,power,2024-12-04 07:00:00,29532.83333333333
NLD,demand_power,power,2024-12-04 08:00:00,31205.41666666667
NLD,demand_power,power,2024-12-04 09:00:00,30861.0
NLD,demand_power,power,2024-12-04 10:00:00,30009.0
NLD,demand_power,power,2024-12-04 11:00:00,29352.5
NLD,demand_power,power,2024-12-04 12:00:00,29686.83333333333
NLD,demand_power,power,2024-12-04 13:00:00,30125.16666666667
NLD,demand_power,power,2024-12-04 14:00:00,29797.25
NLD,demand_power,power,2024-12-04 15:00:00,29707.75
NLD,demand_power,power,2024-12-04 16:00:00,30077.16666666667
NLD,demand_power,power,2024-12-04 17:00:00,31097.33333333333
NLD,demand_power,power,2024-12-04 18:00:00,32818.08333333334
NLD,demand_power,power,2024-12-04 19:00:00,33598.75
NLD,demand_power,power,2024-12-04 20:00:00,34291.41666666667
NLD,demand_power,power,2024-12-04 21:00:00,33206.91666666667
NLD,demand_power,power,2024-12-04 22:00:00,30477.25
NLD,demand_power,power,2024-12-04 23:00:00,27338.5
NLD,demand_power,power,2024-12-05 00:00:00,25350.91666666667
NLD,demand_power,power,2024-12-05 01:00:00,23766.08333333333
NLD,demand_power,power,2024-12-05 02:00:00,22856.41666666667
NLD,demand_power,power,2024-12-05 03:00:00,22381.5
NLD,demand_power,power,2024-12-05 04:00:00,22258.5
NLD,demand_power,power,2024-12-05 05:00:00,22891.25
NLD,demand_power,power,2024-12-05 06:00:00,25652.5
NLD,demand_power,power,2024-12-05 07:00:00,29537.5
NLD,demand_power,power,2024-12-05 08:00:00,31744.83333333333
NLD,demand_power,power,2024-12-05 09:00:00,31580.16666666667
NLD,demand_power,power,2024-12-05 10:00:00,31051.5
NLD,demand_power,power,2024-12-05 11:00:00,30254.0
NLD,demand_power,power,2024-12-05 12:00:00,29604.66666666667
NLD,demand_power,power,2024-12-05 13:00:00,29592.91666666667
NLD,demand_power,power,2024-12-05 14:00:00,29615.08333333333
NLD,demand_power,power,2024-12-05 15:00:00,29784.75
NLD,demand_power,power,2024-12-05 16:00:00,30256.66666666667
NLD,demand_power,power,2024-12-05 17:00:00,30770.16666666667
NLD,demand_power,power,2024-12-05 18:00:00,32442.5
NLD,demand_power,power,2024-12-05 19:00:00,32654.0
NLD,demand_power,power,2024-12-05 20:00:00,32809.16666666667
NLD,demand_power,power,2024-12-05 21:00:00,32130.41666666667
NLD,demand_power,power,2024-12-05 22:00:00,29416.08333333333
NLD,demand_power,power,2024-12-05 23:00:00,26819.91666666667
NLD,demand_power,power,2024-12-06 00:00:00,24838.5
NLD,demand_power,power,2024-12-06 01:00:00,23043.66666666667
NLD,demand_power,power,2024-12-06 02:00:00,21903.5
NLD,demand_power,power,2024-12-06 03:00:00,21172.83333333333
NLD,demand_power,power,2024-12-06 04:00:00,20805.33333333333
NLD,demand_power,power,2024-12-06 05:00:00,20771.0
NLD,demand_power,power,2024-12-06 06:00:00,21334.75
NLD,demand_power,power,2024-12-06 07:00:00,22690.41666666667
NLD,demand_power,power,2024-12-06 08:00:00,23755.08333333333
NLD,demand_power,power,2024-12-06 09:00:00,24974.66666666667
NLD,demand_power,power,2024-12-06 10:00:00,25621.58333333333
NLD,demand_power,power,2024-12-06 11:00:00,25596.75
NLD,demand_power,power,2024-12-06 12:00:00,25412.33333333333
NLD,demand_power,power,2024-12-06 13:00:00,25720.5
NLD,demand_power,power,2024-12-06 14:00:00,25770.41666666667
NLD,demand_power,power,2024-12-06 15:00:00,25053.0
NLD,demand_power,power,2024-12-06 16:00:00,24929.16666666667
NLD,demand_power,power,2024-12-06 17:00:00,25638.0
NLD,demand_power,power,2024-12-06 18:00:00,27491.91666666667
NLD,demand_power,power,2024-12-06 19:00:00,27923.66666666667
NLD,demand_power,power,2024-12-06 20:00:00,28325.08333333333
NLD,demand_power,power,2024-12-06 21:00:00,28219.66666666667
NLD,demand_power,power,2024-12-06 22:00:00,26852.91666666667
NLD,demand_power,power,2024-12-06 23:00:00,24744.75
NLD,demand_power,power,2024-12-07 00:00:00,22997.58333333333
NLD,demand_power,power,2024-12-07 01:00:00,21448.08333333333
NLD,demand_power,power,2024-12-07 02:00:00,20385.91666666667
NLD,demand_power,power,2024-12-07 03:00:00,19856.41666666667
NLD,demand_power,power,2024-12-07 04:00:00,19637.58333333333
NLD,demand_power,power,2024-12-07 05:00:00,19767.5
NLD,demand_power,power,2024-12-07 06:00:00,20643.33333333333
NLD,demand_power,power,2024-12-07 07:00:00,22178.58333333333
NLD,demand_power,power,2024-12-07 08:00:00,23286.58333333333
NLD,demand_power,power,2024-12-07 09:00:00,24716.66666666667
NLD,demand_power,power,2024-12-07 10:00:00,25753.25
NLD,demand_power,power,2024-12-07 11:00:00,25557.91666666667
NLD,demand_power,power,2024-12-07 12:00:00,25000.66666666667
NLD,demand_power,power,2024-12-07 13:00:00,25215.25
NLD,demand_power,power,2024-12-07 14:00:00,25493.41666666667
NLD,demand_power,power,2024-12-07 15:00:00,25021.16666666667
NLD,demand_power,power,2024-12-07 16:00:00,24954.16666666667
NLD,demand_power,power,2024-12-07 17:00:00,25943.75
NLD,demand_power,power,2024-12-07 18:00:00,27840.0
NLD,demand_power,power,2024-12-07 19:00:00,28348.5
NLD,demand_power,power,2024-12-07 20:00:00,28867.41666666667
NLD,demand_power,power,2024-12-07 21:00:00,28654.91666666667
NLD,demand_power,power,2024-12-07 22:00:00,26780.25
NLD,demand_power,power,2024-12-07 23:00:00,24783.16666666667
NLD,demand_power,power,2024-12-08 00:00:00,22825.91666666667
NLD,demand_power,power,2024-12-08 01:00:00,21442.91666666667
NLD,demand_power,power,2024-12-08 02:00:00,20348.0
NLD,demand_power,power,2024-12-08 03:00:00,19807.33333333333
NLD,demand_power,power,2024-12-08 04:00:00,19482.0
NLD,demand_power,power,2024-12-08 05:00:00,19380.66666666667
NLD,demand_power,power,2024-12-08 06:00:00,19820.66666666667
NLD,demand_power,power,2024-12-08 07:00:00,20721.0
NLD,demand_power,power,2024-12-08 08:00:00,21579.58333333333
NLD,demand_power,power,2024-12-08 09:00:00,22935.58333333333
NLD,demand_power,power,2024-12-08 10:00:00,23999.41666666667
NLD,demand_power,power,2024-12-08 11:00:00,24029.5
NLD,demand_power,power,2024-12-08 12:00:00,24020.0
NLD,demand_power,power,2024-12-08 13:00:00,24595.5
NLD,demand_power,power,2024-12-08 14:00:00,25216.83333333333
NLD,demand_power,power,2024-12-08 15:00:00,24634.0
NLD,demand_power,power,2024-12-08 16:00:00,24532.33333333333
NLD,demand_power,power,2024-12-08 17:00:00,25748.58333333333
NLD,demand_power,power,2024-12-08 18:00:00,28171.58333333333
NLD,demand_power,power,2024-12-08 19:00:00,28962.25
NLD,demand_power,power,2024-12-08 20:00:00,29717.16666666667
NLD,demand_power,power,2024-12-08 21:00:00,29692.75
NLD,demand_power,power,2024-12-08 22:00:00,27754.83333333333
NLD,demand_power,power,2024-12-08 23:00:00,25439.33333333333
NLD,demand_power,power,2024-12-09 00:00:00,23608.66666666667
NLD,demand_power,power,2024-12-09 01:00:00,21970.66666666667
NLD,demand_power,power,2024-12-09 02:00:00,20969.58333333333
NLD,demand_power,power,2024-12-09 03:00:00,20650.25
NLD,demand_power,power,2024-12-09 04:00:00,20538.83333333333
NLD,demand_power,power,2024-12-09 05:00:00,21392.16666666667
NLD,demand_power,power,2024-12-09 06:00:00,24097.33333333333
NLD,demand_power,power,2024-12-09 07:00:00,27636.58333333333
NLD,demand_power,power,2024-12-09 08:00:00,29578.83333333333
NLD,demand_power,power,2024-12-09 09:00:00,30444.66666666667
NLD,demand_power,power,2024-12-09 10:00:00,30648.41666666667
NLD,demand_power,power,2024-12-09 11:00:00,30436.66666666667
NLD,demand_power,power,2024-12-09 12:00:00,30416.5
NLD,demand_power,power,2024-12-09 13:00:00,30772.75
NLD,demand_power,power,2024-12-09 14:00:00,31013.41666666667
NLD,demand_power,power,2024-12-09 15:00:00,30816.0
NLD,demand_power,power,2024-12-09 16:00:00,30958.75
NLD,demand_power,power,2024-12-09 17:00:00,31829.58333333333
NLD,demand_power,power,2024-12-09 18:00:00,33411.0
NLD,demand_power,power,2024-12-09 19:00:00,34114.66666666667
NLD,demand_power,power,2024-12-09 20:00:00,35229.5
NLD,demand_power,power,2024-12-09 21:00:00,34418.91666666667
NLD,demand_power,power,2024-12-09 22:00:00,31274.25
NLD,demand_power,power,2024-12-09 23:00:00,28163.83333333333
NLD,demand_power,power,2024-12-10 00:00:00,26189.41666666667
NLD,demand_power,power,2024-12-10 01:00:00,24241.75
NLD,demand_power,power,2024-12-10 02:00:00,23011.83333333333
NLD,demand_power,power,2024-12-10 03:00:00,22629.83333333333
NLD,demand_power,power,2024-12-10 04:00:00,22551.33333333333
NLD,demand_power,power,2024-12-10 05:00:00,23329.16666666667
NLD,demand_power,power,2024-12-10 06:00:00,26294.33333333333
NLD,demand_power,power,2024-12-10 07:00:00,31100.58333333333
NLD,demand_power,power,2024-12-10 08:00:00,33884.08333333334
NLD,demand_power,power,2024-12-10 09:00:00,33948.16666666667
NLD,demand_power,power,2024-12-10 10:00:00,33592.08333333334
NLD,demand_power,power,2024-12-10 11:00:00,32660.75
NLD,demand_power,power,2024-12-10 12:00:00,32199.66666666667
NLD,demand_power,power,2024-12-10 13:00:00,32280.0
NLD,demand_power,power,2024-12-10 14:00:00,32498.91666666667
NLD,demand_power,power,2024-12-10 15:00:00,32758.16666666667
NLD,demand_power,power,2024-12-10 16:00:00,32954.0
NLD,demand_power,power,2024-12-10 17:00:00,33914.83333333334
NLD,demand_power,power,2024-12-10 18:00:00,35539.83333333334
NLD,demand_power,power,2024-12-10 19:00:00,36568.16666666667
NLD,demand_power,power,2024-12-10 20:00:00,37214.75
