nodes,techs,carriers,timesteps,flow_out
NLD,ccgt,power,2024-01-10 09:00:00,11283.823701167245
NLD,ccgt,power,2024-01-10 10:00:00,8112.864785834551
NLD,ccgt,power,2024-01-10 11:00:00,5810.759805501523
NLD,ccgt,power,2024-01-10 12:00:00,4355.176491168538
NLD,ccgt,power,2024-01-10 13:00:00,4619.389471501801
NLD,ccgt,power,2024-01-10 14:00:00,6401.695477501493
NLD,ccgt,power,2024-01-10 15:00:00,10176.579899834129
NLD,ccgt,power,2024-01-10 16:00:00,12946.420371166865
NLD,ccgt,power,2024-01-10 17:00:00,13405.943221500325
NLD,ccgt,power,2024-01-10 18:00:00,14423.230900166647
NLD,ccgt,power,2024-01-10 19:00:00,15158.325258499728
NLD,ccgt,power,2024-01-10 20:00:00,15504.731896166046
NLD,ccgt,power,2024-01-10 21:00:00,14030.126105833275
NLD,ccgt,power,2024-01-10 22:00:00,10406.089659500822
NLD,ccgt,power,2024-01-10 23:00:00,6679.121371168087
NLD,ccgt,power,2024-01-11 00:00:00,4126.47936116855
NLD,ccgt,power,2024-01-11 01:00:00,2097.2582985030936
NLD,ccgt,power,2024-01-11 02:00:00,744.232031507421
NLD,ccgt,power,2024-01-11 03:00:00,414.1689038459931
NLD,ccgt,power,2024-01-11 04:00:00,474.33804484461575
NLD,ccgt,power,2024-01-11 05:00:00,1376.0396571711158
NLD,ccgt,power,2024-01-11 06:00:00,4678.707473168462
NLD,ccgt,power,2024-01-11 07:00:00,9362.64968716734
NLD,ccgt,power,2024-01-11 08:00:00,9029.516907834015
NLD,ccgt,power,2024-01-11 09:00:00,3040.189763257585
NLD,ccgt,power,2024-01-11 10:00:00,0.00010644086402006835
NLD,ccgt,power,2024-01-11 11:00:00,0.00010644001074241669
NLD,ccgt,power,2024-01-11 12:00:00,0.00010644004100198584
NLD,ccgt,power,2024-01-11 13:00:00,0.00010644001483418528
NLD,ccgt,power,2024-01-11 14:00:00,0.00010644069194318262
NLD,ccgt,power,2024-01-11 15:00:00,2149.347816885251
NLD,ccgt,power,2024-01-11 16:00:00,9308.116512833938
NLD,ccgt,power,2024-01-11 17:00:00,11097.314298167314
NLD,ccgt,power,2024-01-11 18:00:00,12026.598795833863
NLD,ccgt,power,2024-01-11 19:00:00,12682.213040833743
NLD,ccgt,power,2024-01-11 20:00:00,13328.613789833485
NLD,ccgt,power,2024-01-11 21:00:00,12469.538911833639
NLD,ccgt,power,2024-01-11 22:00:00,9521.176812834277
NLD,ccgt,power,2024-01-11 23:00:00,6233.577310834821
NLD,ccgt,power,2024-01-12 00:00:00,4367.794184501808
NLD,ccgt,power,2024-01-12 01:00:00,2867.5684278358267
NLD,ccgt,power,2024-01-12 02:00:00,2278.170122502895
NLD,ccgt,power,2024-01-12 03:00:00,2143.277828836341
NLD,ccgt,power,2024-01-12 04:00:00,1947.8109595032856
NLD,ccgt,power,2024-01-12 05:00:00,2300.926247169631
NLD,ccgt,power,2024-01-12 06:00:00,5211.28603816835
NLD,ccgt,power,2024-01-12 07:00:00,9812.641816500452
NLD,ccgt,power,2024-01-12 08:00:00,7002.482583167714
NLD,ccgt,power,2024-01-12 09:00:00,205.55876541864984
NLD,ccgt,power,2024-01-12 10:00:00,0.00010644043902323895
NLD,ccgt,power,2024-01-12 11:00:00,0.00010644002760740179
NLD,ccgt,power,2024-01-12 12:00:00,0.00010644004453411876
NLD,ccgt,power,2024-01-12 13:00:00,0.0001064400122474593
NLD,ccgt,power,2024-01-12 14:00:00,0.00010644064212805403
NLD,ccgt,power,2024-01-12 15:00:00,3104.963614444878
NLD,ccgt,power,2024-01-12 16:00:00,11120.440137500203
NLD,ccgt,power,2024-01-12 17:00:00,13552.193478833415
NLD,ccgt,power,2024-01-12 18:00:00,14210.929040499988
NLD,ccgt,power,2024-01-12 19:00:00,14114.256379500037
NLD,ccgt,power,2024-01-12 20:00:00,13417.55808916684
NLD,ccgt,power,2024-01-12 21:00:00,11629.794140833816
NLD,ccgt,power,2024-01-12 22:00:00,7871.117620834547
NLD,ccgt,power,2024-01-12 23:00:00,4218.111128501885
NLD,ccgt,power,2024-01-13 00:00:00,1600.7945591714395
NLD,ccgt,power,2024-01-13 01:00:00,0.00012571117846204086
NLD,ccgt,power,2024-01-13 02:00:00,0.00012570342311235203
NLD,ccgt,power,2024-01-13 03:00:00,0.00012570411335858026
NLD,ccgt,power,2024-01-13 04:00:00,0.00012570518408292278
NLD,ccgt,power,2024-01-13 05:00:00,0.0001257041369041971
NLD,ccgt,power,2024-01-13 06:00:00,0.000125704379232712
NLD,ccgt,power,2024-01-13 07:00:00,0.00015348955624411992
NLD,ccgt,power,2024-01-13 08:00:00,0.00010644387475600842
NLD,ccgt,power,2024-01-13 09:00:00,0.00012569843549338315
NLD,ccgt,power,2024-01-13 10:00:00,0.00010644004374361915
NLD,ccgt,power,2024-01-13 11:00:00,0.00010644006036378967
NLD,ccgt,power,2024-01-13 12:00:00,0.00010644005721680005
NLD,ccgt,power,2024-01-13 13:00:00,0.00010644001926054386
NLD,ccgt,power,2024-01-13 14:00:00,0.00010644093320774997
NLD,ccgt,power,2024-01-13 15:00:00,626.7388711885271
NLD,ccgt,power,2024-01-13 16:00:00,3396.8918855020156
NLD,ccgt,power,2024-01-13 17:00:00,3418.4307615021285
NLD,ccgt,power,2024-01-13 18:00:00,4366.830714835115
NLD,ccgt,power,2024-01-13 19:00:00,4872.965842168332
NLD,ccgt,power,2024-01-13 20:00:00,5334.98490450154
NLD,ccgt,power,2024-01-13 21:00:00,4893.098774168271
NLD,ccgt,power,2024-01-13 22:00:00,2615.9412651692464
NLD,ccgt,power,2024-01-13 23:00:00,0.00019839056895014362
NLD,ccgt,power,2024-01-14 00:00:00,0.00010647021354932146
NLD,ccgt,power,2024-01-14 01:00:00,0.00010644622214714752
NLD,ccgt,power,2024-01-14 02:00:00,0.00012567897880644274
NLD,ccgt,power,2024-01-14 03:00:00,0.0001064400428961998
NLD,ccgt,power,2024-01-14 04:00:00,0.00010644006445100634
NLD,ccgt,power,2024-01-14 05:00:00,0.00010644006894063897
NLD,ccgt,power,2024-01-14 06:00:00,0.00010644006846673333
NLD,ccgt,power,2024-01-14 07:00:00,0.00010644006829744687
NLD,ccgt,power,2024-01-14 08:00:00,0.00010644006825491145
NLD,ccgt,power,2024-01-14 09:00:00,0.00010644006824448576
NLD,ccgt,power,2024-01-14 10:00:00,0.00010644006824452913
NLD,ccgt,power,2024-01-14 11:00:00,0.00010644006825486808
NLD,ccgt,power,2024-01-14 12:00:00,0.00010644006829592552
NLD,ccgt,power,2024-01-14 13:00:00,0.00010644006845646897
NLD,ccgt,power,2024-01-14 14:00:00,0.00010644006895152262
NLD,ccgt,power,2024-01-14 15:00:00,0.00010644006534473414
NLD,ccgt,power,2024-01-14 16:00:00,0.00010644004611812252
NLD,ccgt,power,2024-01-14 17:00:00,0.00012562878466961663
NLD,ccgt,power,2024-01-14 18:00:00,0.00012570622915790072
NLD,ccgt,power,2024-01-14 19:00:00,0.0001257077677437081
NLD,ccgt,power,2024-01-14 20:00:00,0.0001257079461935602
NLD,ccgt,power,2024-01-14 21:00:00,0.00012570733408000245
NLD,ccgt,power,2024-01-14 22:00:00,0.00012575072913630775
NLD,ccgt,power,2024-01-14 23:00:00,0.00012566355407648243
NLD,ccgt,power,2024-01-15 00:00:00,0.00010644004030570253
NLD,ccgt,power,2024-01-15 01:00:00,0.00010644006326640879
NLD,ccgt,power,2024-01-15 02:00:00,0.0001064400679689128
NLD,ccgt,power,2024-01-15 03:00:00,0.00010644006337931847
NLD,ccgt,power,2024-01-15 04:00:00,0.00010644003938269087
NLD,ccgt,power,2024-01-15 05:00:00,0.00010644070739185274
NLD,ccgt,power,2024-01-15 06:00:00,0.00010644156330162462
NLD,ccgt,power,2024-01-15 07:00:00,1472.3784381642984
NLD,ccgt,power,2024-01-15 08:00:00,3799.2383301685195
NLD,ccgt,power,2024-01-15 09:00:00,3134.5544235021675
NLD,ccgt,power,2024-01-15 10:00:00,239.14019020659197
NLD,ccgt,power,2024-01-15 11:00:00,0.000106440682964613
NLD,ccgt,power,2024-01-15 12:00:00,0.00010644001635369896
NLD,ccgt,power,2024-01-15 13:00:00,0.00010644002523007776
NLD,ccgt,power,2024-01-15 14:00:00,0.00010644080973681164
NLD,ccgt,power,2024-01-15 15:00:00,0.00019699480426010885
NLD,ccgt,power,2024-01-15 16:00:00,2226.8809745071217
NLD,ccgt,power,2024-01-15 17:00:00,3155.1762968355783
NLD,ccgt,power,2024-01-15 18:00:00,4445.825404168428
NLD,ccgt,power,2024-01-15 19:00:00,5382.127473501554
NLD,ccgt,power,2024-01-15 20:00:00,5653.445534834818
NLD,ccgt,power,2024-01-15 21:00:00,4728.698483834952
NLD,ccgt,power,2024-01-15 22:00:00,1413.1426108612554
NLD,ccgt,power,2024-01-15 23:00:00,0.0001256944928159122
NLD,ccgt,power,2024-01-16 00:00:00,0.00012569815197008977
NLD,ccgt,power,2024-01-16 01:00:00,0.0001256991777365546
NLD,ccgt,power,2024-01-16 02:00:00,0.00012569878619136943
NLD,ccgt,power,2024-01-16 03:00:00,0.0001256961170543365
NLD,ccgt,power,2024-01-16 04:00:00,0.00010645052309477335
NLD,ccgt,power,2024-01-16 05:00:00,0.00010644150769197232
NLD,ccgt,power,2024-01-16 06:00:00,0.00010644424065713726
NLD,ccgt,power,2024-01-16 07:00:00,1850.2779240204543
NLD,ccgt,power,2024-01-16 08:00:00,2609.0290198359517
NLD,ccgt,power,2024-01-16 09:00:00,0.00027524626092762655
NLD,ccgt,power,2024-01-16 10:00:00,0.00010644048035869311
