nodes,techs,costs,timesteps,cost_operation_variable
NLD,nuclear,monetary,2024-10-29 01:00:00,18.147056698880515
NLD,nuclear,monetary,2024-10-29 02:00:00,11.338065703208702
NLD,nuclear,monetary,2024-10-29 03:00:00,7.853719795611108
NLD,nuclear,monetary,2024-10-29 04:00:00,7.345975063185453
NLD,nuclear,monetary,2024-10-29 05:00:00,21.47614376806453
NLD,nuclear,monetary,2024-10-29 06:00:00,37.76112847287106
NLD,nuclear,monetary,2024-10-29 07:00:00,54.04611582439598
NLD,nuclear,monetary,2024-10-29 08:00:00,45.052109578672315
NLD,nuclear,monetary,2024-10-29 09:00:00,28.767122227165196
NLD,nuclear,monetary,2024-10-29 10:00:00,12.482137523265514
NLD,nuclear,monetary,2024-10-29 11:00:00,5.29871836284679e-06
NLD,nuclear,monetary,2024-10-29 12:00:00,5.297303424670567e-06
NLD,nuclear,monetary,2024-10-29 13:00:00,5.2972890708993224e-06
NLD,nuclear,monetary,2024-10-29 14:00:00,5.298004720114294e-06
NLD,nuclear,monetary,2024-10-29 15:00:00,7.993914599404825
NLD,nuclear,monetary,2024-10-29 16:00:00,24.278899300985486
NLD,nuclear,monetary,2024-10-29 17:00:00,35.53483258752582
NLD,nuclear,monetary,2024-10-29 18:00:00,39.781193041875426
NLD,nuclear,monetary,2024-10-29 19:00:00,45.93934409833134
NLD,nuclear,monetary,2024-10-29 20:00:00,49.43547699174578
NLD,nuclear,monetary,2024-10-29 21:00:00,41.954373521251924
NLD,nuclear,monetary,2024-10-29 22:00:00,25.669386170364064
NLD,nuclear,monetary,2024-10-29 23:00:00,9.384401468307368
NLD,nuclear,monetary,2024-10-30 00:00:00,5.298281428516607e-06
NLD,nuclear,monetary,2024-10-30 01:00:00,5.297274901837928e-06
NLD,nuclear,monetary,2024-10-30 02:00:00,5.297301265952393e-06
NLD,nuclear,monetary,2024-10-30 03:00:00,5.297299474443194e-06
NLD,nuclear,monetary,2024-10-30 04:00:00,5.297275839590026e-06
NLD,nuclear,monetary,2024-10-30 05:00:00,5.308259272448098e-06
NLD,nuclear,monetary,2024-10-30 06:00:00,15.438041244827415
NLD,nuclear,monetary,2024-10-30 07:00:00,31.723025955668973
NLD,nuclear,monetary,2024-10-30 08:00:00,20.592810407057026
NLD,nuclear,monetary,2024-10-30 09:00:00,4.307825705276033
NLD,nuclear,monetary,2024-10-30 10:00:00,5.2974406817380155e-06
NLD,nuclear,monetary,2024-10-30 11:00:00,5.297271598940525e-06
NLD,nuclear,monetary,2024-10-30 12:00:00,5.297285868733549e-06
NLD,nuclear,monetary,2024-10-30 13:00:00,5.30061267749334e-06
NLD,nuclear,monetary,2024-10-30 14:00:00,14.094205720534184
NLD,nuclear,monetary,2024-10-30 15:00:00,30.379190425929053
NLD,nuclear,monetary,2024-10-30 16:00:00,46.6641777778046
NLD,nuclear,monetary,2024-10-30 17:00:00,54.28329904118566
NLD,nuclear,monetary,2024-10-30 18:00:00,54.2832990412072
NLD,nuclear,monetary,2024-10-30 19:00:00,54.28329904121116
NLD,nuclear,monetary,2024-10-30 20:00:00,54.28329904121277
NLD,nuclear,monetary,2024-10-30 21:00:00,54.28329904121273
NLD,nuclear,monetary,2024-10-30 22:00:00,54.28329904120427
NLD,nuclear,monetary,2024-10-30 23:00:00,52.66003217335448
NLD,nuclear,monetary,2024-10-31 00:00:00,42.702813809244354
NLD,nuclear,monetary,2024-10-31 01:00:00,35.75354568732878
NLD,nuclear,monetary,2024-10-31 02:00:00,31.700785560055635
NLD,nuclear,monetary,2024-10-31 03:00:00,30.913529687179274
NLD,nuclear,monetary,2024-10-31 04:00:00,29.01362062027946
NLD,nuclear,monetary,2024-10-31 05:00:00,33.16572620712097
NLD,nuclear,monetary,2024-10-31 06:00:00,49.367193833028765
NLD,nuclear,monetary,2024-10-31 07:00:00,54.28329904119771
NLD,nuclear,monetary,2024-10-31 08:00:00,54.28329790186744
NLD,nuclear,monetary,2024-10-31 09:00:00,37.99830966770346
NLD,nuclear,monetary,2024-10-31 10:00:00,21.71332231653299
NLD,nuclear,monetary,2024-10-31 11:00:00,5.428337614365684
NLD,nuclear,monetary,2024-10-31 12:00:00,5.297759168080182e-06
NLD,nuclear,monetary,2024-10-31 13:00:00,5.42833761493864
NLD,nuclear,monetary,2024-10-31 14:00:00,21.71332231708858
NLD,nuclear,monetary,2024-10-31 15:00:00,37.99830966824321
NLD,nuclear,monetary,2024-10-31 16:00:00,54.28329790230093
NLD,nuclear,monetary,2024-10-31 17:00:00,54.28329904121418
NLD,nuclear,monetary,2024-10-31 18:00:00,54.28329904121414
NLD,nuclear,monetary,2024-10-31 19:00:00,54.28329904121434
NLD,nuclear,monetary,2024-10-31 20:00:00,54.28329904121439
NLD,nuclear,monetary,2024-10-31 21:00:00,54.28329904121405
NLD,nuclear,monetary,2024-10-31 22:00:00,54.283299041211905
NLD,nuclear,monetary,2024-10-31 23:00:00,54.283299041208224
NLD,nuclear,monetary,2024-11-01 00:00:00,54.283299041179546
NLD,nuclear,monetary,2024-11-01 01:00:00,50.32767785705348
NLD,nuclear,monetary,2024-11-01 02:00:00,44.64946206099271
NLD,nuclear,monetary,2024-11-01 03:00:00,41.54149793439997
NLD,nuclear,monetary,2024-11-01 04:00:00,38.46419011032046
NLD,nuclear,monetary,2024-11-01 05:00:00,35.9604065954346
NLD,nuclear,monetary,2024-11-01 06:00:00,37.28753995258263
NLD,nuclear,monetary,2024-11-01 07:00:00,35.701478869600024
NLD,nuclear,monetary,2024-11-01 08:00:00,19.41649151902937
NLD,nuclear,monetary,2024-11-01 09:00:00,3.131506817796196
NLD,nuclear,monetary,2024-11-01 10:00:00,5.2973834367637314e-06
NLD,nuclear,monetary,2024-11-01 11:00:00,5.29730678835246e-06
NLD,nuclear,monetary,2024-11-01 12:00:00,5.297474664038645e-06
NLD,nuclear,monetary,2024-11-01 13:00:00,5.428337614789239
NLD,nuclear,monetary,2024-11-01 14:00:00,21.713322316944595
NLD,nuclear,monetary,2024-11-01 15:00:00,37.99830966810099
NLD,nuclear,monetary,2024-11-01 16:00:00,54.283297902218635
NLD,nuclear,monetary,2024-11-01 17:00:00,54.283299041211905
NLD,nuclear,monetary,2024-11-01 18:00:00,54.283299041213
NLD,nuclear,monetary,2024-11-01 19:00:00,54.28329904121341
NLD,nuclear,monetary,2024-11-01 20:00:00,54.28329904121356
NLD,nuclear,monetary,2024-11-01 21:00:00,54.28329904121352
NLD,nuclear,monetary,2024-11-01 22:00:00,54.28329904121257
NLD,nuclear,monetary,2024-11-01 23:00:00,54.28329904121102
NLD,nuclear,monetary,2024-11-02 00:00:00,54.28329904120853
NLD,nuclear,monetary,2024-11-02 01:00:00,54.283299041202135
NLD,nuclear,monetary,2024-11-02 02:00:00,54.283299041169144
NLD,nuclear,monetary,2024-11-02 03:00:00,53.728150839018724
NLD,nuclear,monetary,2024-11-02 04:00:00,51.02064947488113
NLD,nuclear,monetary,2024-11-02 05:00:00,51.30457668000102
NLD,nuclear,monetary,2024-11-02 06:00:00,54.28329904116792
NLD,nuclear,monetary,2024-11-02 07:00:00,54.28329790200293
NLD,nuclear,monetary,2024-11-02 08:00:00,37.99830966792562
NLD,nuclear,monetary,2024-11-02 09:00:00,21.713322316770963
NLD,nuclear,monetary,2024-11-02 10:00:00,5.4283376146199105
NLD,nuclear,monetary,2024-11-02 11:00:00,5.297483414399045e-06
NLD,nuclear,monetary,2024-11-02 12:00:00,5.2974794305648785e-06
NLD,nuclear,monetary,2024-11-02 13:00:00,5.428337614724392
NLD,nuclear,monetary,2024-11-02 14:00:00,21.713322316880124
NLD,nuclear,monetary,2024-11-02 15:00:00,37.998309668036576
NLD,nuclear,monetary,2024-11-02 16:00:00,54.283297902178795
NLD,nuclear,monetary,2024-11-02 17:00:00,54.28329904121293
NLD,nuclear,monetary,2024-11-02 18:00:00,54.283299041213354
NLD,nuclear,monetary,2024-11-02 19:00:00,54.28329904121355
NLD,nuclear,monetary,2024-11-02 20:00:00,54.28329904121347
NLD,nuclear,monetary,2024-11-02 21:00:00,54.28329904121273
NLD,nuclear,monetary,2024-11-02 22:00:00,54.28329904120834
NLD,nuclear,monetary,2024-11-02 23:00:00,54.28329904086966
NLD,nuclear,monetary,2024-11-03 00:00:00,39.855287874619194
NLD,nuclear,monetary,2024-11-03 01:00:00,27.606048682419157
NLD,nuclear,monetary,2024-11-03 02:00:00,19.600945517195463
NLD,nuclear,monetary,2024-11-03 03:00:00,14.558363711675153
NLD,nuclear,monetary,2024-11-03 04:00:00,11.567365050648299
NLD,nuclear,monetary,2024-11-03 05:00:00,9.611343790606476
NLD,nuclear,monetary,2024-11-03 06:00:00,11.757482248710186
NLD,nuclear,monetary,2024-11-03 07:00:00,5.40932294490357
NLD,nuclear,monetary,2024-11-03 08:00:00,5.297508136309509e-06
NLD,nuclear,monetary,2024-11-03 09:00:00,5.297291431267949e-06
NLD,nuclear,monetary,2024-11-03 10:00:00,5.297260079481245e-06
NLD,nuclear,monetary,2024-11-03 11:00:00,5.297251569409974e-06
NLD,nuclear,monetary,2024-11-03 12:00:00,5.297252495984347e-06
NLD,nuclear,monetary,2024-11-03 13:00:00,5.297241804348788e-06
NLD,nuclear,monetary,2024-11-03 14:00:00,5.297916675171147e-06
NLD,nuclear,monetary,2024-11-03 15:00:00,8.933024825669447
NLD,nuclear,monetary,2024-11-03 16:00:00,25.218009528527844
NLD,nuclear,monetary,2024-11-03 17:00:00,41.50299687982415
NLD,nuclear,monetary,2024-11-03 18:00:00,49.528958425133766
NLD,nuclear,monetary,2024-11-03 19:00:00,54.28329904096317
NLD,nuclear,monetary,2024-11-03 20:00:00,54.283299040483996
NLD,nuclear,monetary,2024-11-03 21:00:00,47.929226609647266
NLD,nuclear,monetary,2024-11-03 22:00:00,31.839647430344925
NLD,nuclear,monetary,2024-11-03 23:00:00,15.554662739080579
NLD,nuclear,monetary,2024-11-04 00:00:00,5.391188457807973
NLD,nuclear,monetary,2024-11-04 01:00:00,1.8729130861783907
NLD,nuclear,monetary,2024-11-04 02:00:00,4.2367366175038566
NLD,nuclear,monetary,2024-11-04 03:00:00,8.896466978469766
NLD,nuclear,monetary,2024-11-04 04:00:00,14.16153972024292
NLD,nuclear,monetary,2024-11-04 05:00:00,26.562666730394866
NLD,nuclear,monetary,2024-11-04 06:00:00,42.84765143344671
NLD,nuclear,monetary,2024-11-04 07:00:00,54.283299041159765
NLD,nuclear,monetary,2024-11-04 08:00:00,53.067364265216675
NLD,nuclear,monetary,2024-11-04 09:00:00,36.7823760310974
NLD,nuclear,monetary,2024-11-04 10:00:00,20.497388680038153
NLD,nuclear,monetary,2024-11-04 11:00:00,4.212403978247896
NLD,nuclear,monetary,2024-11-04 12:00:00,5.298222122125562e-06
NLD,nuclear,monetary,2024-11-04 13:00:00,9.13406232690421
NLD,nuclear,monetary,2024-11-04 14:00:00,25.419047029803643
NLD,nuclear,monetary,2024-11-04 15:00:00,41.704034381121176
NLD,nuclear,monetary,2024-11-04 16:00:00,54.283299041168036
NLD,nuclear,monetary,2024-11-04 17:00:00,54.28329904121327
NLD,nuclear,monetary,2024-11-04 18:00:00,54.28329904121318
NLD,nuclear,monetary,2024-11-04 19:00:00,54.28329904121371
NLD,nuclear,monetary,2024-11-04 20:00:00,54.28329904121436
NLD,nuclear,monetary,2024-11-04 21:00:00,54.28329904121364
NLD,nuclear,monetary,2024-11-04 22:00:00,54.283299041209474
NLD,nuclear,monetary,2024-11-04 23:00:00,54.28329904119458
NLD,nuclear,monetary,2024-11-05 00:00:00,52.49374750458853
NLD,nuclear,monetary,2024-11-05 01:00:00,47.02517677187468
NLD,nuclear,monetary,2024-11-05 02:00:00,44.87489952788363
NLD,nuclear,monetary,2024-11-05 03:00:00,45.98798318084649
NLD,nuclear,monetary,2024-11-05 04:00:00,50.42762042438303
NLD,nuclear,monetary,2024-11-05 05:00:00,54.283299041161676
NLD,nuclear,monetary,2024-11-05 06:00:00,54.28329904121037
NLD,nuclear,monetary,2024-11-05 07:00:00,54.283299041214065
NLD,nuclear,monetary,2024-11-05 08:00:00,54.28329790233264
NLD,nuclear,monetary,2024-11-05 09:00:00,37.99830966833616
NLD,nuclear,monetary,2024-11-05 10:00:00,21.713322317269093
NLD,nuclear,monetary,2024-11-05 11:00:00,5.42833761542708
NLD,nuclear,monetary,2024-11-05 12:00:00,5.428337614984099
NLD,nuclear,monetary,2024-11-05 13:00:00,21.713322316868172
NLD,nuclear,monetary,2024-11-05 14:00:00,37.998309667961635
NLD,nuclear,monetary,2024-11-05 15:00:00,54.28329790210091
NLD,nuclear,monetary,2024-11-05 16:00:00,54.28329904121543
NLD,nuclear,monetary,2024-11-05 17:00:00,54.2832990412187
NLD,nuclear,monetary,2024-11-05 18:00:00,54.28329904121888
NLD,nuclear,monetary,2024-11-05 19:00:00,54.28329904122003
NLD,nuclear,monetary,2024-11-05 20:00:00,54.28329904122171
NLD,nuclear,monetary,2024-11-05 21:00:00,54.283299041219905
NLD,nuclear,monetary,2024-11-05 22:00:00,54.28329904121702
NLD,nuclear,monetary,2024-11-05 23:00:00,54.28329904121513
NLD,nuclear,monetary,2024-11-06 00:00:00,54.283299041213866
NLD,nuclear,monetary,2024-11-06 01:00:00,54.28329904121264
NLD,nuclear,monetary,2024-11-06 02:00:00,54.283299041211606
NLD,nuclear,monetary,2024-11-06 03:00:00,54.28329904121064
NLD,nuclear,monetary,2024-11-06 04:00:00,54.28329904121016
NLD,nuclear,monetary,2024-11-06 05:00:00,54.28329904121044
NLD,nuclear,monetary,2024-11-06 06:00:00,54.283299041213354
NLD,nuclear,monetary,2024-11-06 07:00:00,54.28329904121526
NLD,nuclear,monetary,2024-11-06 08:00:00,54.28329790214909
NLD,nuclear,monetary,2024-11-06 09:00:00,37.99830966798783
NLD,nuclear,monetary,2024-11-06 10:00:00,21.71332231682082
NLD,nuclear,monetary,2024-11-06 11:00:00,5.428337614653313
NLD,nuclear,monetary,2024-11-06 12:00:00,5.297760267961483e-06
NLD,nuclear,monetary,2024-11-06 13:00:00,5.428337615015877
NLD,nuclear,monetary,2024-11-06 14:00:00,21.71332231717475
NLD,nuclear,monetary,2024-11-06 15:00:00,37.99830966833162
NLD,nuclear,monetary,2024-11-06 16:00:00,54.2832979023553
NLD,nuclear,monetary,2024-11-06 17:00:00,54.28329904121675
NLD,nuclear,monetary,2024-11-06 18:00:00,54.28329904121594
NLD,nuclear,monetary,2024-11-06 19:00:00,54.28329904121628
NLD,nuclear,monetary,2024-11-06 20:00:00,54.28329904121689
NLD,nuclear,monetary,2024-11-06 21:00:00,54.283299041215614
NLD,nuclear,monetary,2024-11-06 22:00:00,54.28329904121337
NLD,nuclear,monetary,2024-11-06 23:00:00,54.2832990412102
NLD,nuclear,monetary,2024-11-07 00:00:00,54.28329904120455
NLD,nuclear,monetary,2024-11-07 01:00:00,54.28329904114271
NLD,nuclear,monetary,2024-11-07 02:00:00,51.4065072068806
NLD,nuclear,monetary,2024-11-07 03:00:00,51.05718178462813
NLD,nuclear,monetary,2024-11-07 04:00:00,48.48383188641597
NLD,nuclear,monetary,2024-11-07 05:00:00,51.84574645083663
NLD,nuclear,monetary,2024-11-07 06:00:00,54.28329904120271
NLD,nuclear,monetary,2024-11-07 07:00:00,54.2832990412133
NLD,nuclear,monetary,2024-11-07 08:00:00,54.28329790149695
NLD,nuclear,monetary,2024-11-07 09:00:00,37.99830966732826
NLD,nuclear,monetary,2024-11-07 10:00:00,21.71332231614047
NLD,nuclear,monetary,2024-11-07 11:00:00,5.4283376139591
NLD,nuclear,monetary,2024-11-07 12:00:00,5.29776284191125e-06
NLD,nuclear,monetary,2024-11-07 13:00:00,5.4283376148345575
NLD,nuclear,monetary,2024-11-07 14:00:00,21.713322316972977
NLD,nuclear,monetary,2024-11-07 15:00:00,37.998309668126154
NLD,nuclear,monetary,2024-11-07 16:00:00,54.283297902248314
NLD,nuclear,monetary,2024-11-07 17:00:00,54.2832990412151
NLD,nuclear,monetary,2024-11-07 18:00:00,54.28329904121506
NLD,nuclear,monetary,2024-11-07 19:00:00,54.28329904121519
NLD,nuclear,monetary,2024-11-07 20:00:00,54.283299041215145
NLD,nuclear,monetary,2024-11-07 21:00:00,54.28329904121405
NLD,nuclear,monetary,2024-11-07 22:00:00,54.28329904120946
NLD,nuclear,monetary,2024-11-07 23:00:00,54.28329904116748
NLD,nuclear,monetary,2024-11-08 00:00:00,48.659746383660206
NLD,nuclear,monetary,2024-11-08 01:00:00,41.2011379622089
NLD,nuclear,monetary,2024-11-08 02:00:00,36.01418506160623
NLD,nuclear,monetary,2024-11-08 03:00:00,35.42721131541931
NLD,nuclear,monetary,2024-11-08 04:00:00,36.755141596380135
NLD,nuclear,monetary,2024-11-08 05:00:00,43.99490963406638
NLD,nuclear,monetary,2024-11-08 06:00:00,54.28329904118162
NLD,nuclear,monetary,2024-11-08 07:00:00,54.28329904121245
NLD,nuclear,monetary,2024-11-08 08:00:00,54.283297902980564
NLD,nuclear,monetary,2024-11-08 09:00:00,37.99830966957513
NLD,nuclear,monetary,2024-11-08 10:00:00,21.713322318507338
NLD,nuclear,monetary,2024-11-08 11:00:00,5.428337616648571
NLD,nuclear,monetary,2024-11-08 12:00:00,5.428337615597576
NLD,nuclear,monetary,2024-11-08 13:00:00,21.713322317395328
NLD,nuclear,monetary,2024-11-08 14:00:00,37.99830966837517
NLD,nuclear,monetary,2024-11-08 15:00:00,54.28329790233879
NLD,nuclear,monetary,2024-11-08 16:00:00,54.283299041214164
NLD,nuclear,monetary,2024-11-08 17:00:00,54.28329904121505
NLD,nuclear,monetary,2024-11-08 18:00:00,54.28329904121592
NLD,nuclear,monetary,2024-11-08 19:00:00,54.283299041216075
NLD,nuclear,monetary,2024-11-08 20:00:00,54.28329904121575
NLD,nuclear,monetary,2024-11-08 21:00:00,54.2832990412149
NLD,nuclear,monetary,2024-11-08 22:00:00,54.28329904121239
NLD,nuclear,monetary,2024-11-08 23:00:00,54.28329904120729
NLD,nuclear,monetary,2024-11-09 00:00:00,54.283299041164994
NLD,nuclear,monetary,2024-11-09 01:00:00,46.150262191957495
NLD,nuclear,monetary,2024-11-09 02:00:00,38.04500487566785
NLD,nuclear,monetary,2024-11-09 03:00:00,35.10192390679818
NLD,nuclear,monetary,2024-11-09 04:00:00,33.82436856426414
NLD,nuclear,monetary,2024-11-09 05:00:00,34.30469248985455
NLD,nuclear,monetary,2024-11-09 06:00:00,39.145056742902426
NLD,nuclear,monetary,2024-11-09 07:00:00,44.64627792235253
NLD,nuclear,monetary,2024-11-09 08:00:00,34.87341502348888
NLD,nuclear,monetary,2024-11-09 09:00:00,18.588427672834925
NLD,nuclear,monetary,2024-11-09 10:00:00,2.3034429724545538
NLD,nuclear,monetary,2024-11-09 11:00:00,5.297353996711662e-06
NLD,nuclear,monetary,2024-11-09 12:00:00,5.2972993407048845e-06
NLD,nuclear,monetary,2024-11-09 13:00:00,5.2974802802372405e-06
NLD,nuclear,monetary,2024-11-09 14:00:00,5.42833761126602
NLD,nuclear,monetary,2024-11-09 15:00:00,21.713322313397942
NLD,nuclear,monetary,2024-11-09 16:00:00,37.99830966455049
NLD,nuclear,monetary,2024-11-09 17:00:00,54.28329789869459
NLD,nuclear,monetary,2024-11-09 18:00:00,54.28329904119995
NLD,nuclear,monetary,2024-11-09 19:00:00,54.28329904120844
NLD,nuclear,monetary,2024-11-09 20:00:00,54.28329904121063
NLD,nuclear,monetary,2024-11-09 21:00:00,54.28329904121033
NLD,nuclear,monetary,2024-11-09 22:00:00,54.28329904117602
NLD,nuclear,monetary,2024-11-09 23:00:00,45.114673863936716
NLD,nuclear,monetary,2024-11-10 00:00:00,33.1911920295757
NLD,nuclear,monetary,2024-11-10 01:00:00,22.70151719693028
NLD,nuclear,monetary,2024-11-10 02:00:00,14.059361480945297
NLD,nuclear,monetary,2024-11-10 03:00:00,11.683401582991332
NLD,nuclear,monetary,2024-11-10 04:00:00,11.018892107116589
NLD,nuclear,monetary,2024-11-10 05:00:00,11.491742383378764
NLD,nuclear,monetary,2024-11-10 06:00:00,15.705686798357064
NLD,nuclear,monetary,2024-11-10 07:00:00,11.059066463671975
NLD,nuclear,monetary,2024-11-10 08:00:00,5.29839365358322e-06
NLD,nuclear,monetary,2024-11-10 09:00:00,5.297281885336965e-06
NLD,nuclear,monetary,2024-11-10 10:00:00,5.297291956278831e-06
NLD,nuclear,monetary,2024-11-10 11:00:00,5.297286996442835e-06
NLD,nuclear,monetary,2024-11-10 12:00:00,5.297279887940944e-06
NLD,nuclear,monetary,2024-11-10 13:00:00,5.2976234068077445e-06
NLD,nuclear,monetary,2024-11-10 14:00:00,6.628119420482072
NLD,nuclear,monetary,2024-11-10 15:00:00,22.913104122883144
NLD,nuclear,monetary,2024-11-10 16:00:00,39.1980914741199
NLD,nuclear,monetary,2024-11-10 17:00:00,54.283299040979806
NLD,nuclear,monetary,2024-11-10 18:00:00,54.283299041193075
NLD,nuclear,monetary,2024-11-10 19:00:00,54.28329904120129
NLD,nuclear,monetary,2024-11-10 20:00:00,54.28329904120656
NLD,nuclear,monetary,2024-11-10 21:00:00,54.283299041196265
NLD,nuclear,monetary,2024-11-10 22:00:00,49.41511238534506
NLD,nuclear,monetary,2024-11-10 23:00:00,33.13012769158924
NLD,nuclear,monetary,2024-11-11 00:00:00,20.248632670913512
NLD,nuclear,monetary,2024-11-11 01:00:00,10.670074644024293
NLD,nuclear,monetary,2024-11-11 02:00:00,3.452565553653039
NLD,nuclear,monetary,2024-11-11 03:00:00,2.506416773176212
NLD,nuclear,monetary,2024-11-11 04:00:00,4.3223736117701135
NLD,nuclear,monetary,2024-11-11 05:00:00,20.607353514405496
NLD,nuclear,monetary,2024-11-11 06:00:00,36.8923400394082
NLD,nuclear,monetary,2024-11-11 07:00:00,53.17732794019483
NLD,nuclear,monetary,2024-11-11 08:00:00,36.89233970630325
NLD,nuclear,monetary,2024-11-11 09:00:00,20.60735235527768
NLD,nuclear,monetary,2024-11-11 10:00:00,4.32236765360295
NLD,nuclear,monetary,2024-11-11 11:00:00,5.297417372446896e-06
NLD,nuclear,monetary,2024-11-11 12:00:00,5.297264267105352e-06
NLD,nuclear,monetary,2024-11-11 13:00:00,5.297474724239482e-06
NLD,nuclear,monetary,2024-11-11 14:00:00,5.428337614743525
NLD,nuclear,monetary,2024-11-11 15:00:00,21.713322316870904
NLD,nuclear,monetary,2024-11-11 16:00:00,37.998309668026714
NLD,nuclear,monetary,2024-11-11 17:00:00,54.28329790217552
NLD,nuclear,monetary,2024-11-11 18:00:00,54.28329904120902
NLD,nuclear,monetary,2024-11-11 19:00:00,54.28329904121031
NLD,nuclear,monetary,2024-11-11 20:00:00,54.28329904121141
NLD,nuclear,monetary,2024-11-11 21:00:00,54.283299041207705
NLD,nuclear,monetary,2024-11-11 22:00:00,53.419781875145034
NLD,nuclear,monetary,2024-11-11 23:00:00,37.13479716395498
NLD,nuclear,monetary,2024-11-12 00:00:00,21.626967778060852
NLD,nuclear,monetary,2024-11-12 01:00:00,6.802714353679603
NLD,nuclear,monetary,2024-11-12 02:00:00,5.297938541191504e-06
NLD,nuclear,monetary,2024-11-12 03:00:00,5.297287341069998e-06
NLD,nuclear,monetary,2024-11-12 04:00:00,5.297320159119495e-06
NLD,nuclear,monetary,2024-11-12 05:00:00,5.297479204868396e-06
NLD,nuclear,monetary,2024-11-12 06:00:00,5.322500622405882
NLD,nuclear,monetary,2024-11-12 07:00:00,21.60748532156465
NLD,nuclear,monetary,2024-11-12 08:00:00,5.3225006194780535
NLD,nuclear,monetary,2024-11-12 09:00:00,5.297509175924028e-06
NLD,nuclear,monetary,2024-11-12 10:00:00,5.297251485798472e-06
NLD,nuclear,monetary,2024-11-12 11:00:00,5.297253626788253e-06
NLD,nuclear,monetary,2024-11-12 12:00:00,5.297251495227349e-06
NLD,nuclear,monetary,2024-11-12 13:00:00,5.297287669650986e-06
NLD,nuclear,monetary,2024-11-12 14:00:00,1.3962892978859958
NLD,nuclear,monetary,2024-11-12 15:00:00,17.68127399609753
NLD,nuclear,monetary,2024-11-12 16:00:00,33.966261346248736
NLD,nuclear,monetary,2024-11-12 17:00:00,50.25124958004112
NLD,nuclear,monetary,2024-11-12 18:00:00,54.28329904120035
NLD,nuclear,monetary,2024-11-12 19:00:00,54.2832990412115
NLD,nuclear,monetary,2024-11-12 20:00:00,54.28329904121361
NLD,nuclear,monetary,2024-11-12 21:00:00,54.283299041214164
NLD,nuclear,monetary,2024-11-12 22:00:00,54.283299041212274
NLD,nuclear,monetary,2024-11-12 23:00:00,54.28329904120878
NLD,nuclear,monetary,2024-11-13 00:00:00,54.2832990411588
NLD,nuclear,monetary,2024-11-13 01:00:00,43.420587800254175
NLD,nuclear,monetary,2024-11-13 02:00:00,29.9958254238162
NLD,nuclear,monetary,2024-11-13 03:00:00,22.459704069379086
NLD,nuclear,monetary,2024-11-13 04:00:00,17.611261754034505
NLD,nuclear,monetary,2024-11-13 05:00:00,18.643145460832745
NLD,nuclear,monetary,2024-11-13 06:00:00,34.928130159556886
NLD,nuclear,monetary,2024-11-13 07:00:00,51.2131175096505
NLD,nuclear,monetary,2024-11-13 08:00:00,39.02142056361278
NLD,nuclear,monetary,2024-11-13 09:00:00,22.736433212431024
NLD,nuclear,monetary,2024-11-13 10:00:00,6.451448510040699
NLD,nuclear,monetary,2024-11-13 11:00:00,5.297541833366442e-06
NLD,nuclear,monetary,2024-11-13 12:00:00,5.297305519458024e-06
NLD,nuclear,monetary,2024-11-13 13:00:00,5.297433636026574e-06
NLD,nuclear,monetary,2024-11-13 14:00:00,4.420350202562962
NLD,nuclear,monetary,2024-11-13 15:00:00,20.705334904473588
NLD,nuclear,monetary,2024-11-13 16:00:00,36.990322255331144
NLD,nuclear,monetary,2024-11-13 17:00:00,47.14595123020916
NLD,nuclear,monetary,2024-11-13 18:00:00,51.12088075201402
NLD,nuclear,monetary,2024-11-13 19:00:00,54.283299040252636
NLD,nuclear,monetary,2024-11-13 20:00:00,54.28329904117017
NLD,nuclear,monetary,2024-11-13 21:00:00,50.2253929413455
NLD,nuclear,monetary,2024-11-13 22:00:00,33.9404081958933
NLD,nuclear,monetary,2024-11-13 23:00:00,17.86035861522536
NLD,nuclear,monetary,2024-11-14 00:00:00,13.61317147958666
NLD,nuclear,monetary,2024-11-14 01:00:00,14.6243340272426
NLD,nuclear,monetary,2024-11-14 02:00:00,16.216601600767476
NLD,nuclear,monetary,2024-11-14 03:00:00,22.154699714386663
NLD,nuclear,monetary,2024-11-14 04:00:00,29.43652241114529
NLD,nuclear,monetary,2024-11-14 05:00:00,38.310460292778494
NLD,nuclear,monetary,2024-11-14 06:00:00,54.283299040671125
NLD,nuclear,monetary,2024-11-14 07:00:00,54.28329904121198
NLD,nuclear,monetary,2024-11-14 08:00:00,54.28329790225136
NLD,nuclear,monetary,2024-11-14 09:00:00,37.9983096681539
NLD,nuclear,monetary,2024-11-14 10:00:00,21.71332231700095
NLD,nuclear,monetary,2024-11-14 11:00:00,5.4283376148522535
NLD,nuclear,monetary,2024-11-14 12:00:00,5.297770219911169e-06
NLD,nuclear,monetary,2024-11-14 13:00:00,5.428337615140787
NLD,nuclear,monetary,2024-11-14 14:00:00,21.71332231730399
NLD,nuclear,monetary,2024-11-14 15:00:00,37.998309668460735
NLD,nuclear,monetary,2024-11-14 16:00:00,54.2832979024094
NLD,nuclear,monetary,2024-11-14 17:00:00,54.28329904121341
NLD,nuclear,monetary,2024-11-14 18:00:00,54.28329904121426
NLD,nuclear,monetary,2024-11-14 19:00:00,54.283299041214946
NLD,nuclear,monetary,2024-11-14 20:00:00,54.28329904121527
NLD,nuclear,monetary,2024-11-14 21:00:00,54.283299041214846
