nodes,techs,carriers,timesteps,flow_in_inc_eff
NLD,demand_power,power,2024-03-21 05:00:00,22239.5
NLD,demand_power,power,2024-03-21 06:00:00,24736.75
NLD,demand_power,power,2024-03-21 07:00:00,27533.33333333333
NLD,demand_power,power,2024-03-21 08:00:00,28684.0
NLD,demand_power,power,2024-03-21 09:00:00,28242.33333333333
NLD,demand_power,power,2024-03-21 10:00:00,27620.66666666667
NLD,demand_power,power,2024-03-21 11:00:00,27040.83333333333
NLD,demand_power,power,2024-03-21 12:00:00,26966.75
NLD,demand_power,power,2024-03-21 13:00:00,26987.91666666667
NLD,demand_power,power,2024-03-21 14:00:00,27076.08333333333
NLD,demand_power,power,2024-03-21 15:00:00,26778.16666666667
NLD,demand_power,power,2024-03-21 16:00:00,26912.25
NLD,demand_power,power,2024-03-21 17:00:00,27661.0
NLD,demand_power,power,2024-03-21 18:00:00,28540.66666666667
NLD,demand_power,power,2024-03-21 19:00:00,30676.66666666667
NLD,demand_power,power,2024-03-21 20:00:00,32167.83333333333
NLD,demand_power,power,2024-03-21 21:00:00,31290.58333333333
NLD,demand_power,power,2024-03-21 22:00:00,28416.0
NLD,demand_power,power,2024-03-21 23:00:00,25755.41666666667
NLD,demand_power,power,2024-03-22 00:00:00,24504.16666666667
NLD,demand_power,power,2024-03-22 01:00:00,23360.25
NLD,demand_power,power,2024-03-22 02:00:00,22414.58333333333
NLD,demand_power,power,2024-03-22 03:00:00,22170.25
NLD,demand_power,power,2024-03-22 04:00:00,22058.83333333333
NLD,demand_power,power,2024-03-22 05:00:00,22623.58333333333
NLD,demand_power,power,2024-03-22 06:00:00,24998.25
NLD,demand_power,power,2024-03-22 07:00:00,27709.91666666667
NLD,demand_power,power,2024-03-22 08:00:00,28659.5
NLD,demand_power,power,2024-03-22 09:00:00,28318.66666666667
NLD,demand_power,power,2024-03-22 10:00:00,27840.0
NLD,demand_power,power,2024-03-22 11:00:00,27245.75
NLD,demand_power,power,2024-03-22 12:00:00,26922.33333333333
NLD,demand_power,power,2024-03-22 13:00:00,27037.08333333333
NLD,demand_power,power,2024-03-22 14:00:00,26889.58333333333
NLD,demand_power,power,2024-03-22 15:00:00,26605.66666666667
NLD,demand_power,power,2024-03-22 16:00:00,26697.66666666667
NLD,demand_power,power,2024-03-22 17:00:00,27354.58333333333
NLD,demand_power,power,2024-03-22 18:00:00,28201.0
NLD,demand_power,power,2024-03-22 19:00:00,29866.0
NLD,demand_power,power,2024-03-22 20:00:00,30719.25
NLD,demand_power,power,2024-03-22 21:00:00,29757.91666666667
NLD,demand_power,power,2024-03-22 22:00:00,27183.58333333333
NLD,demand_power,power,2024-03-22 23:00:00,24874.83333333333
NLD,demand_power,power,2024-03-23 00:00:00,23413.91666666667
NLD,demand_power,power,2024-03-23 01:00:00,22095.25
NLD,demand_power,power,2024-03-23 02:00:00,21028.5
NLD,demand_power,power,2024-03-23 03:00:00,20412.75
NLD,demand_power,power,2024-03-23 04:00:00,20114.91666666667
NLD,demand_power,power,2024-03-23 05:00:00,19924.5
NLD,demand_power,power,2024-03-23 06:00:00,20370.41666666667
NLD,demand_power,power,2024-03-23 07:00:00,20872.16666666667
NLD,demand_power,power,2024-03-23 08:00:00,22098.25
NLD,demand_power,power,2024-03-23 09:00:00,23398.41666666667
NLD,demand_power,power,2024-03-23 10:00:00,23779.16666666667
NLD,demand_power,power,2024-03-23 11:00:00,23026.25
NLD,demand_power,power,2024-03-23 12:00:00,22729.16666666667
NLD,demand_power,power,2024-03-23 13:00:00,22765.66666666667
NLD,demand_power,power,2024-03-23 14:00:00,22443.41666666667
NLD,demand_power,power,2024-03-23 15:00:00,21659.16666666667
NLD,demand_power,power,2024-03-23 16:00:00,21829.83333333333
NLD,demand_power,power,2024-03-23 17:00:00,22582.08333333333
NLD,demand_power,power,2024-03-23 18:00:00,23624.25
NLD,demand_power,power,2024-03-23 19:00:00,25420.33333333333
NLD,demand_power,power,2024-03-23 20:00:00,26790.83333333333
NLD,demand_power,power,2024-03-23 21:00:00,26549.33333333333
NLD,demand_power,power,2024-03-23 22:00:00,24598.5
NLD,demand_power,power,2024-03-23 23:00:00,22812.91666666667
NLD,demand_power,power,2024-03-24 00:00:00,21250.58333333333
NLD,demand_power,power,2024-03-24 01:00:00,19941.0
NLD,demand_power,power,2024-03-24 02:00:00,18930.08333333333
NLD,demand_power,power,2024-03-24 03:00:00,18418.0
NLD,demand_power,power,2024-03-24 04:00:00,18091.08333333333
NLD,demand_power,power,2024-03-24 05:00:00,18187.08333333333
NLD,demand_power,power,2024-03-24 06:00:00,18464.91666666667
NLD,demand_power,power,2024-03-24 07:00:00,18480.66666666667
NLD,demand_power,power,2024-03-24 08:00:00,19441.66666666667
NLD,demand_power,power,2024-03-24 09:00:00,20595.66666666667
NLD,demand_power,power,2024-03-24 10:00:00,21270.66666666667
NLD,demand_power,power,2024-03-24 11:00:00,21295.5
NLD,demand_power,power,2024-03-24 12:00:00,21243.25
NLD,demand_power,power,2024-03-24 13:00:00,21574.91666666667
NLD,demand_power,power,2024-03-24 14:00:00,21666.33333333333
NLD,demand_power,power,2024-03-24 15:00:00,20812.16666666667
NLD,demand_power,power,2024-03-24 16:00:00,20883.41666666667
NLD,demand_power,power,2024-03-24 17:00:00,21657.75
NLD,demand_power,power,2024-03-24 18:00:00,22852.41666666667
NLD,demand_power,power,2024-03-24 19:00:00,24710.25
NLD,demand_power,power,2024-03-24 20:00:00,26555.25
NLD,demand_power,power,2024-03-24 21:00:00,26580.66666666667
NLD,demand_power,power,2024-03-24 22:00:00,25076.08333333333
NLD,demand_power,power,2024-03-24 23:00:00,23371.58333333333
NLD,demand_power,power,2024-03-25 00:00:00,21956.5
NLD,demand_power,power,2024-03-25 01:00:00,20740.66666666667
NLD,demand_power,power,2024-03-25 02:00:00,20094.08333333333
NLD,demand_power,power,2024-03-25 03:00:00,19837.16666666667
NLD,demand_power,power,2024-03-25 04:00:00,19887.25
NLD,demand_power,power,2024-03-25 05:00:00,20602.75
NLD,demand_power,power,2024-03-25 06:00:00,23193.08333333333
NLD,demand_power,power,2024-03-25 07:00:00,25610.16666666667
NLD,demand_power,power,2024-03-25 08:00:00,27665.33333333333
NLD,demand_power,power,2024-03-25 09:00:00,29068.16666666667
NLD,demand_power,power,2024-03-25 10:00:00,29536.08333333333
NLD,demand_power,power,2024-03-25 11:00:00,29773.83333333333
NLD,demand_power,power,2024-03-25 12:00:00,29952.66666666667
NLD,demand_power,power,2024-03-25 13:00:00,30306.25
NLD,demand_power,power,2024-03-25 14:00:00,30128.0
NLD,demand_power,power,2024-03-25 15:00:00,29450.66666666667
NLD,demand_power,power,2024-03-25 16:00:00,28914.41666666667
NLD,demand_power,power,2024-03-25 17:00:00,28765.0
NLD,demand_power,power,2024-03-25 18:00:00,28750.5
NLD,demand_power,power,2024-03-25 19:00:00,30240.66666666667
NLD,demand_power,power,2024-03-25 20:00:00,31569.16666666667
NLD,demand_power,power,2024-03-25 21:00:00,30787.66666666667
NLD,demand_power,power,2024-03-25 22:00:00,28182.91666666667
NLD,demand_power,power,2024-03-25 23:00:00,25707.16666666667
NLD,demand_power,power,2024-03-26 00:00:00,24145.33333333333
NLD,demand_power,power,2024-03-26 01:00:00,22859.16666666667
NLD,demand_power,power,2024-03-26 02:00:00,21882.08333333333
NLD,demand_power,power,2024-03-26 03:00:00,21478.5
NLD,demand_power,power,2024-03-26 04:00:00,21463.91666666667
NLD,demand_power,power,2024-03-26 05:00:00,22037.16666666667
NLD,demand_power,power,2024-03-26 06:00:00,24203.33333333333
NLD,demand_power,power,2024-03-26 07:00:00,26550.58333333333
NLD,demand_power,power,2024-03-26 08:00:00,28302.16666666667
NLD,demand_power,power,2024-03-26 09:00:00,29003.83333333333
NLD,demand_power,power,2024-03-26 10:00:00,28866.66666666667
NLD,demand_power,power,2024-03-26 11:00:00,28771.41666666667
NLD,demand_power,power,2024-03-26 12:00:00,28962.25
NLD,demand_power,power,2024-03-26 13:00:00,29341.83333333333
NLD,demand_power,power,2024-03-26 14:00:00,28897.16666666667
NLD,demand_power,power,2024-03-26 15:00:00,28162.5
NLD,demand_power,power,2024-03-26 16:00:00,28091.83333333333
NLD,demand_power,power,2024-03-26 17:00:00,28696.41666666667
NLD,demand_power,power,2024-03-26 18:00:00,29357.5
NLD,demand_power,power,2024-03-26 19:00:00,31341.08333333333
NLD,demand_power,power,2024-03-26 20:00:00,33029.41666666667
NLD,demand_power,power,2024-03-26 21:00:00,32246.5
NLD,demand_power,power,2024-03-26 22:00:00,29606.33333333333
NLD,demand_power,power,2024-03-26 23:00:00,26973.66666666667
NLD,demand_power,power,2024-03-27 00:00:00,25024.08333333333
NLD,demand_power,power,2024-03-27 01:00:00,23467.25
NLD,demand_power,power,2024-03-27 02:00:00,22189.41666666667
NLD,demand_power,power,2024-03-27 03:00:00,21644.83333333333
NLD,demand_power,power,2024-03-27 04:00:00,21441.75
NLD,demand_power,power,2024-03-27 05:00:00,22107.0
NLD,demand_power,power,2024-03-27 06:00:00,24357.08333333333
NLD,demand_power,power,2024-03-27 07:00:00,26708.75
NLD,demand_power,power,2024-03-27 08:00:00,28234.83333333333
NLD,demand_power,power,2024-03-27 09:00:00,28881.08333333333
NLD,demand_power,power,2024-03-27 10:00:00,28724.25
NLD,demand_power,power,2024-03-27 11:00:00,28473.41666666667
NLD,demand_power,power,2024-03-27 12:00:00,28457.5
NLD,demand_power,power,2024-03-27 13:00:00,28638.08333333333
NLD,demand_power,power,2024-03-27 14:00:00,28326.83333333333
NLD,demand_power,power,2024-03-27 15:00:00,27860.58333333333
NLD,demand_power,power,2024-03-27 16:00:00,27625.41666666667
NLD,demand_power,power,2024-03-27 17:00:00,28092.58333333333
NLD,demand_power,power,2024-03-27 18:00:00,28804.0
NLD,demand_power,power,2024-03-27 19:00:00,30127.91666666667
NLD,demand_power,power,2024-03-27 20:00:00,31370.91666666667
NLD,demand_power,power,2024-03-27 21:00:00,30761.25
NLD,demand_power,power,2024-03-27 22:00:00,28122.58333333333
NLD,demand_power,power,2024-03-27 23:00:00,25390.0
NLD,demand_power,power,2024-03-28 00:00:00,23739.33333333333
NLD,demand_power,power,2024-03-28 01:00:00,22103.08333333333
NLD,demand_power,power,2024-03-28 02:00:00,20954.0
NLD,demand_power,power,2024-03-28 03:00:00,20403.66666666667
NLD,demand_power,power,2024-03-28 04:00:00,20050.16666666667
NLD,demand_power,power,2024-03-28 05:00:00,20244.41666666667
NLD,demand_power,power,2024-03-28 06:00:00,21240.66666666667
NLD,demand_power,power,2024-03-28 07:00:00,21997.08333333333
NLD,demand_power,power,2024-03-28 08:00:00,22708.08333333333
NLD,demand_power,power,2024-03-28 09:00:00,23708.83333333333
NLD,demand_power,power,2024-03-28 10:00:00,24259.5
NLD,demand_power,power,2024-03-28 11:00:00,24508.91666666667
NLD,demand_power,power,2024-03-28 12:00:00,24439.91666666667
NLD,demand_power,power,2024-03-28 13:00:00,24824.83333333333
NLD,demand_power,power,2024-03-28 14:00:00,24826.33333333333
NLD,demand_power,power,2024-03-28 15:00:00,23913.58333333333
NLD,demand_power,power,2024-03-28 16:00:00,23516.33333333333
NLD,demand_power,power,2024-03-28 17:00:00,23866.66666666667
NLD,demand_power,power,2024-03-28 18:00:00,24911.91666666667
NLD,demand_power,power,2024-03-28 19:00:00,26615.91666666667
NLD,demand_power,power,2024-03-28 20:00:00,27937.91666666667
NLD,demand_power,power,2024-03-28 21:00:00,27734.66666666667
NLD,demand_power,power,2024-03-28 22:00:00,25867.33333333333
NLD,demand_power,power,2024-03-28 23:00:00,23938.5
NLD,demand_power,power,2024-03-29 00:00:00,22349.16666666667
NLD,demand_power,power,2024-03-29 01:00:00,20870.58333333333
NLD,demand_power,power,2024-03-29 02:00:00,19811.83333333333
NLD,demand_power,power,2024-03-29 03:00:00,19082.83333333333
NLD,demand_power,power,2024-03-29 04:00:00,18814.16666666667
NLD,demand_power,power,2024-03-29 05:00:00,18987.0
NLD,demand_power,power,2024-03-29 06:00:00,19388.41666666667
NLD,demand_power,power,2024-03-29 07:00:00,19341.75
NLD,demand_power,power,2024-03-29 08:00:00,19928.25
NLD,demand_power,power,2024-03-29 09:00:00,21198.25
NLD,demand_power,power,2024-03-29 10:00:00,22330.83333333333
NLD,demand_power,power,2024-03-29 11:00:00,22855.66666666667
NLD,demand_power,power,2024-03-29 12:00:00,23103.25
NLD,demand_power,power,2024-03-29 13:00:00,23262.66666666667
NLD,demand_power,power,2024-03-29 14:00:00,23239.41666666667
NLD,demand_power,power,2024-03-29 15:00:00,22377.75
NLD,demand_power,power,2024-03-29 16:00:00,21855.33333333333
NLD,demand_power,power,2024-03-29 17:00:00,21831.25
NLD,demand_power,power,2024-03-29 18:00:00,22890.25
NLD,demand_power,power,2024-03-29 19:00:00,24593.66666666667
NLD,demand_power,power,2024-03-29 20:00:00,26231.33333333333
NLD,demand_power,power,2024-03-29 21:00:00,26330.5
NLD,demand_power,power,2024-03-29 22:00:00,24985.91666666667
NLD,demand_power,power,2024-03-29 23:00:00,23263.66666666667
NLD,demand_power,power,2024-03-30 00:00:00,21919.33333333333
NLD,demand_power,power,2024-03-30 01:00:00,20480.33333333333
NLD,demand_power,power,2024-03-30 02:00:00,19444.75
NLD,demand_power,power,2024-03-30 03:00:00,18784.91666666667
NLD,demand_power,power,2024-03-30 04:00:00,18552.08333333333
NLD,demand_power,power,2024-03-30 05:00:00,18727.91666666667
NLD,demand_power,power,2024-03-30 06:00:00,19358.66666666667
NLD,demand_power,power,2024-03-30 07:00:00,19754.75
NLD,demand_power,power,2024-03-30 08:00:00,20539.83333333333
NLD,demand_power,power,2024-03-30 09:00:00,21922.83333333333
NLD,demand_power,power,2024-03-30 10:00:00,22980.0
NLD,demand_power,power,2024-03-30 11:00:00,23349.91666666667
NLD,demand_power,power,2024-03-30 12:00:00,23597.75
NLD,demand_power,power,2024-03-30 13:00:00,24234.91666666667
NLD,demand_power,power,2024-03-30 14:00:00,24414.16666666667
NLD,demand_power,power,2024-03-30 15:00:00,23504.16666666667
NLD,demand_power,power,2024-03-30 16:00:00,23312.25
NLD,demand_power,power,2024-03-30 17:00:00,23639.5
NLD,demand_power,power,2024-03-30 18:00:00,24316.41666666667
NLD,demand_power,power,2024-03-30 19:00:00,25828.75
NLD,demand_power,power,2024-03-30 20:00:00,27503.16666666667
NLD,demand_power,power,2024-03-30 21:00:00,27407.5
NLD,demand_power,power,2024-03-30 22:00:00,25641.16666666667
NLD,demand_power,power,2024-03-30 23:00:00,23562.0
NLD,demand_power,power,2024-03-31 00:00:00,21893.41666666667
NLD,demand_power,power,2024-03-31 01:00:00,20195.66666666667
NLD,demand_power,power,2024-03-31 02:00:00,23596.88792165737
NLD,demand_power,power,2024-03-31 03:00:00,19074.33333333333
NLD,demand_power,power,2024-03-31 04:00:00,18361.08333333333
NLD,demand_power,power,2024-03-31 05:00:00,18262.08333333333
NLD,demand_power,power,2024-03-31 06:00:00,18573.91666666667
NLD,demand_power,power,2024-03-31 07:00:00,19167.08333333333
NLD,demand_power,power,2024-03-31 08:00:00,19324.08333333333
NLD,demand_power,power,2024-03-31 09:00:00,20481.91666666667
NLD,demand_power,power,2024-03-31 10:00:00,21988.58333333333
NLD,demand_power,power,2024-03-31 11:00:00,23175.66666666667
NLD,demand_power,power,2024-03-31 12:00:00,23968.08333333333
NLD,demand_power,power,2024-03-31 13:00:00,24296.66666666667
NLD,demand_power,power,2024-03-31 14:00:00,24131.75
NLD,demand_power,power,2024-03-31 15:00:00,23141.5
NLD,demand_power,power,2024-03-31 16:00:00,22246.16666666667
NLD,demand_power,power,2024-03-31 17:00:00,22149.5
NLD,demand_power,power,2024-03-31 18:00:00,22348.5
NLD,demand_power,power,2024-03-31 19:00:00,23452.25
NLD,demand_power,power,2024-03-31 20:00:00,25938.16666666667
NLD,demand_power,power,2024-03-31 21:00:00,27915.16666666667
NLD,demand_power,power,2024-03-31 22:00:00,26635.33333333333
NLD,demand_power,power,2024-03-31 23:00:00,24179.41666666667
NLD,demand_power,power,2024-04-01 00:00:00,21840.25
NLD,demand_power,power,2024-04-01 01:00:00,20056.58333333333
NLD,demand_power,power,2024-04-01 02:00:00,19008.66666666667
NLD,demand_power,power,2024-04-01 03:00:00,18342.91666666667
NLD,demand_power,power,2024-04-01 04:00:00,18264.41666666667
NLD,demand_power,power,2024-04-01 05:00:00,18610.41666666667
NLD,demand_power,power,2024-04-01 06:00:00,20339.0
NLD,demand_power,power,2024-04-01 07:00:00,22877.0
NLD,demand_power,power,2024-04-01 08:00:00,24333.75
NLD,demand_power,power,2024-04-01 09:00:00,24999.41666666667
NLD,demand_power,power,2024-04-01 10:00:00,24859.25
NLD,demand_power,power,2024-04-01 11:00:00,24204.58333333333
NLD,demand_power,power,2024-04-01 12:00:00,23789.0
NLD,demand_power,power,2024-04-01 13:00:00,23573.08333333333
NLD,demand_power,power,2024-04-01 14:00:00,23538.91666666667
NLD,demand_power,power,2024-04-01 15:00:00,22821.5
NLD,demand_power,power,2024-04-01 16:00:00,22091.08333333333
NLD,demand_power,power,2024-04-01 17:00:00,22268.58333333333
NLD,demand_power,power,2024-04-01 18:00:00,23221.33333333333
NLD,demand_power,power,2024-04-01 19:00:00,25202.58333333333
NLD,demand_power,power,2024-04-01 20:00:00,28080.66666666667
NLD,demand_power,power,2024-04-01 21:00:00,30437.25
NLD,demand_power,power,2024-04-01 22:00:00,28542.58333333333
NLD,demand_power,power,2024-04-01 23:00:00,25839.25
NLD,demand_power,power,2024-04-02 00:00:00,23697.75
NLD,demand_power,power,2024-04-02 01:00:00,22122.5
NLD,demand_power,power,2024-04-02 02:00:00,21016.16666666667
NLD,demand_power,power,2024-04-02 03:00:00,20586.08333333333
NLD,demand_power,power,2024-04-02 04:00:00,20458.16666666667
NLD,demand_power,power,2024-04-02 05:00:00,21129.91666666667
NLD,demand_power,power,2024-04-02 06:00:00,24057.16666666667
NLD,demand_power,power,2024-04-02 07:00:00,27926.66666666667
NLD,demand_power,power,2024-04-02 08:00:00,30038.33333333333
NLD,demand_power,power,2024-04-02 09:00:00,30166.75
NLD,demand_power,power,2024-04-02 10:00:00,29758.25
NLD,demand_power,power,2024-04-02 11:00:00,29175.0
NLD,demand_power,power,2024-04-02 12:00:00,28719.58333333333
NLD,demand_power,power,2024-04-02 13:00:00,28213.5
NLD,demand_power,power,2024-04-02 14:00:00,27911.83333333333
NLD,demand_power,power,2024-04-02 15:00:00,27305.33333333333
NLD,demand_power,power,2024-04-02 16:00:00,27075.33333333333
NLD,demand_power,power,2024-04-02 17:00:00,27662.58333333333
NLD,demand_power,power,2024-04-02 18:00:00,28007.41666666667
NLD,demand_power,power,2024-04-02 19:00:00,29092.16666666667
NLD,demand_power,power,2024-04-02 20:00:00,31515.91666666667
NLD,demand_power,power,2024-04-02 21:00:00,32855.25
NLD,demand_power,power,2024-04-02 22:00:00,30272.08333333333
NLD,demand_power,power,2024-04-02 23:00:00,27364.41666666667
NLD,demand_power,power,2024-04-03 00:00:00,25316.33333333333
NLD,demand_power,power,2024-04-03 01:00:00,23604.5
NLD,demand_power,power,2024-04-03 02:00:00,22359.83333333333
NLD,demand_power,power,2024-04-03 03:00:00,21753.33333333333
NLD,demand_power,power,2024-04-03 04:00:00,21575.33333333333
NLD,demand_power,power,2024-04-03 05:00:00,22238.33333333333
NLD,demand_power,power,2024-04-03 06:00:00,24867.0
NLD,demand_power,power,2024-04-03 07:00:00,28430.66666666667
NLD,demand_power,power,2024-04-03 08:00:00,30333.41666666667
NLD,demand_power,power,2024-04-03 09:00:00,30269.08333333333
NLD,demand_power,power,2024-04-03 10:00:00,29449.33333333333
NLD,demand_power,power,2024-04-03 11:00:00,28300.5
NLD,demand_power,power,2024-04-03 12:00:00,27809.33333333333
NLD,demand_power,power,2024-04-03 13:00:00,27742.25
NLD,demand_power,power,2024-04-03 14:00:00,27101.58333333333
NLD,demand_power,power,2024-04-03 15:00:00,26048.08333333333
NLD,demand_power,power,2024-04-03 16:00:00,25420.16666666667
NLD,demand_power,power,2024-04-03 17:00:00,25754.5
NLD,demand_power,power,2024-04-03 18:00:00,26453.41666666667
NLD,demand_power,power,2024-04-03 19:00:00,27842.75
NLD,demand_power,power,2024-04-03 20:00:00,30264.75
NLD,demand_power,power,2024-04-03 21:00:00,32018.08333333333
NLD,demand_power,power,2024-04-03 22:00:00,29556.25
NLD,demand_power,power,2024-04-03 23:00:00,26631.66666666667
NLD,demand_power,power,2024-04-04 00:00:00,24640.16666666667
NLD,demand_power,power,2024-04-04 01:00:00,23208.5
NLD,demand_power,power,2024-04-04 02:00:00,22305.5
NLD,demand_power,power,2024-04-04 03:00:00,21886.08333333333
NLD,demand_power,power,2024-04-04 04:00:00,21759.16666666667
NLD,demand_power,power,2024-04-04 05:00:00,22559.16666666667
NLD,demand_power,power,2024-04-04 06:00:00,24905.66666666667
NLD,demand_power,power,2024-04-04 07:00:00,28255.0
NLD,demand_power,power,2024-04-04 08:00:00,29667.5
NLD,demand_power,power,2024-04-04 09:00:00,29434.66666666667
NLD,demand_power,power,2024-04-04 10:00:00,28264.0
NLD,demand_power,power,2024-04-04 11:00:00,27082.83333333333
NLD,demand_power,power,2024-04-04 12:00:00,26239.08333333333
NLD,demand_power,power,2024-04-04 13:00:00,25805.83333333333
NLD,demand_power,power,2024-04-04 14:00:00,25249.75
NLD,demand_power,power,2024-04-04 15:00:00,24806.25
NLD,demand_power,power,2024-04-04 16:00:00,24724.5
NLD,demand_power,power,2024-04-04 17:00:00,25430.91666666667
NLD,demand_power,power,2024-04-04 18:00:00,26159.91666666667
NLD,demand_power,power,2024-04-04 19:00:00,27768.0
NLD,demand_power,power,2024-04-04 20:00:00,30127.58333333333
NLD,demand_power,power,2024-04-04 21:00:00,31670.08333333333
NLD,demand_power,power,2024-04-04 22:00:00,29288.16666666667
NLD,demand_power,power,2024-04-04 23:00:00,26337.66666666667
NLD,demand_power,power,2024-04-05 00:00:00,24591.66666666667
NLD,demand_power,power,2024-04-05 01:00:00,23244.08333333333
NLD,demand_power,power,2024-04-05 02:00:00,21929.41666666667
NLD,demand_power,power,2024-04-05 03:00:00,21246.58333333333
NLD,demand_power,power,2024-04-05 04:00:00,21244.66666666667
NLD,demand_power,power,2024-04-05 05:00:00,21872.25
NLD,demand_power,power,2024-04-05 06:00:00,24327.83333333333
NLD,demand_power,power,2024-04-05 07:00:00,27740.66666666667
NLD,demand_power,power,2024-04-05 08:00:00,29322.66666666667
NLD,demand_power,power,2024-04-05 09:00:00,29057.33333333333
NLD,demand_power,power,2024-04-05 10:00:00,28439.25
NLD,demand_power,power,2024-04-05 11:00:00,27513.0
NLD,demand_power,power,2024-04-05 12:00:00,26985.66666666667
NLD,demand_power,power,2024-04-05 13:00:00,26219.08333333333
NLD,demand_power,power,2024-04-05 14:00:00,25676.66666666667
NLD,demand_power,power,2024-04-05 15:00:00,24559.5
NLD,demand_power,power,2024-04-05 16:00:00,24110.91666666667
NLD,demand_power,power,2024-04-05 17:00:00,24512.33333333333
NLD,demand_power,power,2024-04-05 18:00:00,25504.58333333333
NLD,demand_power,power,2024-04-05 19:00:00,26739.91666666667
NLD,demand_power,power,2024-04-05 20:00:00,28511.83333333333
NLD,demand_power,power,2024-04-05 21:00:00,29704.91666666667
NLD,demand_power,power,2024-04-05 22:00:00,27711.75
NLD,demand_power,power,2024-04-05 23:00:00,25479.33333333333
NLD,demand_power,power,2024-04-06 00:00:00,23858.66666666667
NLD,demand_power,power,2024-04-06 01:00:00,22370.75
NLD,demand_power,power,2024-04-06 02:00:00,21265.66666666667
NLD,demand_power,power,2024-04-06 03:00:00,20443.16666666667
NLD,demand_power,power,2024-04-06 04:00:00,20158.91666666667
NLD,demand_power,power,2024-04-06 05:00:00,19982.5
NLD,demand_power,power,2024-04-06 06:00:00,20483.66666666667
NLD,demand_power,power,2024-04-06 07:00:00,21479.41666666667
NLD,demand_power,power,2024-04-06 08:00:00,22420.83333333333
NLD,demand_power,power,2024-04-06 09:00:00,23444.66666666667
NLD,demand_power,power,2024-04-06 10:00:00,24101.66666666667
NLD,demand_power,power,2024-04-06 11:00:00,23771.83333333333
NLD,demand_power,power,2024-04-06 12:00:00,23659.08333333333
NLD,demand_power,power,2024-04-06 13:00:00,23356.91666666667
NLD,demand_power,power,2024-04-06 14:00:00,22945.5
NLD,demand_power,power,2024-04-06 15:00:00,21973.25
NLD,demand_power,power,2024-04-06 16:00:00,21532.25
NLD,demand_power,power,2024-04-06 17:00:00,21745.16666666667
NLD,demand_power,power,2024-04-06 18:00:00,22803.5
NLD,demand_power,power,2024-04-06 19:00:00,24019.91666666667
NLD,demand_power,power,2024-04-06 20:00:00,25795.41666666667
NLD,demand_power,power,2024-04-06 21:00:00,27136.83333333333
NLD,demand_power,power,2024-04-06 22:00:00,25609.75
NLD,demand_power,power,2024-04-06 23:00:00,23833.33333333333
NLD,demand_power,power,2024-04-07 00:00:00,22309.41666666667
NLD,demand_power,power,2024-04-07 01:00:00,20891.75
NLD,demand_power,power,2024-04-07 02:00:00,19836.16666666667
NLD,demand_power,power,2024-04-07 03:00:00,19002.66666666667
NLD,demand_power,power,2024-04-07 04:00:00,18526.33333333333
NLD,demand_power,power,2024-04-07 05:00:00,18464.25
NLD,demand_power,power,2024-04-07 06:00:00,18821.5
NLD,demand_power,power,2024-04-07 07:00:00,19508.5
NLD,demand_power,power,2024-04-07 08:00:00,19693.16666666667
NLD,demand_power,power,2024-04-07 09:00:00,20977.25
NLD,demand_power,power,2024-04-07 10:00:00,21869.58333333333
NLD,demand_power,power,2024-04-07 11:00:00,22243.5
NLD,demand_power,power,2024-04-07 12:00:00,22394.41666666667
NLD,demand_power,power,2024-04-07 13:00:00,22105.08333333333
NLD,demand_power,power,2024-04-07 14:00:00,21821.91666666667
NLD,demand_power,power,2024-04-07 15:00:00,20199.08333333333
NLD,demand_power,power,2024-04-07 16:00:00,19560.33333333333
NLD,demand_power,power,2024-04-07 17:00:00,20530.58333333333
NLD,demand_power,power,2024-04-07 18:00:00,21464.75
NLD,demand_power,power,2024-04-07 19:00:00,23074.91666666667
NLD,demand_power,power,2024-04-07 20:00:00,25309.75
NLD,demand_power,power,2024-04-07 21:00:00,27141.41666666667
NLD,demand_power,power,2024-04-07 22:00:00,25951.66666666667
NLD,demand_power,power,2024-04-07 23:00:00,23956.25
NLD,demand_power,power,2024-04-08 00:00:00,22352.33333333333
NLD,demand_power,power,2024-04-08 01:00:00,20960.16666666667
NLD,demand_power,power,2024-04-08 02:00:00,20201.41666666667
NLD,demand_power,power,2024-04-08 03:00:00,19656.16666666667
NLD,demand_power,power,2024-04-08 04:00:00,19627.91666666667
NLD,demand_power,power,2024-04-08 05:00:00,20268.66666666667
NLD,demand_power,power,2024-04-08 06:00:00,22986.83333333333
NLD,demand_power,power,2024-04-08 07:00:00,26384.58333333333
NLD,demand_power,power,2024-04-08 08:00:00,27912.83333333333
NLD,demand_power,power,2024-04-08 09:00:00,28090.83333333333
NLD,demand_power,power,2024-04-08 10:00:00,27773.75
NLD,demand_power,power,2024-04-08 11:00:00,26688.91666666667
NLD,demand_power,power,2024-04-08 12:00:00,26489.25
NLD,demand_power,power,2024-04-08 13:00:00,26372.25
NLD,demand_power,power,2024-04-08 14:00:00,25956.16666666667
NLD,demand_power,power,2024-04-08 15:00:00,25242.25
NLD,demand_power,power,2024-04-08 16:00:00,25323.0
NLD,demand_power,power,2024-04-08 17:00:00,25470.33333333333
NLD,demand_power,power,2024-04-08 18:00:00,26037.41666666667
NLD,demand_power,power,2024-04-08 19:00:00,27395.0
NLD,demand_power,power,2024-04-08 20:00:00,29438.33333333333
NLD,demand_power,power,2024-04-08 21:00:00,30574.66666666667
