timesteps,nodes,techs,sink_use_equals
2024-06-10 19:00:00,NLD,demand_power,27831.08333333333
2024-06-10 20:00:00,NLD,demand_power,28687.33333333333
2024-06-10 21:00:00,NLD,demand_power,29058.5
2024-06-10 22:00:00,NLD,demand_power,27887.16666666667
2024-06-10 23:00:00,NLD,demand_power,25466.33333333333
2024-06-11 00:00:00,NLD,demand_power,23883.5
2024-06-11 01:00:00,NLD,demand_power,22676.83333333333
2024-06-11 02:00:00,NLD,demand_power,21868.66666666667
2024-06-11 03:00:00,NLD,demand_power,21418.91666666667
2024-06-11 04:00:00,NLD,demand_power,21430.41666666667
2024-06-11 05:00:00,NLD,demand_power,21874.91666666667
2024-06-11 06:00:00,NLD,demand_power,23754.83333333333
2024-06-11 07:00:00,NLD,demand_power,26346.25
2024-06-11 08:00:00,NLD,demand_power,27933.5
2024-06-11 09:00:00,NLD,demand_power,28402.33333333333
2024-06-11 10:00:00,NLD,demand_power,28337.91666666667
2024-06-11 11:00:00,NLD,demand_power,28493.16666666667
2024-06-11 12:00:00,NLD,demand_power,28585.0
2024-06-11 13:00:00,NLD,demand_power,28494.5
2024-06-11 14:00:00,NLD,demand_power,27903.08333333333
2024-06-11 15:00:00,NLD,demand_power,26929.91666666667
2024-06-11 16:00:00,NLD,demand_power,26704.25
2024-06-11 17:00:00,NLD,demand_power,27102.58333333333
2024-06-11 18:00:00,NLD,demand_power,27307.58333333333
2024-06-11 19:00:00,NLD,demand_power,27828.41666666667
2024-06-11 20:00:00,NLD,demand_power,28635.33333333333
2024-06-11 21:00:00,NLD,demand_power,29018.66666666667
2024-06-11 22:00:00,NLD,demand_power,27945.08333333333
2024-06-11 23:00:00,NLD,demand_power,25450.83333333333
2024-06-12 00:00:00,NLD,demand_power,23830.58333333333
2024-06-12 01:00:00,NLD,demand_power,22696.91666666667
2024-06-12 02:00:00,NLD,demand_power,21927.5
2024-06-12 03:00:00,NLD,demand_power,21449.66666666667
2024-06-12 04:00:00,NLD,demand_power,21420.41666666667
2024-06-12 05:00:00,NLD,demand_power,21819.58333333333
2024-06-12 06:00:00,NLD,demand_power,23688.83333333333
2024-06-12 07:00:00,NLD,demand_power,26085.33333333333
2024-06-12 08:00:00,NLD,demand_power,27418.66666666667
2024-06-12 09:00:00,NLD,demand_power,27820.91666666667
2024-06-12 10:00:00,NLD,demand_power,27860.66666666667
2024-06-12 11:00:00,NLD,demand_power,27662.33333333333
2024-06-12 12:00:00,NLD,demand_power,27830.75
2024-06-12 13:00:00,NLD,demand_power,28133.08333333333
2024-06-12 14:00:00,NLD,demand_power,27712.16666666667
2024-06-12 15:00:00,NLD,demand_power,27294.5
2024-06-12 16:00:00,NLD,demand_power,26805.75
2024-06-12 17:00:00,NLD,demand_power,26481.41666666667
2024-06-12 18:00:00,NLD,demand_power,26937.83333333333
2024-06-12 19:00:00,NLD,demand_power,27590.91666666667
2024-06-12 20:00:00,NLD,demand_power,28632.66666666667
2024-06-12 21:00:00,NLD,demand_power,29069.33333333333
2024-06-12 22:00:00,NLD,demand_power,27837.58333333333
2024-06-12 23:00:00,NLD,demand_power,25412.25
2024-06-13 00:00:00,NLD,demand_power,23797.83333333333
2024-06-13 01:00:00,NLD,demand_power,22638.75
2024-06-13 02:00:00,NLD,demand_power,21651.83333333333
2024-06-13 03:00:00,NLD,demand_power,21203.33333333333
2024-06-13 04:00:00,NLD,demand_power,21141.08333333333
2024-06-13 05:00:00,NLD,demand_power,21457.25
2024-06-13 06:00:00,NLD,demand_power,23266.75
2024-06-13 07:00:00,NLD,demand_power,25572.58333333333
2024-06-13 08:00:00,NLD,demand_power,26932.0
2024-06-13 09:00:00,NLD,demand_power,26774.25
2024-06-13 10:00:00,NLD,demand_power,26264.41666666667
2024-06-13 11:00:00,NLD,demand_power,26155.33333333333
2024-06-13 12:00:00,NLD,demand_power,26218.0
2024-06-13 13:00:00,NLD,demand_power,26375.08333333333
2024-06-13 14:00:00,NLD,demand_power,25901.66666666667
2024-06-13 15:00:00,NLD,demand_power,25189.16666666667
2024-06-13 16:00:00,NLD,demand_power,25052.0
2024-06-13 17:00:00,NLD,demand_power,26204.83333333333
2024-06-13 18:00:00,NLD,demand_power,26796.83333333333
2024-06-13 19:00:00,NLD,demand_power,27936.58333333333
2024-06-13 20:00:00,NLD,demand_power,28910.75
2024-06-13 21:00:00,NLD,demand_power,29226.08333333333
2024-06-13 22:00:00,NLD,demand_power,28208.25
2024-06-13 23:00:00,NLD,demand_power,25855.58333333333
2024-06-14 00:00:00,NLD,demand_power,24280.25
2024-06-14 01:00:00,NLD,demand_power,22929.75
2024-06-14 02:00:00,NLD,demand_power,22160.16666666667
2024-06-14 03:00:00,NLD,demand_power,21704.75
2024-06-14 04:00:00,NLD,demand_power,21568.25
2024-06-14 05:00:00,NLD,demand_power,21874.08333333333
2024-06-14 06:00:00,NLD,demand_power,23868.25
2024-06-14 07:00:00,NLD,demand_power,26166.91666666667
2024-06-14 08:00:00,NLD,demand_power,27545.16666666667
2024-06-14 09:00:00,NLD,demand_power,27922.41666666667
2024-06-14 10:00:00,NLD,demand_power,27696.25
2024-06-14 11:00:00,NLD,demand_power,27726.83333333333
2024-06-14 12:00:00,NLD,demand_power,28088.5
2024-06-14 13:00:00,NLD,demand_power,28472.58333333333
2024-06-14 14:00:00,NLD,demand_power,27991.91666666667
2024-06-14 15:00:00,NLD,demand_power,27091.16666666667
2024-06-14 16:00:00,NLD,demand_power,26877.41666666667
2024-06-14 17:00:00,NLD,demand_power,27383.0
2024-06-14 18:00:00,NLD,demand_power,28000.33333333333
2024-06-14 19:00:00,NLD,demand_power,28565.5
2024-06-14 20:00:00,NLD,demand_power,29090.91666666667
2024-06-14 21:00:00,NLD,demand_power,29108.83333333333
2024-06-14 22:00:00,NLD,demand_power,28226.83333333333
2024-06-14 23:00:00,NLD,demand_power,26139.58333333333
2024-06-15 00:00:00,NLD,demand_power,24654.83333333333
2024-06-15 01:00:00,NLD,demand_power,23323.08333333333
2024-06-15 02:00:00,NLD,demand_power,22170.75
2024-06-15 03:00:00,NLD,demand_power,21379.66666666667
2024-06-15 04:00:00,NLD,demand_power,20933.91666666667
2024-06-15 05:00:00,NLD,demand_power,20696.0
2024-06-15 06:00:00,NLD,demand_power,20941.66666666667
2024-06-15 07:00:00,NLD,demand_power,21322.83333333333
2024-06-15 08:00:00,NLD,demand_power,22462.66666666667
2024-06-15 09:00:00,NLD,demand_power,23725.58333333333
2024-06-15 10:00:00,NLD,demand_power,24149.75
2024-06-15 11:00:00,NLD,demand_power,23952.41666666667
2024-06-15 12:00:00,NLD,demand_power,23798.41666666667
2024-06-15 13:00:00,NLD,demand_power,23919.0
2024-06-15 14:00:00,NLD,demand_power,23336.0
2024-06-15 15:00:00,NLD,demand_power,22182.33333333333
2024-06-15 16:00:00,NLD,demand_power,21760.41666666667
2024-06-15 17:00:00,NLD,demand_power,22306.5
2024-06-15 18:00:00,NLD,demand_power,23512.0
2024-06-15 19:00:00,NLD,demand_power,24511.25
2024-06-15 20:00:00,NLD,demand_power,25221.66666666667
2024-06-15 21:00:00,NLD,demand_power,25835.16666666667
2024-06-15 22:00:00,NLD,demand_power,25608.16666666667
2024-06-15 23:00:00,NLD,demand_power,23932.41666666667
2024-06-16 00:00:00,NLD,demand_power,22381.58333333333
2024-06-16 01:00:00,NLD,demand_power,20991.16666666667
2024-06-16 02:00:00,NLD,demand_power,20099.0
2024-06-16 03:00:00,NLD,demand_power,19534.83333333333
2024-06-16 04:00:00,NLD,demand_power,19197.08333333333
2024-06-16 05:00:00,NLD,demand_power,19096.25
2024-06-16 06:00:00,NLD,demand_power,19215.33333333333
2024-06-16 07:00:00,NLD,demand_power,19072.58333333333
2024-06-16 08:00:00,NLD,demand_power,19176.83333333333
2024-06-16 09:00:00,NLD,demand_power,19352.16666666667
2024-06-16 10:00:00,NLD,demand_power,19479.25
2024-06-16 11:00:00,NLD,demand_power,20567.25
2024-06-16 12:00:00,NLD,demand_power,20871.25
2024-06-16 13:00:00,NLD,demand_power,21297.0
2024-06-16 14:00:00,NLD,demand_power,21347.58333333333
2024-06-16 15:00:00,NLD,demand_power,20448.08333333333
2024-06-16 16:00:00,NLD,demand_power,20136.66666666667
2024-06-16 17:00:00,NLD,demand_power,20889.08333333333
2024-06-16 18:00:00,NLD,demand_power,22039.83333333333
2024-06-16 19:00:00,NLD,demand_power,23317.83333333333
2024-06-16 20:00:00,NLD,demand_power,24597.0
2024-06-16 21:00:00,NLD,demand_power,25905.25
2024-06-16 22:00:00,NLD,demand_power,26371.83333333333
2024-06-16 23:00:00,NLD,demand_power,24519.66666666667
2024-06-17 00:00:00,NLD,demand_power,22706.83333333333
2024-06-17 01:00:00,NLD,demand_power,21362.0
2024-06-17 02:00:00,NLD,demand_power,20579.41666666667
2024-06-17 03:00:00,NLD,demand_power,20261.25
2024-06-17 04:00:00,NLD,demand_power,20339.91666666667
2024-06-17 05:00:00,NLD,demand_power,20860.58333333333
2024-06-17 06:00:00,NLD,demand_power,23299.83333333333
2024-06-17 07:00:00,NLD,demand_power,26107.75
2024-06-17 08:00:00,NLD,demand_power,27482.08333333333
2024-06-17 09:00:00,NLD,demand_power,28305.33333333333
2024-06-17 10:00:00,NLD,demand_power,28412.0
2024-06-17 11:00:00,NLD,demand_power,28336.16666666667
2024-06-17 12:00:00,NLD,demand_power,28652.83333333333
2024-06-17 13:00:00,NLD,demand_power,28804.75
2024-06-17 14:00:00,NLD,demand_power,28583.25
2024-06-17 15:00:00,NLD,demand_power,27870.16666666667
2024-06-17 16:00:00,NLD,demand_power,27952.91666666667
2024-06-17 17:00:00,NLD,demand_power,28722.25
2024-06-17 18:00:00,NLD,demand_power,28914.5
2024-06-17 19:00:00,NLD,demand_power,29613.58333333333
2024-06-17 20:00:00,NLD,demand_power,30472.66666666667
2024-06-17 21:00:00,NLD,demand_power,30534.41666666667
2024-06-17 22:00:00,NLD,demand_power,29265.5
2024-06-17 23:00:00,NLD,demand_power,26891.08333333333
2024-06-18 00:00:00,NLD,demand_power,25381.0
2024-06-18 01:00:00,NLD,demand_power,24078.66666666667
2024-06-18 02:00:00,NLD,demand_power,23225.41666666667
2024-06-18 03:00:00,NLD,demand_power,22768.33333333333
2024-06-18 04:00:00,NLD,demand_power,22411.5
2024-06-18 05:00:00,NLD,demand_power,22790.75
2024-06-18 06:00:00,NLD,demand_power,24435.5
2024-06-18 07:00:00,NLD,demand_power,26739.75
2024-06-18 08:00:00,NLD,demand_power,28254.5
2024-06-18 09:00:00,NLD,demand_power,28915.08333333333
2024-06-18 10:00:00,NLD,demand_power,29116.66666666667
2024-06-18 11:00:00,NLD,demand_power,29066.33333333333
2024-06-18 12:00:00,NLD,demand_power,29094.25
2024-06-18 13:00:00,NLD,demand_power,29420.41666666667
2024-06-18 14:00:00,NLD,demand_power,28919.16666666667
2024-06-18 15:00:00,NLD,demand_power,28377.5
2024-06-18 16:00:00,NLD,demand_power,28220.66666666667
2024-06-18 17:00:00,NLD,demand_power,28675.0
2024-06-18 18:00:00,NLD,demand_power,28937.25
2024-06-18 19:00:00,NLD,demand_power,29349.08333333333
2024-06-18 20:00:00,NLD,demand_power,29908.08333333333
2024-06-18 21:00:00,NLD,demand_power,30145.66666666667
2024-06-18 22:00:00,NLD,demand_power,29019.58333333333
2024-06-18 23:00:00,NLD,demand_power,26664.25
2024-06-19 00:00:00,NLD,demand_power,25009.5
2024-06-19 01:00:00,NLD,demand_power,23726.5
2024-06-19 02:00:00,NLD,demand_power,22750.91666666667
2024-06-19 03:00:00,NLD,demand_power,22313.25
2024-06-19 04:00:00,NLD,demand_power,22160.08333333333
2024-06-19 05:00:00,NLD,demand_power,22614.16666666667
2024-06-19 06:00:00,NLD,demand_power,24433.91666666667
2024-06-19 07:00:00,NLD,demand_power,26732.08333333333
2024-06-19 08:00:00,NLD,demand_power,28028.91666666667
2024-06-19 09:00:00,NLD,demand_power,28388.33333333333
2024-06-19 10:00:00,NLD,demand_power,28387.75
2024-06-19 11:00:00,NLD,demand_power,28418.58333333333
2024-06-19 12:00:00,NLD,demand_power,28687.58333333333
2024-06-19 13:00:00,NLD,demand_power,29127.83333333333
2024-06-19 14:00:00,NLD,demand_power,28698.25
2024-06-19 15:00:00,NLD,demand_power,28063.08333333333
2024-06-19 16:00:00,NLD,demand_power,27828.66666666667
2024-06-19 17:00:00,NLD,demand_power,28138.41666666667
2024-06-19 18:00:00,NLD,demand_power,28220.25
2024-06-19 19:00:00,NLD,demand_power,28699.5
2024-06-19 20:00:00,NLD,demand_power,29378.33333333333
2024-06-19 21:00:00,NLD,demand_power,29607.0
2024-06-19 22:00:00,NLD,demand_power,28603.5
2024-06-19 23:00:00,NLD,demand_power,26133.08333333333
2024-06-20 00:00:00,NLD,demand_power,24560.33333333333
2024-06-20 01:00:00,NLD,demand_power,23351.41666666667
2024-06-20 02:00:00,NLD,demand_power,22479.08333333333
2024-06-20 03:00:00,NLD,demand_power,22075.33333333333
2024-06-20 04:00:00,NLD,demand_power,21842.08333333333
2024-06-20 05:00:00,NLD,demand_power,22309.33333333333
2024-06-20 06:00:00,NLD,demand_power,24158.91666666667
2024-06-20 07:00:00,NLD,demand_power,26417.33333333333
2024-06-20 08:00:00,NLD,demand_power,27877.0
2024-06-20 09:00:00,NLD,demand_power,28230.83333333333
2024-06-20 10:00:00,NLD,demand_power,28629.25
2024-06-20 11:00:00,NLD,demand_power,28670.83333333333
2024-06-20 12:00:00,NLD,demand_power,28738.91666666667
2024-06-20 13:00:00,NLD,demand_power,29007.91666666667
2024-06-20 14:00:00,NLD,demand_power,28349.91666666667
2024-06-20 15:00:00,NLD,demand_power,27443.5
2024-06-20 16:00:00,NLD,demand_power,27053.83333333333
2024-06-20 17:00:00,NLD,demand_power,27144.41666666667
2024-06-20 18:00:00,NLD,demand_power,27235.25
2024-06-20 19:00:00,NLD,demand_power,27730.41666666667
2024-06-20 20:00:00,NLD,demand_power,28817.0
2024-06-20 21:00:00,NLD,demand_power,29111.41666666667
2024-06-20 22:00:00,NLD,demand_power,28174.91666666667
2024-06-20 23:00:00,NLD,demand_power,26034.33333333333
2024-06-21 00:00:00,NLD,demand_power,24581.41666666667
2024-06-21 01:00:00,NLD,demand_power,23270.08333333333
2024-06-21 02:00:00,NLD,demand_power,22326.91666666667
2024-06-21 03:00:00,NLD,demand_power,21838.58333333333
2024-06-21 04:00:00,NLD,demand_power,21695.75
2024-06-21 05:00:00,NLD,demand_power,22004.91666666667
2024-06-21 06:00:00,NLD,demand_power,23757.66666666667
2024-06-21 07:00:00,NLD,demand_power,25877.83333333333
2024-06-21 08:00:00,NLD,demand_power,27035.16666666667
2024-06-21 09:00:00,NLD,demand_power,27359.16666666667
2024-06-21 10:00:00,NLD,demand_power,27414.75
2024-06-21 11:00:00,NLD,demand_power,27538.16666666667
2024-06-21 12:00:00,NLD,demand_power,27537.58333333333
2024-06-21 13:00:00,NLD,demand_power,27607.75
2024-06-21 14:00:00,NLD,demand_power,27194.16666666667
2024-06-21 15:00:00,NLD,demand_power,26445.5
2024-06-21 16:00:00,NLD,demand_power,26166.75
2024-06-21 17:00:00,NLD,demand_power,26679.16666666667
2024-06-21 18:00:00,NLD,demand_power,27290.25
2024-06-21 19:00:00,NLD,demand_power,27981.16666666667
2024-06-21 20:00:00,NLD,demand_power,28422.75
2024-06-21 21:00:00,NLD,demand_power,28400.5
2024-06-21 22:00:00,NLD,demand_power,27561.33333333333
2024-06-21 23:00:00,NLD,demand_power,25705.33333333333
2024-06-22 00:00:00,NLD,demand_power,24284.33333333333
2024-06-22 01:00:00,NLD,demand_power,22942.16666666667
2024-06-22 02:00:00,NLD,demand_power,21855.75
2024-06-22 03:00:00,NLD,demand_power,21201.66666666667
2024-06-22 04:00:00,NLD,demand_power,20748.58333333333
2024-06-22 05:00:00,NLD,demand_power,20556.08333333333
2024-06-22 06:00:00,NLD,demand_power,20745.66666666667
2024-06-22 07:00:00,NLD,demand_power,21089.16666666667
2024-06-22 08:00:00,NLD,demand_power,22029.16666666667
2024-06-22 09:00:00,NLD,demand_power,23036.16666666667
2024-06-22 10:00:00,NLD,demand_power,24115.83333333333
2024-06-22 11:00:00,NLD,demand_power,24335.08333333333
2024-06-22 12:00:00,NLD,demand_power,24362.25
2024-06-22 13:00:00,NLD,demand_power,24831.16666666667
2024-06-22 14:00:00,NLD,demand_power,24801.25
2024-06-22 15:00:00,NLD,demand_power,24084.75
2024-06-22 16:00:00,NLD,demand_power,23733.83333333333
2024-06-22 17:00:00,NLD,demand_power,24078.25
2024-06-22 18:00:00,NLD,demand_power,24689.66666666667
2024-06-22 19:00:00,NLD,demand_power,25283.91666666667
2024-06-22 20:00:00,NLD,demand_power,25757.83333333333
2024-06-22 21:00:00,NLD,demand_power,26236.41666666667
2024-06-22 22:00:00,NLD,demand_power,25904.66666666667
2024-06-22 23:00:00,NLD,demand_power,24302.25
2024-06-23 00:00:00,NLD,demand_power,22630.91666666667
2024-06-23 01:00:00,NLD,demand_power,21345.08333333333
2024-06-23 02:00:00,NLD,demand_power,20418.33333333333
2024-06-23 03:00:00,NLD,demand_power,19892.5
2024-06-23 04:00:00,NLD,demand_power,19421.58333333333
2024-06-23 05:00:00,NLD,demand_power,19292.41666666667
2024-06-23 06:00:00,NLD,demand_power,19312.5
2024-06-23 07:00:00,NLD,demand_power,19226.75
2024-06-23 08:00:00,NLD,demand_power,19789.58333333333
2024-06-23 09:00:00,NLD,demand_power,20787.58333333333
2024-06-23 10:00:00,NLD,demand_power,21373.5
2024-06-23 11:00:00,NLD,demand_power,21663.33333333333
2024-06-23 12:00:00,NLD,demand_power,21875.08333333333
2024-06-23 13:00:00,NLD,demand_power,22169.16666666667
2024-06-23 14:00:00,NLD,demand_power,22380.0
2024-06-23 15:00:00,NLD,demand_power,21468.41666666667
2024-06-23 16:00:00,NLD,demand_power,21234.5
2024-06-23 17:00:00,NLD,demand_power,21648.08333333333
2024-06-23 18:00:00,NLD,demand_power,22621.16666666667
2024-06-23 19:00:00,NLD,demand_power,23938.16666666667
2024-06-23 20:00:00,NLD,demand_power,24880.91666666667
2024-06-23 21:00:00,NLD,demand_power,25589.58333333333
2024-06-23 22:00:00,NLD,demand_power,25872.83333333333
2024-06-23 23:00:00,NLD,demand_power,24276.83333333333
2024-06-24 00:00:00,NLD,demand_power,22759.33333333333
2024-06-24 01:00:00,NLD,demand_power,21764.41666666667
2024-06-24 02:00:00,NLD,demand_power,20999.91666666667
2024-06-24 03:00:00,NLD,demand_power,20493.91666666667
2024-06-24 04:00:00,NLD,demand_power,20396.08333333333
2024-06-24 05:00:00,NLD,demand_power,20720.0
2024-06-24 06:00:00,NLD,demand_power,22185.0
2024-06-24 07:00:00,NLD,demand_power,23666.5
2024-06-24 08:00:00,NLD,demand_power,24877.08333333333
2024-06-24 09:00:00,NLD,demand_power,25958.58333333333
2024-06-24 10:00:00,NLD,demand_power,26529.0
2024-06-24 11:00:00,NLD,demand_power,26535.25
2024-06-24 12:00:00,NLD,demand_power,26748.16666666667
2024-06-24 13:00:00,NLD,demand_power,27392.25
2024-06-24 14:00:00,NLD,demand_power,27268.0
2024-06-24 15:00:00,NLD,demand_power,26375.33333333333
2024-06-24 16:00:00,NLD,demand_power,25989.0
2024-06-24 17:00:00,NLD,demand_power,26544.25
2024-06-24 18:00:00,NLD,demand_power,27249.58333333333
2024-06-24 19:00:00,NLD,demand_power,28060.91666666667
2024-06-24 20:00:00,NLD,demand_power,28961.08333333333
2024-06-24 21:00:00,NLD,demand_power,29264.66666666667
2024-06-24 22:00:00,NLD,demand_power,28679.58333333333
2024-06-24 23:00:00,NLD,demand_power,26754.75
2024-06-25 00:00:00,NLD,demand_power,25177.33333333333
2024-06-25 01:00:00,NLD,demand_power,23718.58333333333
2024-06-25 02:00:00,NLD,demand_power,22685.91666666667
2024-06-25 03:00:00,NLD,demand_power,22269.08333333333
2024-06-25 04:00:00,NLD,demand_power,22154.25
2024-06-25 05:00:00,NLD,demand_power,22520.5
2024-06-25 06:00:00,NLD,demand_power,24464.91666666667
2024-06-25 07:00:00,NLD,demand_power,26750.83333333333
2024-06-25 08:00:00,NLD,demand_power,28354.16666666667
2024-06-25 09:00:00,NLD,demand_power,29363.66666666667
2024-06-25 10:00:00,NLD,demand_power,29622.91666666667
2024-06-25 11:00:00,NLD,demand_power,29870.5
2024-06-25 12:00:00,NLD,demand_power,30227.0
2024-06-25 13:00:00,NLD,demand_power,30565.5
2024-06-25 14:00:00,NLD,demand_power,30528.58333333333
2024-06-25 15:00:00,NLD,demand_power,30219.75
2024-06-25 16:00:00,NLD,demand_power,30131.91666666667
2024-06-25 17:00:00,NLD,demand_power,30603.83333333333
2024-06-25 18:00:00,NLD,demand_power,30793.83333333333
2024-06-25 19:00:00,NLD,demand_power,31050.66666666667
2024-06-25 20:00:00,NLD,demand_power,31318.58333333333
2024-06-25 21:00:00,NLD,demand_power,31425.83333333333
2024-06-25 22:00:00,NLD,demand_power,30475.25
2024-06-25 23:00:00,NLD,demand_power,28222.08333333333
2024-06-26 00:00:00,NLD,demand_power,26531.25
2024-06-26 01:00:00,NLD,demand_power,25105.16666666667
2024-06-26 02:00:00,NLD,demand_power,24014.83333333333
2024-06-26 03:00:00,NLD,demand_power,23502.08333333333
2024-06-26 04:00:00,NLD,demand_power,23327.58333333333
2024-06-26 05:00:00,NLD,demand_power,23530.41666666667
2024-06-26 06:00:00,NLD,demand_power,25206.0
2024-06-26 07:00:00,NLD,demand_power,27372.25
2024-06-26 08:00:00,NLD,demand_power,28834.58333333333
2024-06-26 09:00:00,NLD,demand_power,29677.41666666667
2024-06-26 10:00:00,NLD,demand_power,29957.75
2024-06-26 11:00:00,NLD,demand_power,30208.75
2024-06-26 12:00:00,NLD,demand_power,30257.66666666667
2024-06-26 13:00:00,NLD,demand_power,30748.66666666667
2024-06-26 14:00:00,NLD,demand_power,30598.91666666667
2024-06-26 15:00:00,NLD,demand_power,30173.08333333333
2024-06-26 16:00:00,NLD,demand_power,29871.83333333333
2024-06-26 17:00:00,NLD,demand_power,30104.5
2024-06-26 18:00:00,NLD,demand_power,30183.66666666667
2024-06-26 19:00:00,NLD,demand_power,30376.0
2024-06-26 20:00:00,NLD,demand_power,30861.33333333333
2024-06-26 21:00:00,NLD,demand_power,30902.08333333333
2024-06-26 22:00:00,NLD,demand_power,29904.83333333333
2024-06-26 23:00:00,NLD,demand_power,27635.83333333333
2024-06-27 00:00:00,NLD,demand_power,25872.5
2024-06-27 01:00:00,NLD,demand_power,24493.16666666667
2024-06-27 02:00:00,NLD,demand_power,23466.58333333333
2024-06-27 03:00:00,NLD,demand_power,22956.66666666667
2024-06-27 04:00:00,NLD,demand_power,22896.41666666667
2024-06-27 05:00:00,NLD,demand_power,23348.58333333333
2024-06-27 06:00:00,NLD,demand_power,25190.08333333333
2024-06-27 07:00:00,NLD,demand_power,27348.5
2024-06-27 08:00:00,NLD,demand_power,28746.08333333333
2024-06-27 09:00:00,NLD,demand_power,29617.41666666667
2024-06-27 10:00:00,NLD,demand_power,29915.08333333333
2024-06-27 11:00:00,NLD,demand_power,30065.33333333333
2024-06-27 12:00:00,NLD,demand_power,30498.58333333333
2024-06-27 13:00:00,NLD,demand_power,30964.5
2024-06-27 14:00:00,NLD,demand_power,30690.5
2024-06-27 15:00:00,NLD,demand_power,30015.75
2024-06-27 16:00:00,NLD,demand_power,29830.0
2024-06-27 17:00:00,NLD,demand_power,30187.16666666667
2024-06-27 18:00:00,NLD,demand_power,30331.41666666667
2024-06-27 19:00:00,NLD,demand_power,30678.08333333333
2024-06-27 20:00:00,NLD,demand_power,31060.16666666667
2024-06-27 21:00:00,NLD,demand_power,31261.66666666667
2024-06-27 22:00:00,NLD,demand_power,30260.5
2024-06-27 23:00:00,NLD,demand_power,27965.5
2024-06-28 00:00:00,NLD,demand_power,26291.25
2024-06-28 01:00:00,NLD,demand_power,24954.75
2024-06-28 02:00:00,NLD,demand_power,23824.08333333333
2024-06-28 03:00:00,NLD,demand_power,23322.5
2024-06-28 04:00:00,NLD,demand_power,23077.91666666667
2024-06-28 05:00:00,NLD,demand_power,23501.25
2024-06-28 06:00:00,NLD,demand_power,25266.0
2024-06-28 07:00:00,NLD,demand_power,27414.16666666667
2024-06-28 08:00:00,NLD,demand_power,28910.16666666667
2024-06-28 09:00:00,NLD,demand_power,29737.25
2024-06-28 10:00:00,NLD,demand_power,30055.5
2024-06-28 11:00:00,NLD,demand_power,30498.83333333333
2024-06-28 12:00:00,NLD,demand_power,30763.33333333333
2024-06-28 13:00:00,NLD,demand_power,30984.66666666667
2024-06-28 14:00:00,NLD,demand_power,30631.33333333333
2024-06-28 15:00:00,NLD,demand_power,29528.41666666667
2024-06-28 16:00:00,NLD,demand_power,29202.5
2024-06-28 17:00:00,NLD,demand_power,29332.25
2024-06-28 18:00:00,NLD,demand_power,29334.41666666667
2024-06-28 19:00:00,NLD,demand_power,29512.33333333333
2024-06-28 20:00:00,NLD,demand_power,29786.75
2024-06-28 21:00:00,NLD,demand_power,29598.08333333333
2024-06-28 22:00:00,NLD,demand_power,28534.58333333333
2024-06-28 23:00:00,NLD,demand_power,26566.25
2024-06-29 00:00:00,NLD,demand_power,25252.58333333333
2024-06-29 01:00:00,NLD,demand_power,24016.0
2024-06-29 02:00:00,NLD,demand_power,23077.91666666667
2024-06-29 03:00:00,NLD,demand_power,22468.41666666667
2024-06-29 04:00:00,NLD,demand_power,22016.83333333333
2024-06-29 05:00:00,NLD,demand_power,21890.5
2024-06-29 06:00:00,NLD,demand_power,21987.08333333333
2024-06-29 07:00:00,NLD,demand_power,22325.91666666667
2024-06-29 08:00:00,NLD,demand_power,23613.0
2024-06-29 09:00:00,NLD,demand_power,25149.58333333333
2024-06-29 10:00:00,NLD,demand_power,26070.83333333333
2024-06-29 11:00:00,NLD,demand_power,26325.5
2024-06-29 12:00:00,NLD,demand_power,26088.5
2024-06-29 13:00:00,NLD,demand_power,26070.16666666667
2024-06-29 14:00:00,NLD,demand_power,25714.5
2024-06-29 15:00:00,NLD,demand_power,24838.08333333333
2024-06-29 16:00:00,NLD,demand_power,24211.66666666667
2024-06-29 17:00:00,NLD,demand_power,24347.41666666667
2024-06-29 18:00:00,NLD,demand_power,24874.25
2024-06-29 19:00:00,NLD,demand_power,25556.5
2024-06-29 20:00:00,NLD,demand_power,26230.91666666667
2024-06-29 21:00:00,NLD,demand_power,26804.66666666667
2024-06-29 22:00:00,NLD,demand_power,26560.91666666667
2024-06-29 23:00:00,NLD,demand_power,24915.25
2024-06-30 00:00:00,NLD,demand_power,23134.08333333333
2024-06-30 01:00:00,NLD,demand_power,21766.0
2024-06-30 02:00:00,NLD,demand_power,20890.66666666667
2024-06-30 03:00:00,NLD,demand_power,20179.5
2024-06-30 04:00:00,NLD,demand_power,19894.08333333333
2024-06-30 05:00:00,NLD,demand_power,19750.41666666667
2024-06-30 06:00:00,NLD,demand_power,19766.33333333333
2024-06-30 07:00:00,NLD,demand_power,19811.0
2024-06-30 08:00:00,NLD,demand_power,20500.66666666667
2024-06-30 09:00:00,NLD,demand_power,21540.91666666667
2024-06-30 10:00:00,NLD,demand_power,22506.75
2024-06-30 11:00:00,NLD,demand_power,22978.25
2024-06-30 12:00:00,NLD,demand_power,23358.66666666667
2024-06-30 13:00:00,NLD,demand_power,23746.75
2024-06-30 14:00:00,NLD,demand_power,23795.91666666667
2024-06-30 15:00:00,NLD,demand_power,22677.08333333333
2024-06-30 16:00:00,NLD,demand_power,22626.41666666667
2024-06-30 17:00:00,NLD,demand_power,22877.41666666667
2024-06-30 18:00:00,NLD,demand_power,23610.0
2024-06-30 19:00:00,NLD,demand_power,24699.83333333333
