timesteps,nodes,techs,marginal_generation_cost,system_balance,diff
2024-04-22 08:00:00,NLD,solar_pv,1.06e-05,-6.562778471157174e-10,1.0600656277847116e-05
2024-04-22 09:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 15:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-22 16:00:00,NLD,solar_pv,1.06e-05,-6.674505899933951e-10,1.0600667450589994e-05
2024-04-22 17:00:00,NLD,solar_pv,1.06e-05,-4.861454105081479e-10,1.0600486145410508e-05
2024-04-22 18:00:00,NLD,solar_pv,1.06e-05,-3.9766151821381865e-10,1.0600397661518213e-05
2024-04-22 19:00:00,NLD,wind_onshore,0.001508,-3.5540812120762333e-10,0.0015080003554081211
2024-04-22 20:00:00,NLD,nuclear,0.0076272727272727265,0.015253141011038583,0.007625868283765856
2024-04-22 21:00:00,NLD,nuclear,0.0076272727272727265,0.00762774262407067,4.6989679794353506e-07
2024-04-22 22:00:00,NLD,nuclear,0.007627272727272727,0.007627693545692183,4.208184194555778e-07
2024-04-22 23:00:00,NLD,nuclear,0.007627272727272727,0.00762677552034032,4.972069324073181e-07
2024-04-23 00:00:00,NLD,wind_onshore,0.001508,-3.5869237981673274e-10,0.0015080003586923798
2024-04-23 01:00:00,NLD,wind_onshore,0.001508,-3.6689723081216223e-10,0.001508000366897231
2024-04-23 02:00:00,NLD,wind_onshore,0.001508,-3.728136189630597e-10,0.001508000372813619
2024-04-23 03:00:00,NLD,wind_onshore,0.001508,-3.722604463350628e-10,0.0015080003722604464
2024-04-23 04:00:00,NLD,wind_onshore,0.001508,-3.72309238792956e-10,0.0015080003723092388
2024-04-23 05:00:00,NLD,solar_pv,1.06e-05,-3.627748147401528e-10,1.060036277481474e-05
2024-04-23 06:00:00,NLD,solar_pv,1.06e-05,-3.6566019007599264e-10,1.0600365660190076e-05
2024-04-23 07:00:00,NLD,solar_pv,1.06e-05,-4.158702095843426e-10,1.0600415870209585e-05
2024-04-23 08:00:00,NLD,solar_pv,1.06e-05,-5.5820793989135e-10,1.0600558207939892e-05
2024-04-23 09:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 15:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-23 16:00:00,NLD,solar_pv,1.06e-05,-6.163288652725849e-10,1.0600616328865274e-05
2024-04-23 17:00:00,NLD,solar_pv,1.0600000000000002e-05,-4.5494533139242667e-10,1.0600454945331394e-05
2024-04-23 18:00:00,NLD,solar_pv,1.06e-05,-3.6288754863832363e-10,1.060036288754864e-05
2024-04-23 19:00:00,NLD,wind_onshore,0.001508,3.426033054908229e-07,0.0015076573966945092
2024-04-23 20:00:00,NLD,nuclear,0.0076272727272727265,0.015255010392545933,0.007627737665273206
2024-04-23 21:00:00,NLD,hydro,0.03,0.022881637114950157,0.007118362885049842
2024-04-23 22:00:00,NLD,wind_onshore,0.001508,1.826901499838346e-07,0.0015078173098500161
2024-04-23 23:00:00,NLD,wind_onshore,0.0015080000000000002,7.077197262215385e-08,0.001507929228027378
2024-04-24 00:00:00,NLD,wind_onshore,0.001508,-3.599581967154241e-10,0.0015080003599581967
2024-04-24 01:00:00,NLD,wind_onshore,0.001508,-3.715059849212639e-10,0.0015080003715059848
2024-04-24 02:00:00,NLD,wind_onshore,0.001508,-3.752917147767131e-10,0.0015080003752917148
2024-04-24 03:00:00,NLD,wind_onshore,0.001508,-3.7343364283404124e-10,0.0015080003734336427
2024-04-24 04:00:00,NLD,wind_onshore,0.001508,-3.67977316010954e-10,0.001508000367977316
2024-04-24 05:00:00,NLD,solar_pv,1.06e-05,-3.565992695852641e-10,1.0600356599269585e-05
2024-04-24 06:00:00,NLD,solar_pv,1.06e-05,-3.6099173904337214e-10,1.0600360991739043e-05
2024-04-24 07:00:00,NLD,solar_pv,1.0599999999999998e-05,-4.0738885358671906e-10,1.0600407388853585e-05
2024-04-24 08:00:00,NLD,solar_pv,1.06e-05,-4.619621123148447e-10,1.0600461962112315e-05
2024-04-24 09:00:00,NLD,solar_pv,1.06e-05,-6.001935961376547e-10,1.0600600193596138e-05
2024-04-24 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-24 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-24 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-24 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-24 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-24 15:00:00,NLD,solar_pv,1.06e-05,-6.047424309154379e-10,1.0600604742430916e-05
2024-04-24 16:00:00,NLD,solar_pv,1.06e-05,-4.668254252625268e-10,1.0600466825425262e-05
2024-04-24 17:00:00,NLD,solar_pv,1.06e-05,-4.0540460837649833e-10,1.0600405404608377e-05
2024-04-24 18:00:00,NLD,solar_pv,1.06e-05,4.059713304189267e-08,1.0559402866958108e-05
2024-04-24 19:00:00,NLD,hydro,0.03,0.022881999265099793,0.007118000734900206
2024-04-24 20:00:00,NLD,ccgt,0.04976842105263158,0.049768404439231584,1.661339999597944e-08
2024-04-24 21:00:00,NLD,ccgt,0.04976842105263158,0.04976841450994591,6.5426856710182335e-09
2024-04-24 22:00:00,NLD,ccgt,0.04976842105263159,0.049768407432597354,1.3620034232386669e-08
2024-04-24 23:00:00,NLD,ccgt,0.04976842105263158,0.049767796241077474,6.248115541063193e-07
2024-04-25 00:00:00,NLD,nuclear,0.007627272727272727,0.00762727002088385,2.7063888777614786e-09
2024-04-25 01:00:00,NLD,nuclear,0.007627272727272727,0.007627272245952379,4.813203481612849e-10
2024-04-25 02:00:00,NLD,nuclear,0.007627272727272727,0.0076272680989244775,4.628348249796632e-09
2024-04-25 03:00:00,NLD,nuclear,0.0076272727272727265,0.007627269279197483,3.4480752437310302e-09
2024-04-25 04:00:00,NLD,nuclear,0.0076272727272727265,0.0076272694119072035,3.315365522914282e-09
2024-04-25 05:00:00,NLD,nuclear,0.0076272727272727265,0.007627279668742754,6.941470027249652e-09
2024-04-25 06:00:00,NLD,nuclear,0.007627272727272727,0.007627292864090469,2.0136817741912838e-08
2024-04-25 07:00:00,NLD,nuclear,0.007627272727272727,0.01525432838709066,0.007627055659817932
2024-04-25 08:00:00,NLD,solar_pv,1.06e-05,2.1226190574445667e-07,1.0387738094255544e-05
2024-04-25 09:00:00,NLD,solar_pv,1.06e-05,-3.82690256877188e-10,1.0600382690256878e-05
2024-04-25 10:00:00,NLD,solar_pv,1.06e-05,-4.362138306816175e-10,1.0600436213830682e-05
2024-04-25 11:00:00,NLD,solar_pv,1.06e-05,-4.810579325943358e-10,1.0600481057932594e-05
2024-04-25 12:00:00,NLD,solar_pv,1.06e-05,-5.095878126274632e-10,1.0600509587812628e-05
2024-04-25 13:00:00,NLD,solar_pv,1.06e-05,-5.011340998969858e-10,1.0600501134099897e-05
2024-04-25 14:00:00,NLD,solar_pv,1.06e-05,-4.691688862687543e-10,1.0600469168886269e-05
2024-04-25 15:00:00,NLD,solar_pv,1.0600000000000002e-05,-4.4316476449506205e-10,1.0600443164764497e-05
2024-04-25 16:00:00,NLD,solar_pv,1.06e-05,-4.1341283819661387e-10,1.0600413412838197e-05
2024-04-25 17:00:00,NLD,solar_pv,1.06e-05,1.8350813670744017e-08,1.0581649186329257e-05
2024-04-25 18:00:00,NLD,ccgt,0.04976842105263158,0.04976837634598084,4.470665074252089e-08
2024-04-25 19:00:00,NLD,ccgt,0.04976842105263158,0.0497684100155497,1.1037081880382882e-08
2024-04-25 20:00:00,NLD,ccgt,0.049768421052631594,0.049768414869715984,6.182915610053463e-09
2024-04-25 21:00:00,NLD,ccgt,0.04976842105263159,0.04976841713108657,3.921545019269779e-09
2024-04-25 22:00:00,NLD,ccgt,0.04976842105263158,0.04976841288125025,8.171381328525573e-09
2024-04-25 23:00:00,NLD,ccgt,0.04976842105263158,0.04976839816725481,2.288537676725655e-08
2024-04-26 00:00:00,NLD,ccgt,0.04976842105263159,0.0497644475055688,3.973547062788296e-06
2024-04-26 01:00:00,NLD,nuclear,0.0076272727272727265,0.007627276974834696,4.247561969684954e-09
2024-04-26 02:00:00,NLD,nuclear,0.007627272727272727,0.007627272345288817,3.819839106480871e-10
2024-04-26 03:00:00,NLD,nuclear,0.007627272727272727,0.007627273835835227,1.108562499609056e-09
2024-04-26 04:00:00,NLD,nuclear,0.007627272727272727,0.007627273089147532,3.618748044276199e-10
2024-04-26 05:00:00,NLD,nuclear,0.007627272727272727,0.007627276322637061,3.595364333509876e-09
2024-04-26 06:00:00,NLD,nuclear,0.0076272727272727265,0.0076274874579855476,2.1473071282109707e-07
2024-04-26 07:00:00,NLD,nuclear,0.007627272727272727,0.015254328516811582,0.007627055789538855
2024-04-26 08:00:00,NLD,solar_pv,1.0599999999999998e-05,-3.757197740562158e-10,1.0600375719774054e-05
2024-04-26 09:00:00,NLD,solar_pv,1.06e-05,-4.1630945499505174e-10,1.0600416309454995e-05
2024-04-26 10:00:00,NLD,solar_pv,1.06e-05,-4.537337075911992e-10,1.0600453733707592e-05
2024-04-26 11:00:00,NLD,solar_pv,1.06e-05,-5.55895070572109e-10,1.0600555895070573e-05
2024-04-26 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-26 13:00:00,NLD,solar_pv,1.06e-05,-5.594499726203686e-10,1.060055944997262e-05
2024-04-26 14:00:00,NLD,solar_pv,1.06e-05,-4.799513018190274e-10,1.060047995130182e-05
2024-04-26 15:00:00,NLD,solar_pv,1.06e-05,-4.428777636286527e-10,1.0600442877763629e-05
2024-04-26 16:00:00,NLD,solar_pv,1.06e-05,-4.1792034907850865e-10,1.060041792034908e-05
2024-04-26 17:00:00,NLD,solar_pv,1.06e-05,1.3217255854628653e-08,1.0586782744145372e-05
2024-04-26 18:00:00,NLD,hydro,0.03,0.022882076537167367,0.0071179234628326316
2024-04-26 19:00:00,NLD,ccgt,0.04976842105263158,0.04976837727480877,4.377782281128617e-08
2024-04-26 20:00:00,NLD,ccgt,0.04976842105263159,0.049768396125953115,2.4926678471315356e-08
2024-04-26 21:00:00,NLD,ccgt,0.04976842105263158,0.04976840086968427,2.0182947306490728e-08
2024-04-26 22:00:00,NLD,hydro,0.03,0.022881602398953482,0.007118397601046517
2024-04-26 23:00:00,NLD,wind_onshore,0.001508,1.0410705456497368e-07,0.001507895892945435
2024-04-27 00:00:00,NLD,wind_onshore,0.001508,1.3382912029999923e-07,0.0015078661708797
2024-04-27 01:00:00,NLD,wind_onshore,0.001508,-3.642423056355024e-10,0.0015080003642423056
2024-04-27 02:00:00,NLD,wind_onshore,0.001508,-3.825461610472557e-10,0.001508000382546161
2024-04-27 03:00:00,NLD,wind_onshore,0.001508,-3.895203057212483e-10,0.0015080003895203058
2024-04-27 04:00:00,NLD,wind_onshore,0.001508,-3.9353101774645476e-10,0.0015080003935310177
2024-04-27 05:00:00,NLD,solar_pv,1.06e-05,-3.970494907211286e-10,1.0600397049490722e-05
2024-04-27 06:00:00,NLD,solar_pv,1.06e-05,-4.0531104052293304e-10,1.0600405311040523e-05
2024-04-27 07:00:00,NLD,solar_pv,1.06e-05,-4.719407474226683e-10,1.0600471940747423e-05
2024-04-27 08:00:00,NLD,solar_pv,1.06e-05,-6.341718125015787e-10,1.0600634171812501e-05
2024-04-27 09:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 15:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-27 16:00:00,NLD,solar_pv,1.06e-05,-6.869272510838099e-10,1.0600686927251084e-05
2024-04-27 17:00:00,NLD,solar_pv,1.06e-05,-5.039188414177589e-10,1.0600503918841418e-05
2024-04-27 18:00:00,NLD,solar_pv,1.06e-05,-3.830004562155519e-10,1.0600383000456217e-05
2024-04-27 19:00:00,NLD,wind_onshore,0.001508,7.980055316510478e-08,0.001507920199446835
2024-04-27 20:00:00,NLD,wind_onshore,0.001508,7.964708055143989e-08,0.0015079203529194485
2024-04-27 21:00:00,NLD,hydro,0.03,0.022881683939567438,0.007118316060432561
2024-04-27 22:00:00,NLD,nuclear,0.007627272727272727,0.007627298948325157,2.6221052430025482e-08
2024-04-27 23:00:00,NLD,nuclear,0.0076272727272727265,0.007627263555455754,9.171816972575186e-09
2024-04-28 00:00:00,NLD,nuclear,0.007627272727272727,0.007627262790828726,9.936444000935296e-09
2024-04-28 01:00:00,NLD,nuclear,0.007627272727272727,0.007627255406107471,1.7321165256441173e-08
2024-04-28 02:00:00,NLD,nuclear,0.007627272727272728,0.007627224287492997,4.8439779731616894e-08
2024-04-28 03:00:00,NLD,nuclear,0.007627272727272728,0.007627213892654597,5.883461813138008e-08
2024-04-28 04:00:00,NLD,nuclear,0.007627272727272728,0.007627225934353533,4.679291919478662e-08
2024-04-28 05:00:00,NLD,nuclear,0.0076272727272727265,0.007627225113912408,4.7613360318679576e-08
2024-04-28 06:00:00,NLD,solar_pv,1.06e-05,-3.596992896916724e-10,1.0600359699289692e-05
2024-04-28 07:00:00,NLD,solar_pv,1.06e-05,-4.1062919883591246e-10,1.0600410629198836e-05
2024-04-28 08:00:00,NLD,solar_pv,1.06e-05,-4.776257439304535e-10,1.0600477625743931e-05
2024-04-28 09:00:00,NLD,solar_pv,1.06e-05,-5.868981649769094e-10,1.0600586898164977e-05
2024-04-28 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-28 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-28 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-28 13:00:00,NLD,solar_pv,1.06e-05,-5.910695831137133e-10,1.0600591069583113e-05
2024-04-28 14:00:00,NLD,solar_pv,1.06e-05,-4.926995715061484e-10,1.0600492699571507e-05
2024-04-28 15:00:00,NLD,solar_pv,1.06e-05,-4.5621396462633047e-10,1.0600456213964626e-05
2024-04-28 16:00:00,NLD,solar_pv,1.06e-05,-4.1063955507736116e-10,1.0600410639555078e-05
2024-04-28 17:00:00,NLD,solar_pv,1.06e-05,-3.7077338371726004e-10,1.0600370773383718e-05
2024-04-28 18:00:00,NLD,nuclear,0.0076272727272727265,0.015254526986626648,0.007627254259353921
2024-04-28 19:00:00,NLD,nuclear,0.007627272727272727,0.007627276634792768,3.907520041042389e-09
2024-04-28 20:00:00,NLD,nuclear,0.007627272727272727,0.007627265262550842,7.464721885758197e-09
2024-04-28 21:00:00,NLD,ccgt,0.04976842105263159,0.04976838223680251,3.8815829078719943e-08
2024-04-28 22:00:00,NLD,nuclear,0.0076272727272727265,0.015253996779310301,0.007626724052037574
2024-04-28 23:00:00,NLD,wind_onshore,0.001508,6.882190411471741e-07,0.0015073117809588528
2024-04-29 00:00:00,NLD,nuclear,0.0076272727272727265,0.007627203473171021,6.925410170506574e-08
2024-04-29 01:00:00,NLD,nuclear,0.0076272727272727265,0.007627261249176936,1.147809579066933e-08
2024-04-29 02:00:00,NLD,nuclear,0.007627272727272726,0.007627253837145988,1.889012673800955e-08
2024-04-29 03:00:00,NLD,nuclear,0.0076272727272727265,0.007627251933663895,2.0793608831309873e-08
2024-04-29 04:00:00,NLD,nuclear,0.007627272727272728,0.007627246571705248,2.6155567480097563e-08
2024-04-29 05:00:00,NLD,nuclear,0.0076272727272727265,0.007627266592394756,6.13487797021528e-09
2024-04-29 06:00:00,NLD,nuclear,0.007627272727272727,0.007627313529782803,4.080251007551605e-08
2024-04-29 07:00:00,NLD,nuclear,0.007627272727272727,0.007627111824669751,1.609026029766522e-07
2024-04-29 08:00:00,NLD,solar_pv,1.06e-05,-3.804964270300466e-10,1.060038049642703e-05
2024-04-29 09:00:00,NLD,solar_pv,1.06e-05,-4.1882960537982034e-10,1.060041882960538e-05
2024-04-29 10:00:00,NLD,solar_pv,1.06e-05,-4.4343454958705385e-10,1.0600443434549588e-05
2024-04-29 11:00:00,NLD,solar_pv,1.06e-05,-4.591829918954351e-10,1.0600459182991896e-05
2024-04-29 12:00:00,NLD,solar_pv,1.06e-05,-4.632389742081605e-10,1.0600463238974208e-05
2024-04-29 13:00:00,NLD,solar_pv,1.06e-05,-4.4232910067835654e-10,1.0600442329100678e-05
2024-04-29 14:00:00,NLD,solar_pv,1.06e-05,-4.168283743270009e-10,1.0600416828374327e-05
2024-04-29 15:00:00,NLD,solar_pv,1.06e-05,-4.0144148158199925e-10,1.0600401441481582e-05
2024-04-29 16:00:00,NLD,solar_pv,1.06e-05,1.1810639588012826e-08,1.0588189360411987e-05
2024-04-29 17:00:00,NLD,hydro,0.03,0.022881823649652636,0.007118176350347363
2024-04-29 18:00:00,NLD,ccgt,0.04976842105263157,0.049768406249603124,1.4803028448862054e-08
2024-04-29 19:00:00,NLD,ccgt,0.04976842105263158,0.04976841175798516,9.294646420576758e-09
2024-04-29 20:00:00,NLD,ccgt,0.04976842105263158,0.0497684141443386,6.908292979335151e-09
2024-04-29 21:00:00,NLD,ccgt,0.04976842105263158,0.04976841561578175,5.436849831452761e-09
2024-04-29 22:00:00,NLD,ccgt,0.04976842105263158,0.049768405010302205,1.604232937463257e-08
2024-04-29 23:00:00,NLD,nuclear,0.007627272727272727,0.01525484168395782,0.0076275689566850935
2024-04-30 00:00:00,NLD,wind_onshore,0.001508,1.8501119602733893e-07,0.0015078149888039726
2024-04-30 01:00:00,NLD,nuclear,0.007627272727272728,0.0076267761859683345,4.965413043936731e-07
2024-04-30 02:00:00,NLD,nuclear,0.007627272727272727,0.007627221077593197,5.1649679530703374e-08
2024-04-30 03:00:00,NLD,nuclear,0.007627272727272727,0.007627211507485695,6.121978703230863e-08
2024-04-30 04:00:00,NLD,nuclear,0.0076272727272727265,0.0076271732911621665,9.943611055992368e-08
2024-04-30 05:00:00,NLD,nuclear,0.007627272727272727,0.007627081880541839,1.9084673088826803e-07
2024-04-30 06:00:00,NLD,nuclear,0.007627272727272727,0.0076272058952460186,6.683202670876992e-08
2024-04-30 07:00:00,NLD,solar_pv,1.06e-05,-3.6987519877796357e-10,1.0600369875198778e-05
2024-04-30 08:00:00,NLD,solar_pv,1.06e-05,-4.298692448279573e-10,1.0600429869244828e-05
2024-04-30 09:00:00,NLD,solar_pv,1.06e-05,-5.456954567123582e-10,1.0600545695456712e-05
2024-04-30 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-30 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-30 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-30 13:00:00,NLD,solar_pv,1.0600000000000002e-05,-0.0,1.0600000000000002e-05
2024-04-30 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-04-30 15:00:00,NLD,solar_pv,1.06e-05,-5.797335986318436e-10,1.0600579733598633e-05
2024-04-30 16:00:00,NLD,solar_pv,1.06e-05,-4.6291651628539294e-10,1.0600462916516285e-05
2024-04-30 17:00:00,NLD,solar_pv,1.06e-05,-3.9352903266078196e-10,1.060039352903266e-05
2024-04-30 18:00:00,NLD,nuclear,0.007627272727272727,0.0076272141842181765,5.854305455080949e-08
2024-04-30 19:00:00,NLD,nuclear,0.0076272727272727265,0.007627284596901453,1.1869628726950132e-08
2024-04-30 20:00:00,NLD,nuclear,0.0076272727272727265,0.007627263747174005,8.980098721057816e-09
2024-04-30 21:00:00,NLD,nuclear,0.0076272727272727265,0.007627385874614366,1.1314734163925949e-07
2024-04-30 22:00:00,NLD,nuclear,0.0076272727272727265,0.007627177285150807,9.544212191923973e-08
2024-04-30 23:00:00,NLD,wind_onshore,0.0015080000000000002,-3.5761034120913977e-10,0.0015080003576103415
2024-05-01 00:00:00,NLD,wind_onshore,0.0015080000000000002,-3.679884416945847e-10,0.001508000367988442
2024-05-01 01:00:00,NLD,wind_onshore,0.0015079999999999998,-3.7923315503483613e-10,0.0015080003792331549
2024-05-01 02:00:00,NLD,wind_onshore,0.0015079999999999998,-3.926117124349136e-10,0.0015080003926117122
2024-05-01 03:00:00,NLD,wind_onshore,0.001508,-4.0242347161744156e-10,0.0015080004024234717
2024-05-01 04:00:00,NLD,wind_onshore,0.001508,-4.007311989373596e-10,0.0015080004007311989
2024-05-01 05:00:00,NLD,solar_pv,1.06e-05,-3.973098173745773e-10,1.0600397309817375e-05
2024-05-01 06:00:00,NLD,solar_pv,1.06e-05,-4.2465710159316637e-10,1.0600424657101594e-05
2024-05-01 07:00:00,NLD,solar_pv,1.06e-05,-5.93561358945243e-10,1.0600593561358945e-05
2024-05-01 08:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 09:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 15:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 16:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-01 17:00:00,NLD,solar_pv,1.06e-05,-5.762535593604629e-10,1.0600576253559361e-05
2024-05-01 18:00:00,NLD,solar_pv,1.06e-05,-4.1878186821928273e-10,1.060041878186822e-05
2024-05-01 19:00:00,NLD,wind_onshore,0.0015079999999999998,-3.7671359404601965e-10,0.001508000376713594
2024-05-01 20:00:00,NLD,wind_onshore,0.0015079999999999998,-3.540028592314906e-10,0.001508000354002859
2024-05-01 21:00:00,NLD,nuclear,0.007627272727272728,0.0076273152320311365,4.250475840825857e-08
2024-05-01 22:00:00,NLD,nuclear,0.007627272727272727,0.007627244296385839,2.843088688867651e-08
2024-05-01 23:00:00,NLD,wind_onshore,0.001508,-3.653056051720751e-10,0.0015080003653056052
2024-05-02 00:00:00,NLD,wind_onshore,0.001508,-3.848985882730635e-10,0.0015080003848985883
2024-05-02 01:00:00,NLD,wind_onshore,0.0015079999999999998,-4.004735610852652e-10,0.0015080004004735608
2024-05-02 02:00:00,NLD,wind_onshore,0.001508,-4.120049608237751e-10,0.0015080004120049608
2024-05-02 03:00:00,NLD,wind_onshore,0.0015080000000000002,-4.1458090184963407e-10,0.0015080004145809022
2024-05-02 04:00:00,NLD,wind_onshore,0.0015080000000000002,-4.0723828271788856e-10,0.001508000407238283
2024-05-02 05:00:00,NLD,solar_pv,1.06e-05,-3.897438793063444e-10,1.0600389743879306e-05
2024-05-02 06:00:00,NLD,solar_pv,1.06e-05,-3.8809540154275855e-10,1.0600388095401543e-05
2024-05-02 07:00:00,NLD,solar_pv,1.06e-05,-4.476143969857543e-10,1.0600447614396986e-05
2024-05-02 08:00:00,NLD,solar_pv,1.06e-05,-6.152204521976038e-10,1.0600615220452197e-05
2024-05-02 09:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 11:00:00,NLD,solar_pv,1.0599999999999998e-05,-0.0,1.0599999999999998e-05
2024-05-02 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 15:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-02 16:00:00,NLD,solar_pv,1.06e-05,-5.581346215239946e-10,1.0600558134621525e-05
2024-05-02 17:00:00,NLD,solar_pv,1.06e-05,-4.1778759744958764e-10,1.060041778759745e-05
2024-05-02 18:00:00,NLD,solar_pv,1.06e-05,4.303340207614375e-08,1.0556966597923857e-05
2024-05-02 19:00:00,NLD,hydro,0.029999999999999995,0.02288164949905881,0.007118350500941187
2024-05-02 20:00:00,NLD,nuclear,0.007627272727272727,0.00762740988324039,1.371559676622766e-07
2024-05-02 21:00:00,NLD,ccgt,0.04976842105263159,0.04976840122644144,1.9826190147953504e-08
2024-05-02 22:00:00,NLD,hydro,0.029999999999999995,0.030507746469258606,0.000507746469258611
2024-05-02 23:00:00,NLD,wind_onshore,0.001508,6.091903162001263e-08,0.00150793908096838
2024-05-03 00:00:00,NLD,wind_onshore,0.001508,9.864179911791535e-08,0.001507901358200882
2024-05-03 01:00:00,NLD,wind_onshore,0.001508,1.4150016274070045e-06,0.001506584998372593
2024-05-03 02:00:00,NLD,wind_onshore,0.001508,-3.6195006196093363e-10,0.001508000361950062
2024-05-03 03:00:00,NLD,wind_onshore,0.001508,-3.6820509440399825e-10,0.0015080003682050945
2024-05-03 04:00:00,NLD,wind_onshore,0.001508,-3.656058301490631e-10,0.0015080003656058301
2024-05-03 05:00:00,NLD,solar_pv,1.06e-05,-3.5718854888111294e-10,1.0600357188548882e-05
2024-05-03 06:00:00,NLD,solar_pv,1.06e-05,-3.5614390792746653e-10,1.0600356143907927e-05
2024-05-03 07:00:00,NLD,solar_pv,1.06e-05,-3.93723565923317e-10,1.0600393723565923e-05
2024-05-03 08:00:00,NLD,solar_pv,1.06e-05,-4.479112541559282e-10,1.0600447911254156e-05
2024-05-03 09:00:00,NLD,solar_pv,1.06e-05,-5.805057234022787e-10,1.0600580505723403e-05
2024-05-03 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-03 11:00:00,NLD,solar_pv,1.0599999999999998e-05,-0.0,1.0599999999999998e-05
2024-05-03 12:00:00,NLD,solar_pv,1.0599999999999998e-05,-0.0,1.0599999999999998e-05
2024-05-03 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-03 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-05-03 15:00:00,NLD,solar_pv,1.06e-05,-5.926611704302091e-10,1.060059266117043e-05
2024-05-03 16:00:00,NLD,solar_pv,1.06e-05,-4.738970178828645e-10,1.0600473897017883e-05
2024-05-03 17:00:00,NLD,solar_pv,1.06e-05,-3.9462551059760777e-10,1.0600394625510597e-05
2024-05-03 18:00:00,NLD,solar_pv,1.0599999999999998e-05,2.0004165462257428e-06,8.599583453774256e-06
2024-05-03 19:00:00,NLD,nuclear,0.007627272727272727,0.015252535601659694,0.007625262874386966
