nodes,NLD,NLD,NLD,NLD
techs,solar_pv,wind_generic,wind_offshore,wind_onshore
2015-08-09 00:00:00,0.0,0.1014,0.1364,0.0953
2015-08-09 01:00:00,0.0,0.1004,0.1382,0.0938
2015-08-09 02:00:00,0.0,0.098,0.132,0.0921
2015-08-09 03:00:00,0.0,0.0883,0.1138,0.0838
2015-08-09 04:00:00,0.019,0.0736,0.0923,0.0704
2015-08-09 05:00:00,0.121,0.0409,0.0626,0.0371
2015-08-09 06:00:00,0.263,0.022,0.0416,0.0186
2015-08-09 07:00:00,0.406,0.0138,0.0304,0.011
2015-08-09 08:00:00,0.526,0.0083,0.0195,0.0063
2015-08-09 09:00:00,0.595,0.0061,0.0117,0.0051
2015-08-09 10:00:00,0.598,0.0043,0.005,0.0042
2015-08-09 11:00:00,0.543,0.0029,0.002,0.0031
2015-08-09 12:00:00,0.454,0.0018,0.0007,0.002
2015-08-09 13:00:00,0.346,0.0011,0.0,0.0013
2015-08-09 14:00:00,0.242,0.001,0.0,0.0012
2015-08-09 15:00:00,0.158,0.001,0.0,0.0012
2015-08-09 16:00:00,0.107,0.0012,0.0,0.0014
2015-08-09 17:00:00,0.055,0.0028,0.001,0.0032
2015-08-09 18:00:00,0.011,0.0092,0.0041,0.0101
2015-08-09 19:00:00,0.0,0.0168,0.0073,0.0185
2015-08-09 20:00:00,0.0,0.0204,0.0102,0.0222
2015-08-09 21:00:00,0.0,0.0185,0.0123,0.0196
2015-08-09 22:00:00,0.0,0.0133,0.0148,0.013
2015-08-09 23:00:00,0.0,0.0122,0.022,0.0105
2015-08-10 00:00:00,0.0,0.0165,0.0297,0.0143
2015-08-10 01:00:00,0.0,0.0222,0.0289,0.021
2015-08-10 02:00:00,0.0,0.0287,0.0284,0.0287
2015-08-10 03:00:00,0.0,0.0306,0.0285,0.031
2015-08-10 04:00:00,0.004,0.027,0.0278,0.0268
2015-08-10 05:00:00,0.051,0.0197,0.027,0.0185
2015-08-10 06:00:00,0.121,0.0122,0.0272,0.0096
2015-08-10 07:00:00,0.191,0.0086,0.0257,0.0056
2015-08-10 08:00:00,0.256,0.0073,0.0258,0.0041
2015-08-10 09:00:00,0.298,0.0074,0.0266,0.0041
2015-08-10 10:00:00,0.31,0.0088,0.0306,0.005
2015-08-10 11:00:00,0.311,0.0107,0.0346,0.0066
2015-08-10 12:00:00,0.319,0.013,0.0373,0.0088
2015-08-10 13:00:00,0.309,0.0145,0.0371,0.0106
2015-08-10 14:00:00,0.262,0.0151,0.0355,0.0115
2015-08-10 15:00:00,0.187,0.0147,0.0331,0.0115
2015-08-10 16:00:00,0.106,0.0143,0.0303,0.0115
2015-08-10 17:00:00,0.041,0.0168,0.0306,0.0144
2015-08-10 18:00:00,0.006,0.0212,0.0315,0.0194
2015-08-10 19:00:00,0.0,0.0269,0.0378,0.025
2015-08-10 20:00:00,0.0,0.0333,0.05,0.0304
2015-08-10 21:00:00,0.0,0.0406,0.0695,0.0356
2015-08-10 22:00:00,0.0,0.0502,0.0938,0.0426
2015-08-10 23:00:00,0.0,0.058,0.1128,0.0485
2015-08-11 00:00:00,0.0,0.0639,0.1269,0.0529
2015-08-11 01:00:00,0.0,0.0592,0.1195,0.0487
2015-08-11 02:00:00,0.0,0.0498,0.0992,0.0412
2015-08-11 03:00:00,0.0,0.0443,0.0794,0.0382
2015-08-11 04:00:00,0.009,0.0412,0.0611,0.0377
2015-08-11 05:00:00,0.093,0.0319,0.0448,0.0297
2015-08-11 06:00:00,0.204,0.0166,0.0266,0.0148
2015-08-11 07:00:00,0.323,0.0094,0.0148,0.0085
2015-08-11 08:00:00,0.392,0.0088,0.0145,0.0078
2015-08-11 09:00:00,0.47,0.0128,0.0229,0.0111
2015-08-11 10:00:00,0.52,0.022,0.0375,0.0194
2015-08-11 11:00:00,0.526,0.031,0.0531,0.0271
2015-08-11 12:00:00,0.488,0.0377,0.0624,0.0334
2015-08-11 13:00:00,0.422,0.0453,0.0726,0.0406
2015-08-11 14:00:00,0.327,0.0574,0.0952,0.0508
2015-08-11 15:00:00,0.205,0.0713,0.118,0.0631
2015-08-11 16:00:00,0.111,0.0853,0.1317,0.0772
2015-08-11 17:00:00,0.045,0.097,0.1333,0.0907
2015-08-11 18:00:00,0.006,0.1107,0.1365,0.1062
2015-08-11 19:00:00,0.0,0.1229,0.1447,0.1191
2015-08-11 20:00:00,0.0,0.1219,0.1432,0.1181
2015-08-11 21:00:00,0.0,0.1211,0.1409,0.1177
2015-08-11 22:00:00,0.0,0.1294,0.1583,0.1244
2015-08-11 23:00:00,0.0,0.1331,0.1709,0.1265
2015-08-12 00:00:00,0.0,0.1307,0.1698,0.1238
2015-08-12 01:00:00,0.0,0.1268,0.1574,0.1215
2015-08-12 02:00:00,0.0,0.1227,0.1453,0.1188
2015-08-12 03:00:00,0.0,0.1224,0.1448,0.1185
2015-08-12 04:00:00,0.002,0.1311,0.1581,0.1264
2015-08-12 05:00:00,0.046,0.1321,0.1712,0.1252
2015-08-12 06:00:00,0.13,0.1481,0.1894,0.1409
2015-08-12 07:00:00,0.252,0.1658,0.2057,0.1589
2015-08-12 08:00:00,0.408,0.1773,0.218,0.1702
2015-08-12 09:00:00,0.528,0.1761,0.2191,0.1686
2015-08-12 10:00:00,0.56,0.1574,0.1978,0.1504
2015-08-12 11:00:00,0.532,0.1345,0.1714,0.1281
2015-08-12 12:00:00,0.452,0.1197,0.1572,0.1131
2015-08-12 13:00:00,0.347,0.1177,0.1571,0.1108
2015-08-12 14:00:00,0.238,0.127,0.1657,0.1203
2015-08-12 15:00:00,0.152,0.1429,0.1812,0.1362
2015-08-12 16:00:00,0.1,0.1583,0.201,0.1509
2015-08-12 17:00:00,0.052,0.1748,0.2237,0.1663
2015-08-12 18:00:00,0.009,0.1957,0.2501,0.1862
2015-08-12 19:00:00,0.0,0.2153,0.2785,0.2043
2015-08-12 20:00:00,0.0,0.2198,0.292,0.2073
2015-08-12 21:00:00,0.0,0.227,0.3101,0.2125
2015-08-12 22:00:00,0.0,0.2313,0.3272,0.2146
2015-08-12 23:00:00,0.0,0.2338,0.3377,0.2157
2015-08-13 00:00:00,0.0,0.2395,0.3454,0.2211
2015-08-13 01:00:00,0.0,0.2521,0.3656,0.2324
2015-08-13 02:00:00,0.0,0.2657,0.3866,0.2447
2015-08-13 03:00:00,0.0,0.2716,0.401,0.2491
2015-08-13 04:00:00,0.005,0.2632,0.393,0.2406
2015-08-13 05:00:00,0.08,0.2161,0.3348,0.1955
2015-08-13 06:00:00,0.212,0.2182,0.3181,0.2008
2015-08-13 07:00:00,0.358,0.2519,0.3424,0.2362
2015-08-13 08:00:00,0.488,0.2759,0.3782,0.2581
2015-08-13 09:00:00,0.576,0.3001,0.4165,0.2798
2015-08-13 10:00:00,0.629,0.3073,0.4266,0.2866
2015-08-13 11:00:00,0.638,0.2997,0.4168,0.2794
2015-08-13 12:00:00,0.614,0.2879,0.4083,0.2669
2015-08-13 13:00:00,0.541,0.2785,0.407,0.2561
2015-08-13 14:00:00,0.421,0.2735,0.4013,0.2513
2015-08-13 15:00:00,0.29,0.2807,0.4009,0.2598
2015-08-13 16:00:00,0.165,0.2895,0.4088,0.2687
2015-08-13 17:00:00,0.064,0.3093,0.4318,0.288
2015-08-13 18:00:00,0.008,0.3513,0.4657,0.3314
2015-08-13 19:00:00,0.0,0.372,0.5008,0.3496
2015-08-13 20:00:00,0.0,0.3551,0.5015,0.3296
2015-08-13 21:00:00,0.0,0.3147,0.4566,0.29
2015-08-13 22:00:00,0.0,0.2726,0.393,0.2516
2015-08-13 23:00:00,0.0,0.2431,0.3406,0.2261
2015-08-14 00:00:00,0.0,0.2103,0.273,0.1994
2015-08-14 01:00:00,0.0,0.1765,0.2031,0.1719
2015-08-14 02:00:00,0.0,0.1419,0.1472,0.141
2015-08-14 03:00:00,0.0,0.1223,0.1255,0.1218
2015-08-14 04:00:00,0.003,0.1262,0.1265,0.1262
2015-08-14 05:00:00,0.052,0.116,0.1298,0.1136
2015-08-14 06:00:00,0.127,0.0711,0.0694,0.0714
2015-08-14 07:00:00,0.194,0.0679,0.0494,0.0711
2015-08-14 08:00:00,0.294,0.0911,0.0931,0.0908
2015-08-14 09:00:00,0.404,0.1307,0.1594,0.1257
2015-08-14 10:00:00,0.453,0.1587,0.2044,0.1508
2015-08-14 11:00:00,0.485,0.1605,0.212,0.1516
2015-08-14 12:00:00,0.463,0.1455,0.1886,0.138
2015-08-14 13:00:00,0.389,0.1208,0.1615,0.1137
2015-08-14 14:00:00,0.3,0.092,0.1291,0.0855
2015-08-14 15:00:00,0.195,0.0616,0.0787,0.0587
2015-08-14 16:00:00,0.119,0.0403,0.0418,0.04
2015-08-14 17:00:00,0.057,0.0297,0.0351,0.0288
2015-08-14 18:00:00,0.007,0.0219,0.0378,0.0191
2015-08-14 19:00:00,0.0,0.0172,0.0393,0.0133
2015-08-14 20:00:00,0.0,0.0175,0.0377,0.0139
2015-08-14 21:00:00,0.0,0.0214,0.0368,0.0187
2015-08-14 22:00:00,0.0,0.0271,0.0343,0.0258
2015-08-14 23:00:00,0.0,0.0322,0.0332,0.0321
2015-08-15 00:00:00,0.0,0.0301,0.0284,0.0304
2015-08-15 01:00:00,0.0,0.0222,0.0168,0.0231
2015-08-15 02:00:00,0.0,0.0176,0.0083,0.0192
2015-08-15 03:00:00,0.0,0.0167,0.0082,0.0182
2015-08-15 04:00:00,0.002,0.0169,0.0107,0.0179
2015-08-15 05:00:00,0.046,0.0158,0.0195,0.0151
2015-08-15 06:00:00,0.123,0.012,0.025,0.0097
2015-08-15 07:00:00,0.229,0.0127,0.0307,0.0096
2015-08-15 08:00:00,0.332,0.0207,0.0496,0.0157
2015-08-15 09:00:00,0.394,0.0376,0.0887,0.0287
2015-08-15 10:00:00,0.424,0.0644,0.1459,0.0502
2015-08-15 11:00:00,0.387,0.1044,0.2117,0.0858
2015-08-15 12:00:00,0.345,0.1526,0.2746,0.1313
2015-08-15 13:00:00,0.266,0.1998,0.3231,0.1783
2015-08-15 14:00:00,0.2,0.2378,0.3549,0.2175
2015-08-15 15:00:00,0.142,0.2502,0.3565,0.2317
2015-08-15 16:00:00,0.085,0.2436,0.3466,0.2257
2015-08-15 17:00:00,0.03,0.218,0.3207,0.2001
2015-08-15 18:00:00,0.001,0.1959,0.2903,0.1795
2015-08-15 19:00:00,0.0,0.188,0.2651,0.1746
2015-08-15 20:00:00,0.0,0.1902,0.254,0.1791
2015-08-15 21:00:00,0.0,0.1973,0.2571,0.1868
2015-08-15 22:00:00,0.0,0.2039,0.2613,0.1939
2015-08-15 23:00:00,0.0,0.2091,0.2534,0.2014
2015-08-16 00:00:00,0.0,0.2198,0.2599,0.2129
2015-08-16 01:00:00,0.0,0.2249,0.2601,0.2187
2015-08-16 02:00:00,0.0,0.228,0.2564,0.2231
2015-08-16 03:00:00,0.0,0.2271,0.2433,0.2243
2015-08-16 04:00:00,0.0,0.221,0.23,0.2195
2015-08-16 05:00:00,0.028,0.2097,0.2143,0.2089
2015-08-16 06:00:00,0.074,0.1891,0.1922,0.1886
2015-08-16 07:00:00,0.122,0.1868,0.1791,0.1881
2015-08-16 08:00:00,0.165,0.1868,0.1688,0.1899
2015-08-16 09:00:00,0.205,0.1802,0.1601,0.1837
2015-08-16 10:00:00,0.25,0.1818,0.1633,0.185
2015-08-16 11:00:00,0.283,0.1908,0.1743,0.1937
2015-08-16 12:00:00,0.28,0.2031,0.1879,0.2057
2015-08-16 13:00:00,0.256,0.214,0.1996,0.2166
2015-08-16 14:00:00,0.204,0.2185,0.2016,0.2214
2015-08-16 15:00:00,0.137,0.2099,0.1911,0.2132
2015-08-16 16:00:00,0.073,0.197,0.183,0.1994
2015-08-16 17:00:00,0.025,0.1863,0.1778,0.1878
2015-08-16 18:00:00,0.002,0.1971,0.1952,0.1975
2015-08-16 19:00:00,0.0,0.2081,0.209,0.2079
2015-08-16 20:00:00,0.0,0.2133,0.2215,0.2118
2015-08-16 21:00:00,0.0,0.2121,0.2199,0.2107
2015-08-16 22:00:00,0.0,0.2344,0.2598,0.23
2015-08-16 23:00:00,0.0,0.2605,0.3054,0.2527
2015-08-17 00:00:00,0.0,0.2675,0.333,0.2561
2015-08-17 01:00:00,0.0,0.2589,0.3392,0.2449
2015-08-17 02:00:00,0.0,0.2582,0.3533,0.2417
2015-08-17 03:00:00,0.0,0.2524,0.3639,0.233
2015-08-17 04:00:00,0.0,0.254,0.382,0.2317
2015-08-17 05:00:00,0.011,0.2575,0.4055,0.2317
2015-08-17 06:00:00,0.035,0.2605,0.4237,0.2321
2015-08-17 07:00:00,0.066,0.2715,0.4405,0.242
2015-08-17 08:00:00,0.101,0.2881,0.4498,0.2599
2015-08-17 09:00:00,0.137,0.2961,0.4552,0.2684
2015-08-17 10:00:00,0.179,0.2954,0.4563,0.2675
2015-08-17 11:00:00,0.201,0.2918,0.4595,0.2626
2015-08-17 12:00:00,0.196,0.2913,0.4774,0.2589
2015-08-17 13:00:00,0.159,0.2879,0.4954,0.2518
2015-08-17 14:00:00,0.11,0.2744,0.4938,0.2362
2015-08-17 15:00:00,0.065,0.2502,0.4702,0.2119
2015-08-17 16:00:00,0.032,0.222,0.4421,0.1837
2015-08-17 17:00:00,0.011,0.2031,0.424,0.1647
2015-08-17 18:00:00,0.0,0.2032,0.4245,0.1647
2015-08-17 19:00:00,0.0,0.2055,0.4255,0.1672
2015-08-17 20:00:00,0.0,0.2038,0.4225,0.1657
2015-08-17 21:00:00,0.0,0.2039,0.4153,0.1671
2015-08-17 22:00:00,0.0,0.1977,0.4031,0.162
2015-08-17 23:00:00,0.0,0.1975,0.3964,0.1629
2015-08-18 00:00:00,0.0,0.199,0.3866,0.1663
2015-08-18 01:00:00,0.0,0.2028,0.3726,0.1732
2015-08-18 02:00:00,0.0,0.2136,0.3737,0.1857
2015-08-18 03:00:00,0.0,0.2214,0.3851,0.1929
2015-08-18 04:00:00,0.0,0.2255,0.3959,0.1959
2015-08-18 05:00:00,0.018,0.227,0.4095,0.1952
2015-08-18 06:00:00,0.066,0.2372,0.4239,0.2047
2015-08-18 07:00:00,0.137,0.2724,0.4595,0.2398
2015-08-18 08:00:00,0.228,0.2903,0.4876,0.256
2015-08-18 09:00:00,0.28,0.2946,0.4933,0.26
2015-08-18 10:00:00,0.322,0.2878,0.4776,0.2547
2015-08-18 11:00:00,0.343,0.2734,0.4524,0.2422
2015-08-18 12:00:00,0.361,0.2529,0.4141,0.2248
2015-08-18 13:00:00,0.353,0.2312,0.375,0.2061
2015-08-18 14:00:00,0.323,0.2117,0.3442,0.1886
2015-08-18 15:00:00,0.232,0.1955,0.319,0.174
2015-08-18 16:00:00,0.133,0.1815,0.3068,0.1597
2015-08-18 17:00:00,0.057,0.1637,0.3006,0.1399
2015-08-18 18:00:00,0.005,0.1561,0.2959,0.1318
2015-08-18 19:00:00,0.0,0.1642,0.3014,0.1404
2015-08-18 20:00:00,0.0,0.1714,0.304,0.1483
2015-08-18 21:00:00,0.0,0.1772,0.308,0.1544
2015-08-18 22:00:00,0.0,0.1766,0.3018,0.1548
2015-08-18 23:00:00,0.0,0.1692,0.2873,0.1487
2015-08-19 00:00:00,0.0,0.1591,0.2641,0.1408
2015-08-19 01:00:00,0.0,0.1536,0.241,0.1383
2015-08-19 02:00:00,0.0,0.1474,0.22,0.1348
2015-08-19 03:00:00,0.0,0.1381,0.1993,0.1275
2015-08-19 04:00:00,0.001,0.1297,0.1779,0.1213
2015-08-19 05:00:00,0.058,0.1099,0.1589,0.1013
2015-08-19 06:00:00,0.181,0.0868,0.145,0.0766
2015-08-19 07:00:00,0.31,0.0898,0.1508,0.0791
2015-08-19 08:00:00,0.443,0.0905,0.1466,0.0807
2015-08-19 09:00:00,0.553,0.0822,0.1369,0.0726
2015-08-19 10:00:00,0.606,0.0686,0.1229,0.0592
2015-08-19 11:00:00,0.597,0.0545,0.1033,0.0461
2015-08-19 12:00:00,0.542,0.0427,0.0838,0.0356
2015-08-19 13:00:00,0.447,0.0339,0.0672,0.0281
2015-08-19 14:00:00,0.346,0.0267,0.0531,0.0221
2015-08-19 15:00:00,0.27,0.0214,0.0414,0.018
2015-08-19 16:00:00,0.169,0.0169,0.0307,0.0145
2015-08-19 17:00:00,0.071,0.0133,0.0219,0.0118
2015-08-19 18:00:00,0.007,0.013,0.0182,0.0121
2015-08-19 19:00:00,0.0,0.0202,0.0264,0.0191
2015-08-19 20:00:00,0.0,0.0362,0.0456,0.0345
2015-08-19 21:00:00,0.0,0.0561,0.0689,0.0539
2015-08-19 22:00:00,0.0,0.0771,0.0907,0.0748
2015-08-19 23:00:00,0.0,0.0993,0.1153,0.0966
2015-08-20 00:00:00,0.0,0.1201,0.1412,0.1165
2015-08-20 01:00:00,0.0,0.1345,0.1637,0.1294
2015-08-20 02:00:00,0.0,0.1388,0.1802,0.1316
2015-08-20 03:00:00,0.0,0.1294,0.1751,0.1214
2015-08-20 04:00:00,0.001,0.1138,0.1588,0.106
2015-08-20 05:00:00,0.068,0.0941,0.1419,0.0858
2015-08-20 06:00:00,0.207,0.0582,0.1095,0.0492
2015-08-20 07:00:00,0.36,0.0417,0.0899,0.0333
2015-08-20 08:00:00,0.488,0.0597,0.1081,0.0513
2015-08-20 09:00:00,0.572,0.0794,0.1436,0.0682
2015-08-20 10:00:00,0.613,0.0837,0.1576,0.0708
2015-08-20 11:00:00,0.622,0.0767,0.14,0.0657
2015-08-20 12:00:00,0.594,0.065,0.11,0.0571
2015-08-20 13:00:00,0.538,0.0539,0.0847,0.0485
2015-08-20 14:00:00,0.441,0.045,0.0691,0.0408
2015-08-20 15:00:00,0.31,0.0379,0.0613,0.0338
2015-08-20 16:00:00,0.18,0.0324,0.0522,0.0289
2015-08-20 17:00:00,0.066,0.0278,0.0378,0.0261
2015-08-20 18:00:00,0.005,0.0281,0.0241,0.0288
2015-08-20 19:00:00,0.0,0.034,0.0221,0.0361
2015-08-20 20:00:00,0.0,0.0438,0.0342,0.0455
2015-08-20 21:00:00,0.0,0.0549,0.0507,0.0557
2015-08-20 22:00:00,0.0,0.0629,0.0648,0.0626
2015-08-20 23:00:00,0.0,0.0661,0.0767,0.0642
2015-08-21 00:00:00,0.0,0.0646,0.0829,0.0614
2015-08-21 01:00:00,0.0,0.0596,0.0831,0.0555
2015-08-21 02:00:00,0.0,0.0553,0.0824,0.0506
2015-08-21 03:00:00,0.0,0.0505,0.0798,0.0454
2015-08-21 04:00:00,0.001,0.0478,0.0766,0.0427
2015-08-21 05:00:00,0.068,0.0479,0.0768,0.0429
2015-08-21 06:00:00,0.191,0.0383,0.0698,0.0328
2015-08-21 07:00:00,0.328,0.0368,0.0667,0.0316
2015-08-21 08:00:00,0.446,0.0527,0.0835,0.0473
2015-08-21 09:00:00,0.525,0.0621,0.0929,0.0568
2015-08-21 10:00:00,0.564,0.0625,0.0913,0.0575
2015-08-21 11:00:00,0.567,0.0571,0.0803,0.0531
2015-08-21 12:00:00,0.535,0.049,0.0658,0.046
2015-08-21 13:00:00,0.475,0.0398,0.0519,0.0377
2015-08-21 14:00:00,0.381,0.033,0.0428,0.0313
2015-08-21 15:00:00,0.275,0.0312,0.0413,0.0294
2015-08-21 16:00:00,0.162,0.032,0.0424,0.0302
2015-08-21 17:00:00,0.064,0.0376,0.0485,0.0358
2015-08-21 18:00:00,0.004,0.0592,0.078,0.0559
2015-08-21 19:00:00,0.0,0.0984,0.1401,0.0911
2015-08-21 20:00:00,0.0,0.144,0.2172,0.1312
2015-08-21 21:00:00,0.0,0.1811,0.275,0.1648
2015-08-21 22:00:00,0.0,0.2009,0.2936,0.1847
2015-08-21 23:00:00,0.0,0.1998,0.2803,0.1858
2015-08-22 00:00:00,0.0,0.1868,0.2549,0.175
2015-08-22 01:00:00,0.0,0.1704,0.23,0.1601
2015-08-22 02:00:00,0.0,0.156,0.2069,0.1471
2015-08-22 03:00:00,0.0,0.144,0.1865,0.1366
2015-08-22 04:00:00,0.001,0.1345,0.1718,0.128
2015-08-22 05:00:00,0.062,0.1169,0.1573,0.1099
2015-08-22 06:00:00,0.202,0.0762,0.1199,0.0686
2015-08-22 07:00:00,0.357,0.056,0.0968,0.0489
2015-08-22 08:00:00,0.483,0.065,0.1039,0.0582
2015-08-22 09:00:00,0.56,0.0992,0.1376,0.0925
2015-08-22 10:00:00,0.59,0.1372,0.1858,0.1287
2015-08-22 11:00:00,0.582,0.1551,0.2159,0.1445
2015-08-22 12:00:00,0.547,0.151,0.2156,0.1398
2015-08-22 13:00:00,0.482,0.1411,0.2027,0.1304
2015-08-22 14:00:00,0.395,0.1366,0.1991,0.1257
2015-08-22 15:00:00,0.28,0.1418,0.2099,0.1299
2015-08-22 16:00:00,0.163,0.1562,0.2338,0.1427
2015-08-22 17:00:00,0.063,0.1962,0.2792,0.1817
2015-08-22 18:00:00,0.004,0.2721,0.3493,0.2586
2015-08-22 19:00:00,0.0,0.3452,0.4129,0.3334
2015-08-22 20:00:00,0.0,0.3734,0.4448,0.361
2015-08-22 21:00:00,0.0,0.3784,0.4599,0.3643
2015-08-22 22:00:00,0.0,0.3736,0.4653,0.3576
2015-08-22 23:00:00,0.0,0.3633,0.4644,0.3457
2015-08-23 00:00:00,0.0,0.3527,0.4525,0.3353
2015-08-23 01:00:00,0.0,0.3462,0.444,0.3292
2015-08-23 02:00:00,0.0,0.3553,0.4637,0.3364
2015-08-23 03:00:00,0.0,0.3571,0.4729,0.337
2015-08-23 04:00:00,0.001,0.3604,0.4853,0.3387
2015-08-23 05:00:00,0.078,0.3504,0.507,0.3232
2015-08-23 06:00:00,0.224,0.3313,0.5359,0.2957
2015-08-23 07:00:00,0.378,0.3429,0.5247,0.3112
2015-08-23 08:00:00,0.508,0.4226,0.5599,0.3987
2015-08-23 09:00:00,0.598,0.5253,0.6487,0.5038
2015-08-23 10:00:00,0.65,0.5969,0.7122,0.5768
2015-08-23 11:00:00,0.66,0.6327,0.7545,0.6115
2015-08-23 12:00:00,0.623,0.6391,0.7771,0.6151
2015-08-23 13:00:00,0.545,0.6216,0.7801,0.594
2015-08-23 14:00:00,0.423,0.5823,0.7632,0.5508
2015-08-23 15:00:00,0.26,0.5222,0.729,0.4863
2015-08-23 16:00:00,0.115,0.4835,0.6972,0.4463
2015-08-23 17:00:00,0.03,0.4653,0.6546,0.4323
2015-08-23 18:00:00,0.0,0.4275,0.536,0.4086
2015-08-23 19:00:00,0.0,0.3615,0.3475,0.3639
2015-08-23 20:00:00,0.0,0.3276,0.2574,0.3399
2015-08-23 21:00:00,0.0,0.273,0.192,0.2871
2015-08-23 22:00:00,0.0,0.235,0.1469,0.2504
2015-08-23 23:00:00,0.0,0.2002,0.0942,0.2187
2015-08-24 00:00:00,0.0,0.1838,0.0965,0.199
2015-08-24 01:00:00,0.0,0.1588,0.1041,0.1683
2015-08-24 02:00:00,0.0,0.1394,0.1149,0.1436
2015-08-24 03:00:00,0.0,0.1155,0.1057,0.1172
2015-08-24 04:00:00,0.0,0.1013,0.0872,0.1038
2015-08-24 05:00:00,0.059,0.0828,0.063,0.0863
2015-08-24 06:00:00,0.175,0.0615,0.0463,0.0642
2015-08-24 07:00:00,0.289,0.0597,0.0518,0.0611
2015-08-24 08:00:00,0.349,0.0782,0.0637,0.0808
2015-08-24 09:00:00,0.379,0.106,0.0914,0.1085
2015-08-24 10:00:00,0.48,0.132,0.132,0.132
2015-08-24 11:00:00,0.522,0.1434,0.1437,0.1434
2015-08-24 12:00:00,0.497,0.1609,0.1426,0.1641
2015-08-24 13:00:00,0.404,0.1893,0.168,0.193
2015-08-24 14:00:00,0.314,0.2066,0.1762,0.2119
2015-08-24 15:00:00,0.217,0.2221,0.1809,0.2293
2015-08-24 16:00:00,0.123,0.2325,0.1957,0.2389
2015-08-24 17:00:00,0.048,0.2718,0.2624,0.2734
2015-08-24 18:00:00,0.002,0.3171,0.3327,0.3144
2015-08-24 19:00:00,0.0,0.3421,0.3625,0.3385
2015-08-24 20:00:00,0.0,0.3833,0.3914,0.382
2015-08-24 21:00:00,0.0,0.4115,0.4083,0.412
2015-08-24 22:00:00,0.0,0.4026,0.3793,0.4067
2015-08-24 23:00:00,0.0,0.3745,0.3428,0.38
2015-08-25 00:00:00,0.0,0.3837,0.4127,0.3786
2015-08-25 01:00:00,0.0,0.4202,0.5698,0.3941
2015-08-25 02:00:00,0.0,0.4606,0.6247,0.432
2015-08-25 03:00:00,0.0,0.4953,0.6619,0.4663
2015-08-25 04:00:00,0.0,0.4872,0.6962,0.4509
2015-08-25 05:00:00,0.029,0.4687,0.6868,0.4307
2015-08-25 06:00:00,0.14,0.5117,0.6991,0.4791
2015-08-25 07:00:00,0.326,0.6289,0.7449,0.6087
2015-08-25 08:00:00,0.474,0.6767,0.7666,0.6611
2015-08-25 09:00:00,0.564,0.6709,0.7497,0.6571
2015-08-25 10:00:00,0.615,0.6469,0.7266,0.633
2015-08-25 11:00:00,0.596,0.6187,0.7192,0.6012
2015-08-25 12:00:00,0.507,0.5913,0.7189,0.5692
2015-08-25 13:00:00,0.435,0.5456,0.6822,0.5219
2015-08-25 14:00:00,0.345,0.482,0.6166,0.4586
2015-08-25 15:00:00,0.206,0.4148,0.5483,0.3916
2015-08-25 16:00:00,0.058,0.3604,0.4632,0.3425
2015-08-25 17:00:00,0.01,0.3698,0.5005,0.347
2015-08-25 18:00:00,0.0,0.427,0.6224,0.393
2015-08-25 19:00:00,0.0,0.5021,0.7301,0.4625
2015-08-25 20:00:00,0.0,0.5948,0.7925,0.5604
2015-08-25 21:00:00,0.0,0.619,0.7931,0.5887
2015-08-25 22:00:00,0.0,0.6356,0.8086,0.6055
2015-08-25 23:00:00,0.0,0.6141,0.8005,0.5816
2015-08-26 00:00:00,0.0,0.59,0.7916,0.5549
2015-08-26 01:00:00,0.0,0.5611,0.7617,0.5262
2015-08-26 02:00:00,0.0,0.512,0.7209,0.4756
2015-08-26 03:00:00,0.0,0.4577,0.6485,0.4245
2015-08-26 04:00:00,0.0,0.4125,0.5774,0.3838
2015-08-26 05:00:00,0.032,0.3784,0.5442,0.3495
2015-08-26 06:00:00,0.121,0.3833,0.5874,0.3478
2015-08-26 07:00:00,0.24,0.4844,0.6811,0.4501
2015-08-26 08:00:00,0.377,0.595,0.7601,0.5662
2015-08-26 09:00:00,0.513,0.6563,0.8003,0.6313
2015-08-26 10:00:00,0.576,0.6876,0.8209,0.6645
2015-08-26 11:00:00,0.554,0.6926,0.8284,0.669
2015-08-26 12:00:00,0.456,0.6771,0.8167,0.6528
2015-08-26 13:00:00,0.331,0.6359,0.7813,0.6106
2015-08-26 14:00:00,0.22,0.5601,0.6952,0.5366
2015-08-26 15:00:00,0.139,0.4491,0.5677,0.4284
2015-08-26 16:00:00,0.067,0.3575,0.4687,0.3381
2015-08-26 17:00:00,0.016,0.3426,0.4417,0.3254
2015-08-26 18:00:00,0.0,0.3605,0.475,0.3405
2015-08-26 19:00:00,0.0,0.3603,0.5241,0.3318
2015-08-26 20:00:00,0.0,0.3265,0.471,0.3014
2015-08-26 21:00:00,0.0,0.321,0.4678,0.2955
2015-08-26 22:00:00,0.0,0.3485,0.4869,0.3245
2015-08-26 23:00:00,0.0,0.3446,0.5159,0.3148
2015-08-27 00:00:00,0.0,0.3268,0.4898,0.2984
2015-08-27 01:00:00,0.0,0.3087,0.4422,0.2854
2015-08-27 02:00:00,0.0,0.285,0.4057,0.264
2015-08-27 03:00:00,0.0,0.2771,0.3968,0.2562
2015-08-27 04:00:00,0.0,0.2846,0.4472,0.2563
2015-08-27 05:00:00,0.006,0.2866,0.4971,0.2499
2015-08-27 06:00:00,0.038,0.2929,0.5051,0.2559
2015-08-27 07:00:00,0.076,0.3066,0.5124,0.2708
