nodes,NLD,NLD
techs,solar_pv,wind_onshore
2025-09-17 06:00:00,0.00787650060916778,0.059257420343768366
2025-09-17 07:00:00,0.0047659942109660545,0.05612030681053965
2025-09-17 08:00:00,0.06981502510392065,0.05046488097762537
2025-09-17 09:00:00,0.2671737460326493,0.04102630670148377
2025-09-17 10:00:00,0.42262146495151226,0.034123281612572935
2025-09-17 11:00:00,0.5166997333112602,0.03368484668561008
2025-09-17 12:00:00,0.5646442123887395,0.03581607120137168
2025-09-17 13:00:00,0.594682262741436,0.03801709147970652
2025-09-17 14:00:00,0.5850209393341317,0.04195285756696334
2025-09-17 15:00:00,0.5639199364706552,0.04701992693256106
2025-09-17 16:00:00,0.5557330318965941,0.05192707796889484
2025-09-17 17:00:00,0.5309459819500094,0.05970503414054879
2025-09-17 18:00:00,0.42867434226693185,0.06388747856749044
2025-09-17 19:00:00,0.18324827402462018,0.06851229605035959
2025-09-17 20:00:00,0.021295005341534893,0.07683350196603517
2025-09-17 21:00:00,0.012623094572328002,0.08670151405912041
2025-09-17 22:00:00,0.013140434513816855,0.08415645277577505
2025-09-17 23:00:00,0.01101287400444395,0.08662675019539179
2025-09-18 00:00:00,0.013327970242606565,0.08883104215009724
2025-09-18 01:00:00,0.01634794215104774,0.08930907041980456
2025-09-18 02:00:00,0.013192168507965741,0.08554703640648761
2025-09-18 03:00:00,0.011284477473725596,0.0723109243697479
2025-09-18 04:00:00,0.009376786439485453,0.06504359205830855
2025-09-18 05:00:00,0.007889434107705002,0.06215467152975105
2025-09-18 06:00:00,0.006240413044209284,0.06374528181856737
2025-09-18 07:00:00,0.004203387024596927,0.06728032813702266
2025-09-18 08:00:00,0.06387854927533607,0.07676485734885159
2025-09-18 09:00:00,0.2556241318389107,0.07483390183759156
2025-09-18 10:00:00,0.4321017193792955,0.0580059132521069
2025-09-18 11:00:00,0.5330864759579196,0.05519548266314457
2025-09-18 12:00:00,0.5575566551903423,0.06166807025622073
2025-09-18 13:00:00,0.5511222396680746,0.07253315601655226
2025-09-18 14:00:00,0.5460717084892898,0.09432642848054867
2025-09-18 15:00:00,0.5196227039806721,0.12011472072606982
2025-09-18 16:00:00,0.5120307403393233,0.13816528630197572
2025-09-18 17:00:00,0.4607558853885093,0.14908656613330265
2025-09-18 18:00:00,0.30260506527536707,0.15585187788165014
2025-09-18 19:00:00,0.11022574128346865,0.16353610658394577
2025-09-18 20:00:00,0.012248023114748584,0.1711305459458477
2025-09-18 21:00:00,0.009422053684365727,0.16698708899565595
2025-09-18 22:00:00,0.00875597850969883,0.15796198796750135
2025-09-18 23:00:00,0.006156345303717346,0.146175167976347
2025-09-19 00:00:00,0.009965260622929023,0.15066990603018424
2025-09-19 01:00:00,0.010152796351718733,0.16361553561583247
2025-09-19 02:00:00,0.007262159428649768,0.15803641860493298
